operation,data_type,iteration,cycle_count
DMA_LOAD,128,4,3,WITH,7.783400	
DMA_LOAD,128,4,3,WITHOUT,1.669800	
DMA_LOAD,128,4,4,WITH,10.311200	
DMA_LOAD,128,4,4,WITHOUT,1.669800	
DMA_LOAD,256,4,1,WITH,4.394400	
DMA_LOAD,256,4,1,WITHOUT,1.740600	
DMA_LOAD,256,4,2,WITH,8.509200	
DMA_LOAD,256,4,2,WITHOUT,1.740600	
DMA_LOAD,256,4,3,WITH,12.680400	
DMA_LOAD,256,4,3,WITHOUT,1.740600	
DMA_LOAD,256,4,4,WITH,16.847800	
DMA_LOAD,256,4,4,WITHOUT,1.740600	
DMA_LOAD,512,4,1,WITH,7.621000	
DMA_LOAD,512,4,1,WITHOUT,1.770400	
DMA_LOAD,512,4,2,WITH,15.050200	
DMA_LOAD,512,4,2,WITHOUT,1.770400	
DMA_LOAD,512,4,3,WITH,22.474000	
DMA_LOAD,512,4,3,WITHOUT,1.770400	
DMA_LOAD,512,4,4,WITH,29.945600	
DMA_LOAD,512,4,4,WITHOUT,1.770400	
DMA_LOAD,1024,4,1,WITH,
DMA_LOAD,1024,4,1,WITHOUT,
DMA_LOAD,1024,4,2,WITH,
DMA_LOAD,1024,4,2,WITHOUT,
DMA_LOAD,1024,4,3,WITH,
DMA_LOAD,1024,4,3,WITHOUT,
DMA_LOAD,1024,4,4,WITH,
DMA_LOAD,1024,4,4,WITHOUT,
DMA_LOAD,2048,4,1,WITH,
DMA_LOAD,2048,4,1,WITHOUT,
DMA_LOAD,2048,4,2,WITH,
DMA_LOAD,2048,4,2,WITHOUT,
DMA_LOAD,2048,4,3,WITH,
DMA_LOAD,2048,4,3,WITHOUT,
DMA_LOAD,2048,4,4,WITH,
DMA_LOAD,2048,4,4,WITHOUT,
DMA_LOAD,8,8,1,WITH,2.199200	
DMA_LOAD,8,8,1,WITHOUT,1.411800	
DMA_LOAD,8,8,2,WITH,4.183800	
DMA_LOAD,8,8,2,WITHOUT,1.411800	
DMA_LOAD,8,8,3,WITH,6.170600	
DMA_LOAD,8,8,3,WITHOUT,1.411800	
DMA_LOAD,8,8,4,WITH,8.161200	
DMA_LOAD,8,8,4,WITHOUT,1.411800	
DMA_LOAD,16,8,1,WITH,2.388400	
DMA_LOAD,16,8,1,WITHOUT,1.489800	
DMA_LOAD,16,8,2,WITH,4.591800	
DMA_LOAD,16,8,2,WITHOUT,1.489800	
DMA_LOAD,16,8,3,WITH,6.775200	
DMA_LOAD,16,8,3,WITHOUT,1.489800	
DMA_LOAD,16,8,4,WITH,8.980000	
DMA_LOAD,16,8,4,WITHOUT,1.489800	
DMA_LOAD,32,8,1,WITH,2.812000	
DMA_LOAD,32,8,1,WITHOUT,1.550200	
DMA_LOAD,32,8,2,WITH,5.449000	
DMA_LOAD,32,8,2,WITHOUT,1.550200	
