operation,data_type,iteration,cycle_count
DMA_STORE,192,1,0.00018229687500000017,63.80390625000006
DMA_STORE,200,1,0.000515625,180.46875
DMA_STORE,208,1,0.0006458281250000001,226.03984375000005
DMA_STORE,216,1,0.00053125,185.9375
DMA_STORE,224,1,0.00031770312499999984,111.19609374999995
DMA_STORE,232,1,0.0005729062499999996,200.51718749999986
DMA_STORE,240,1,0.0005416562499999996,189.57968749999986
DMA_STORE,248,1,0.0006197968749999997,216.9289062499999
DMA_STORE,256,1,0.0005885312499999996,205.98593749999986
DMA_STORE,264,1,0.00046875,164.0625
DMA_STORE,272,1,0.00046875,164.0625
DMA_STORE,280,1,0.0005989531250000001,209.63359375000005
DMA_STORE,288,1,0.0005208281249999996,182.28984374999985
DMA_STORE,296,1,0.0006458437500000002,226.04531250000005
DMA_STORE,304,1,0.0006093750000000001,213.28125000000003
DMA_STORE,312,1,0.0006041718750000001,211.46015625000004
DMA_STORE,320,1,0.0005885312499999996,205.98593749999986
DMA_STORE,328,1,0.0005,175.0
DMA_STORE,336,1,0.0005572968750000001,195.05390625
DMA_STORE,344,1,0.0007343749999999998,257.03124999999994
DMA_STORE,352,1,0.000526046875,184.11640625
DMA_STORE,360,1,0.0007187499999999998,251.56249999999991
DMA_STORE,368,1,0.0007552031249999998,264.32109374999993
DMA_STORE,376,1,0.0006510468750000001,227.86640625000004
DMA_STORE,384,1,0.0008124999999999999,284.37499999999994
DMA_STORE,392,1,0.0006093750000000001,213.28125000000003
DMA_STORE,400,1,0.0005104062500000004,178.64218750000015
DMA_STORE,408,1,0.0008229218749999999,288.02265624999995
DMA_STORE,416,1,0.0006562500000000001,229.68750000000006
DMA_STORE,424,1,0.0006770937499999997,236.9828124999999
DMA_STORE,432,1,0.0007135312499999998,249.73593749999992
DMA_STORE,440,1,0.0006874999999999997,240.62499999999991
DMA_STORE,448,1,0.0007708281249999998,269.78984374999993
DMA_STORE,456,1,0.0006666718749999997,233.3351562499999
DMA_STORE,464,1,0.0007135312500000002,249.73593750000006
DMA_STORE,472,1,0.0008020937499999999,280.73281249999997
DMA_STORE,480,1,0.0008697968749999999,304.42890624999995
DMA_STORE,488,1,0.0008072968750000003,282.5539062500001
DMA_STORE,496,1,0.0009010312499999995,315.3609374999998
DMA_STORE,504,1,0.0007135312499999998,249.73593749999992
DMA_STORE,512,1,0.0009687500000000004,339.06250000000017
DMA_STORE,520,1,0.0008593749999999999,300.78124999999994
DMA_STORE,528,1,0.0007968749999999998,278.90624999999994
DMA_STORE,536,1,0.0007864687499999998,275.26406249999997
DMA_STORE,544,1,0.0010208437499999996,357.29531249999985
DMA_STORE,552,1,0.0008697968750000003,304.4289062500001
DMA_STORE,560,1,0.0009166718750000004,320.8351562500001
DMA_STORE,568,1,0.0008177187499999999,286.20156249999997
DMA_STORE,576,1,0.0009895781249999996,346.3523437499999
DMA_STORE,584,1,0.0007395781249999998,258.85234374999993
DMA_STORE,592,1,0.0010729218749999997,375.5226562499999
DMA_STORE,600,1,0.0009375000000000004,328.1250000000001
DMA_STORE,608,1,0.0010468749999999996,366.4062499999999
DMA_STORE,616,1,0.0008072968749999999,282.55390624999995
DMA_STORE,624,1,0.0008125000000000003,284.3750000000001
DMA_STORE,632,1,0.0011041562499999997,386.45468749999986
DMA_STORE,640,1,0.0010833437499999997,379.1703124999999
DMA_STORE,648,1,0.001098953125,384.63359375000005
DMA_STORE,656,1,0.001072921875,375.52265625
DMA_STORE,664,1,0.0010781249999999997,377.3437499999999
DMA_STORE,672,1,0.0011406250000000001,399.21875000000006
DMA_STORE,680,1,0.0012031249999999998,421.09374999999994
DMA_STORE,688,1,0.0011875000000000002,415.62500000000006
DMA_STORE,696,1,0.0012499999999999998,437.49999999999994
DMA_STORE,704,1,0.0012083437499999998,422.9203124999999
DMA_STORE,712,1,0.0012031249999999998,421.09374999999994
DMA_STORE,720,1,0.0012291718749999998,430.21015624999995
DMA_STORE,728,1,0.0011979218749999998,419.2726562499999
DMA_STORE,736,1,0.0012499999999999998,437.49999999999994
DMA_STORE,744,1,0.0012500000000000002,437.50000000000006
DMA_STORE,752,1,0.0014166718749999995,495.83515624999984
DMA_STORE,760,1,0.0012239687500000002,428.3890625000001
DMA_STORE,768,1,0.0012656250000000003,442.9687500000001
DMA_STORE,776,1,0.0012708281249999994,444.78984374999976
DMA_STORE,784,1,0.0012656250000000003,442.9687500000001
DMA_STORE,792,1,0.00138021875,483.07656249999997
DMA_STORE,800,1,0.001390625,486.71875
DMA_STORE,808,1,0.00141146875,494.01406249999997
DMA_STORE,816,1,0.0013229062500000003,463.0171875000001
DMA_STORE,824,1,0.0012708437500000003,444.7953125000001
DMA_STORE,832,1,0.0013072968750000003,457.5539062500001
DMA_STORE,840,1,0.0013593749999999995,475.78124999999983
DMA_STORE,848,1,0.0014947968749999996,523.1789062499998
DMA_STORE,856,1,0.0013802031249999995,483.0710937499998
DMA_STORE,864,1,0.0014479218749999996,506.77265624999984
DMA_STORE,872,1,0.001515625,530.46875
DMA_STORE,880,1,0.0014531250000000004,508.59375000000017
DMA_STORE,888,1,0.001546875,541.40625
DMA_STORE,896,1,0.001390625,486.71875
DMA_STORE,904,1,0.00146353125,512.2359375
DMA_STORE,912,1,0.0014947968749999996,523.1789062499998
DMA_STORE,920,1,0.0014947812500000004,523.1734375000002
DMA_STORE,928,1,0.0012760312500000003,446.6109375000001
DMA_STORE,936,1,0.0013750000000000004,481.2500000000001
DMA_STORE,944,1,0.0013020781249999999,455.72734374999993
DMA_STORE,952,1,0.001557296875,545.0539062500001
