operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint32_t,8,512,256,40.093667,40.875245,1.95
ADD,uint32_t,8,2048,16,12.485667,12.039189,-3.58
ADD,uint32_t,4,8192,128,323.099000,334.777952,3.61
ADD,uint32_t,8,1024,128,40.510000,41.942598,3.54
ADD,uint32_t,8,2048,32,22.494333,22.324163,-0.76
ADD,uint32_t,8,4096,8,15.780667,16.357735,3.66
ADD,uint32_t,8,2048,64,42.784667,42.682853,-0.24
ADD,uint32_t,8,4096,16,24.878667,23.996009,-3.55
ADD,uint32_t,4,16384,64,330.604000,340.779358,3.08
ADD,uint32_t,8,1024,256,80.026667,81.637609,2.01
ADD,uint32_t,8,4096,32,44.900000,44.570698,-0.73
ADD,uint32_t,8,2048,128,80.892667,83.788560,3.58
ADD,uint32_t,8,8192,8,31.483667,32.647777,3.70
ADD,uint32_t,8,8192,16,49.768333,47.909647,-3.73
ADD,uint32_t,8,4096,64,85.488333,85.282072,-0.24
ADD,uint32_t,8,2048,256,159.964667,163.162330,2.00
ADD,uint32_t,8,8192,32,89.647667,89.063769,-0.65
ADD,uint32_t,8,16384,8,63.060333,65.228532,3.44
ADD,uint32_t,16,256,8,1.983333,2.104021,6.09
ADD,uint32_t,16,256,16,2.549000,2.474315,-2.93
ADD,uint32_t,16,256,32,3.809667,4.092493,7.42
ADD,uint32_t,8,4096,128,161.671667,167.480485,3.59
ADD,uint32_t,16,256,64,7.079000,6.954782,-1.75
ADD,uint32_t,8,16384,16,99.414667,95.736924,-3.70
ADD,uint32_t,16,256,128,13.858000,13.691252,-1.20
ADD,uint32_t,16,512,8,3.894667,4.140318,6.31
ADD,uint32_t,16,512,16,5.018667,4.876795,-2.83
ADD,uint32_t,16,512,32,7.522667,8.105110,7.74
ADD,uint32_t,16,512,64,14.061667,13.788023,-1.95
ADD,uint32_t,16,1024,8,7.696667,8.212912,6.71
ADD,uint32_t,16,1024,16,9.964667,9.681754,-2.84
ADD,uint32_t,8,8192,64,167.294667,170.480511,1.90
ADD,uint32_t,16,512,128,27.605333,27.235493,-1.34
ADD,uint32_t,16,1024,32,14.961000,16.130345,7.82
ADD,uint32_t,16,2048,8,15.306000,16.356631,6.86
ADD,uint32_t,16,2048,16,19.821333,19.290664,-2.68
ADD,uint32_t,16,1024,64,28.064000,27.454505,-2.17
ADD,uint32_t,8,16384,32,179.319000,178.049911,-0.71
ADD,uint32_t,16,2048,32,29.836667,32.179326,7.85
ADD,uint32_t,16,4096,8,30.531667,32.644338,6.92
ADD,uint32_t,16,1024,128,55.089667,54.323973,-1.39
ADD,uint32_t,16,4096,16,39.549333,38.506456,-2.64
ADD,uint32_t,16,2048,64,56.001667,54.787456,-2.17
ADD,uint32_t,16,4096,32,59.595333,64.275288,7.85
ADD,uint32_t,16,8192,8,60.978000,65.224982,6.96
ADD,uint32_t,16,2048,128,110.101667,108.500938,-1.45
ADD,uint32_t,16,8192,16,79.039333,76.945857,-2.65
ADD,uint64_t,1,256,8,1.048333,0.953676,-9.03
ADD,uint64_t,1,256,16,1.724667,1.602672,-7.07
ADD,uint64_t,1,256,32,3.153000,2.910320,-7.70
ADD,uint64_t,1,256,64,6.049000,5.526786,-8.63
ADD,uint32_t,16,4096,64,111.942667,109.453316,-2.22
ADD,uint64_t,1,256,128,11.754000,10.792268,-8.18
ADD,uint64_t,1,256,256,23.310000,21.318329,-8.54
ADD,uint64_t,1,512,8,2.059667,1.841337,-10.60
ADD,uint64_t,1,512,16,3.397000,3.139330,-7.59
ADD,uint32_t,16,16384,8,121.875000,130.386490,6.98
ADD,uint64_t,1,512,32,6.243667,5.754626,-7.83
ADD,uint64_t,1,512,64,12.065000,10.987559,-8.93
ADD,uint64_t,1,1024,8,4.056333,3.616661,-10.84
ADD,uint64_t,1,1024,16,6.719000,6.212647,-7.54
ADD,uint64_t,1,512,128,23.465000,21.518521,-8.30
ADD,uint32_t,16,8192,32,119.086333,128.473127,7.88
ADD,uint64_t,1,1024,32,12.442333,11.443239,-8.03
ADD,uint64_t,1,512,256,46.573000,42.570645,-8.59
ADD,uint64_t,1,1024,64,24.075667,21.909104,-9.00
ADD,uint64_t,1,2048,8,8.050667,7.167308,-10.97
ADD,uint64_t,1,2048,16,13.397000,12.359280,-7.75
ADD,uint64_t,1,2048,32,24.818333,22.820464,-8.05
ADD,uint64_t,1,1024,128,46.872667,42.971029,-8.32
ADD,uint64_t,1,4096,8,16.067000,14.268601,-11.19
