operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,2,1024,128,16,67.327000,67.850986,0.78
MATVEC,uint32_t,2,1024,128,32,64.140333,64.728580,0.92
MATVEC,uint32_t,2,1024,128,64,62.155000,62.710495,0.89
MATVEC,uint32_t,2,1024,128,128,61.110333,61.810822,1.15
MATVEC,uint32_t,2,1024,256,8,148.301667,149.214281,0.62
MATVEC,uint32_t,2,1024,256,16,133.748667,134.839545,0.82
MATVEC,uint32_t,2,1024,256,32,128.121000,128.603334,0.38
MATVEC,uint32_t,2,1024,256,64,123.158333,124.571505,1.15
MATVEC,uint32_t,2,1024,256,128,121.321000,122.773743,1.20
MATVEC,uint32_t,2,1024,256,256,120.415667,121.211215,0.66
MATVEC,uint32_t,2,1024,512,8,295.713000,297.550336,0.62
MATVEC,uint32_t,2,1024,512,16,266.545333,268.816662,0.85
MATVEC,uint32_t,2,1024,512,32,253.963333,256.352922,0.94
MATVEC,uint32_t,2,1024,512,64,245.455333,248.293525,1.16
MATVEC,uint32_t,2,1024,512,128,241.672667,244.725931,1.26
MATVEC,uint32_t,2,1024,512,256,240.143333,241.574812,0.60
MATVEC,uint32_t,2,1024,1024,8,590.449000,594.222446,0.64
MATVEC,uint32_t,2,1024,1024,16,532.227000,536.770897,0.85
MATVEC,uint32_t,2,1024,1024,32,507.324333,511.852017,0.89
MATVEC,uint32_t,2,1024,1024,64,489.852000,495.737567,1.20
MATVEC,uint32_t,2,1024,1024,128,482.427333,488.604111,1.28
MATVEC,uint32_t,2,1024,1024,256,479.123333,482.315692,0.67
MATVEC,uint32_t,2,1024,2048,8,1179.785333,1187.566665,0.66
MATVEC,uint32_t,2,1024,2048,16,1063.405000,1072.679366,0.87
MATVEC,uint32_t,2,1024,2048,32,1013.798333,1022.850225,0.89
MATVEC,uint32_t,2,1024,2048,64,978.835333,990.625649,1.20
MATVEC,uint32_t,2,1024,2048,128,963.747333,976.360473,1.31
MATVEC,uint32_t,2,1024,2048,256,957.349333,963.784108,0.67
MATVEC,uint32_t,2,1024,4096,8,2358.728333,2374.255104,0.66
MATVEC,uint32_t,2,1024,4096,16,2125.969333,2144.496304,0.87
MATVEC,uint32_t,2,1024,4096,32,2027.024000,2044.846696,0.88
MATVEC,uint32_t,2,1024,4096,64,1956.656333,1980.401813,1.21
MATVEC,uint32_t,2,1024,4096,128,1926.166667,1951.873195,1.33
MATVEC,uint32_t,2,1024,4096,256,1913.720333,1926.720940,0.68
MATVEC,uint32_t,2,2048,16,8,21.323000,20.232232,-5.12
MATVEC,uint32_t,2,2048,16,16,18.351333,18.405764,0.30
MATVEC,uint32_t,2,2048,32,8,38.678000,38.774238,0.25
MATVEC,uint32_t,2,2048,32,16,34.957667,35.152903,0.56
MATVEC,uint32_t,2,2048,32,32,33.202000,33.578549,1.13
MATVEC,uint32_t,2,2048,64,8,75.515667,75.858252,0.45
MATVEC,uint32_t,2,2048,64,16,68.160000,68.647183,0.71
MATVEC,uint32_t,2,2048,64,32,64.564667,65.515939,1.47
MATVEC,uint32_t,2,2048,64,64,62.839000,63.493457,1.04
MATVEC,uint32_t,2,2048,128,8,149.164000,150.026280,0.58
MATVEC,uint32_t,2,2048,128,16,134.600000,135.635741,0.77
MATVEC,uint32_t,2,2048,128,32,128.204333,129.390855,0.93
MATVEC,uint32_t,2,2048,128,64,124.180667,125.354467,0.95
MATVEC,uint32_t,2,2048,128,128,122.146000,123.554578,1.15
MATVEC,uint32_t,2,2048,256,8,296.512333,298.362334,0.62
MATVEC,uint32_t,2,2048,256,16,267.422000,269.612859,0.82
MATVEC,uint32_t,2,2048,256,32,256.249333,257.140376,0.35
MATVEC,uint32_t,2,2048,256,64,246.188000,249.076488,1.17
MATVEC,uint32_t,2,2048,256,128,242.546333,245.480420,1.21
MATVEC,uint32_t,2,2048,256,256,240.703000,242.354739,0.69
MATVEC,uint32_t,2,2048,512,8,591.178333,595.034444,0.65
MATVEC,uint32_t,2,2048,512,16,532.939333,537.567093,0.87
MATVEC,uint32_t,2,2048,512,32,508.280667,512.639523,0.86
MATVEC,uint32_t,2,2048,512,64,490.720333,496.520529,1.18
MATVEC,uint32_t,2,2048,512,128,483.191000,489.384946,1.28
MATVEC,uint32_t,2,2048,512,256,480.155000,483.081932,0.61
MATVEC,uint32_t,2,2048,1024,8,1180.883667,1188.378664,0.63
MATVEC,uint32_t,2,2048,1024,16,1064.151000,1073.475562,0.88
MATVEC,uint32_t,2,2048,1024,32,1015.433667,1023.637692,0.81
MATVEC,uint32_t,2,2048,1024,64,979.576333,991.408611,1.21
MATVEC,uint32_t,2,2048,1024,128,964.703333,977.141307,1.29
MATVEC,uint32_t,2,2048,1024,256,960.379333,964.564035,0.44
MATVEC,uint32_t,2,2048,2048,8,2359.367333,2375.067102,0.67
MATVEC,uint32_t,2,2048,2048,16,2127.387333,2145.292500,0.84
MATVEC,uint32_t,2,2048,2048,32,2030.390000,2045.634101,0.75
MATVEC,uint32_t,2,2048,2048,64,1957.854000,1981.184776,1.19
MATVEC,uint32_t,2,2048,2048,128,1928.232000,1952.654029,1.27
MATVEC,uint32_t,2,2048,2048,256,1915.149667,1927.500867,0.64
MATVEC,uint32_t,2,4096,16,8,40.094667,40.398229,0.76
MATVEC,uint32_t,2,4096,16,16,36.648667,36.745299,0.26
MATVEC,uint32_t,2,4096,32,8,77.274000,77.482243,0.27
MATVEC,uint32_t,2,4096,32,16,69.808333,70.239579,0.62
MATVEC,uint32_t,2,4096,32,32,66.240333,67.090723,1.28
MATVEC,uint32_t,2,4096,64,8,151.105000,151.650270,0.36
MATVEC,uint32_t,2,4096,64,16,136.186667,137.228137,0.76
MATVEC,uint32_t,2,4096,64,32,129.067333,130.965503,1.47
MATVEC,uint32_t,2,4096,64,64,125.618333,126.920392,1.04
MATVEC,uint32_t,2,4096,128,8,298.206667,299.986325,0.60
MATVEC,uint32_t,2,4096,128,16,269.032333,271.205255,0.81
MATVEC,uint32_t,2,4096,128,32,256.354333,258.715433,0.92
MATVEC,uint32_t,2,4096,128,64,248.242000,250.642412,0.97
MATVEC,uint32_t,2,4096,128,128,244.173667,247.042088,1.17
MATVEC,uint32_t,2,4096,256,8,593.222333,596.658435,0.58
MATVEC,uint32_t,2,4096,256,16,534.702667,539.159489,0.83
MATVEC,uint32_t,2,4096,256,32,512.397333,514.214418,0.35
MATVEC,uint32_t,2,4096,256,64,492.301000,498.086453,1.18
MATVEC,uint32_t,2,4096,256,128,484.971333,490.893773,1.22
MATVEC,uint32_t,2,4096,256,256,481.332667,484.641786,0.69
MATVEC,uint32_t,2,4096,512,8,1182.571333,1190.002654,0.63
MATVEC,uint32_t,2,4096,512,16,1065.864000,1075.067958,0.86
MATVEC,uint32_t,2,4096,512,32,1017.185333,1025.212684,0.79
MATVEC,uint32_t,2,4096,512,64,981.534667,992.974536,1.17
MATVEC,uint32_t,2,4096,512,128,966.318333,978.702975,1.28
MATVEC,uint32_t,2,4096,512,256,960.339000,966.096172,0.60
MATVEC,uint32_t,2,4096,1024,8,2361.464000,2376.691093,0.64
MATVEC,uint32_t,2,4096,1024,16,2128.600667,2146.884896,0.86
MATVEC,uint32_t,2,4096,1024,32,2029.098000,2047.208998,0.89
MATVEC,uint32_t,2,4096,1024,64,1959.111667,1982.750700,1.21
MATVEC,uint32_t,2,4096,1024,128,1929.507000,1954.215698,1.28
MATVEC,uint32_t,2,4096,1024,256,1916.331000,1929.060721,0.66
MATVEC,uint32_t,2,8192,16,8,80.156000,80.730225,0.72
MATVEC,uint32_t,2,8192,16,16,73.220333,73.424365,0.28
MATVEC,uint32_t,2,8192,32,8,154.441000,154.898252,0.30
MATVEC,uint32_t,2,8192,32,16,139.524000,140.412924,0.64
MATVEC,uint32_t,2,8192,32,32,132.445333,134.115022,1.26
MATVEC,uint32_t,2,8192,64,8,302.209333,303.234307,0.34
MATVEC,uint32_t,2,8192,64,16,272.320000,274.390041,0.76
MATVEC,uint32_t,2,8192,64,32,257.996333,261.864581,1.50
MATVEC,uint32_t,2,8192,64,64,251.077667,253.774261,1.07
MATVEC,uint32_t,2,8192,128,8,596.494333,599.906417,0.57
MATVEC,uint32_t,2,8192,128,16,538.047333,542.344275,0.80
MATVEC,uint32_t,2,8192,128,32,512.496333,517.364498,0.95
MATVEC,uint32_t,2,8192,128,64,496.397333,501.218303,0.97
MATVEC,uint32_t,2,8192,128,128,488.278000,494.017910,1.18
MATVEC,uint32_t,2,8192,256,8,1186.158000,1193.250636,0.60
MATVEC,uint32_t,2,8192,256,16,1069.274000,1078.252744,0.84
MATVEC,uint32_t,2,8192,256,32,1024.599667,1028.362420,0.37
MATVEC,uint32_t,2,8192,256,64,984.483667,996.106385,1.18
MATVEC,uint32_t,2,8192,256,128,969.883667,981.730415,1.22
MATVEC,uint32_t,2,8192,256,256,962.524667,969.215879,0.70
MATVEC,uint32_t,2,8192,512,8,2365.172333,2379.939075,0.62
MATVEC,uint32_t,2,8192,512,16,2131.689667,2150.069683,0.86
MATVEC,uint32_t,2,8192,512,32,2035.806000,2050.358928,0.71
MATVEC,uint32_t,2,8192,512,64,1962.914667,1985.882549,1.17
MATVEC,uint32_t,2,8192,512,128,1932.561667,1957.339035,1.28
MATVEC,uint32_t,2,8192,512,256,1920.832333,1932.124652,0.59
MATVEC,uint32_t,4,16,16,8,0.212333,0.224696,5.82
MATVEC,uint32_t,4,16,16,16,0.198222,0.210908,6.40
MATVEC,uint32_t,4,16,32,8,0.358667,0.369556,3.04
MATVEC,uint32_t,4,16,32,16,0.335333,0.341778,1.92
MATVEC,uint32_t,4,16,32,32,0.322000,0.330551,2.66
MATVEC,uint32_t,4,16,64,8,0.660000,0.659295,-0.11
MATVEC,uint32_t,4,16,64,16,0.594000,0.603489,1.60
MATVEC,uint32_t,4,16,64,32,0.572000,0.580062,1.41
MATVEC,uint32_t,4,16,64,64,0.559222,0.565572,1.14
MATVEC,uint32_t,4,16,128,8,1.227000,1.238751,0.96
MATVEC,uint32_t,4,16,128,16,1.121667,1.126956,0.47
MATVEC,uint32_t,4,16,128,32,1.066667,1.079086,1.16
MATVEC,uint32_t,4,16,128,64,1.034667,1.048865,1.37
MATVEC,uint32_t,4,16,128,128,1.015667,1.037680,2.17
MATVEC,uint32_t,4,16,256,8,2.383000,2.397654,0.61
MATVEC,uint32_t,4,16,256,16,2.161000,2.173765,0.59
MATVEC,uint32_t,4,16,256,32,2.058667,2.077129,0.90
MATVEC,uint32_t,4,16,256,64,1.991556,2.015449,1.20
MATVEC,uint32_t,4,16,256,128,1.963333,1.990380,1.38
MATVEC,uint32_t,4,16,256,256,1.966333,1.969569,0.16
MATVEC,uint32_t,4,16,512,8,4.924667,4.715471,-4.25
MATVEC,uint32_t,4,16,512,16,4.235000,4.265128,0.71
MATVEC,uint32_t,4,16,512,32,4.077000,4.073216,-0.09
MATVEC,uint32_t,4,16,512,64,3.903000,3.948638,1.17
MATVEC,uint32_t,4,16,512,128,3.995000,3.895748,-2.48
MATVEC,uint32_t,4,16,512,256,3.832000,3.850305,0.48
MATVEC,uint32_t,4,16,1024,8,10.225000,9.351098,-8.55
MATVEC,uint32_t,4,16,1024,16,8.402000,8.455057,0.63
MATVEC,uint32_t,4,16,1024,32,8.063667,8.065390,0.02
MATVEC,uint32_t,4,16,1024,64,7.722000,7.815024,1.20
MATVEC,uint32_t,4,16,1024,128,7.622667,7.706448,1.10
MATVEC,uint32_t,4,16,1024,256,8.205667,7.611777,-7.24
MATVEC,uint32_t,4,16,2048,8,18.548333,18.623250,0.40
MATVEC,uint32_t,4,16,2048,16,18.642000,16.829628,-9.72
MATVEC,uint32_t,4,16,2048,32,17.165667,16.049737,-6.50
MATVEC,uint32_t,4,16,2048,64,15.369333,15.547795,1.16
MATVEC,uint32_t,4,16,2048,128,15.146333,15.327751,1.20
MATVEC,uint32_t,4,16,2048,256,15.130667,15.134781,0.03
MATVEC,uint32_t,4,16,4096,8,36.987000,37.164375,0.48
MATVEC,uint32_t,4,16,4096,16,33.322667,33.580004,0.77
MATVEC,uint32_t,4,16,4096,32,32.124333,32.018478,-0.33
MATVEC,uint32_t,4,16,4096,64,30.672667,31.013338,1.11
MATVEC,uint32_t,4,16,4096,128,30.196000,30.570359,1.24
MATVEC,uint32_t,4,16,4096,256,29.989000,30.180912,0.64
MATVEC,uint32_t,4,16,8192,8,73.878333,74.251840,0.51
MATVEC,uint32_t,4,16,8192,16,66.553667,67.085968,0.80
MATVEC,uint32_t,4,16,8192,32,64.145667,63.955959,-0.30
MATVEC,uint32_t,4,16,8192,64,61.234000,61.944286,1.16
MATVEC,uint32_t,4,16,8192,128,60.300333,61.055541,1.25
MATVEC,uint32_t,4,16,8192,256,59.919000,60.273174,0.59
MATVEC,uint32_t,4,32,16,8,0.374333,0.382244,2.11
MATVEC,uint32_t,4,32,16,16,0.345667,0.354216,2.47
MATVEC,uint32_t,4,32,32,8,0.669667,0.671978,0.35
MATVEC,uint32_t,4,32,32,16,0.603333,0.615931,2.09
MATVEC,uint32_t,4,32,32,32,0.580667,0.592133,1.97
MATVEC,uint32_t,4,32,64,8,1.245667,1.251439,0.46
MATVEC,uint32_t,4,32,64,16,1.126667,1.139396,1.13
MATVEC,uint32_t,4,32,64,32,1.072667,1.091153,1.72
MATVEC,uint32_t,4,32,64,64,1.047333,1.061028,1.31
MATVEC,uint32_t,4,32,128,8,2.400333,2.410348,0.42
MATVEC,uint32_t,4,32,128,16,2.165334,2.186200,0.96
MATVEC,uint32_t,4,32,128,32,2.071667,2.089196,0.85
MATVEC,uint32_t,4,32,128,64,2.004333,2.027612,1.16
MATVEC,uint32_t,4,32,128,128,1.978667,2.002506,1.20
MATVEC,uint32_t,4,32,256,8,4.712333,4.728170,0.34
MATVEC,uint32_t,4,32,256,16,4.250667,4.280453,0.70
MATVEC,uint32_t,4,32,256,32,4.063000,4.085283,0.55
MATVEC,uint32_t,4,32,256,64,3.918333,3.960801,1.08
MATVEC,uint32_t,4,32,256,128,3.875333,3.907911,0.84
MATVEC,uint32_t,4,32,256,256,3.852333,3.862468,0.26
MATVEC,uint32_t,4,32,512,8,9.320667,9.363798,0.46
MATVEC,uint32_t,4,32,512,16,8.405000,8.460793,0.66
MATVEC,uint32_t,4,32,512,32,8.331000,8.077456,-3.04
MATVEC,uint32_t,4,32,512,64,7.742000,7.827187,1.10
MATVEC,uint32_t,4,32,512,128,7.631889,7.718608,1.14
MATVEC,uint32_t,4,32,512,256,7.608333,7.623940,0.21
MATVEC,uint32_t,4,32,1024,8,18.549667,18.635063,0.46
MATVEC,uint32_t,4,32,1024,16,16.716667,16.834996,0.71
MATVEC,uint32_t,4,32,1024,32,16.081000,16.061803,-0.12
MATVEC,uint32_t,4,32,1024,64,17.036667,15.559959,-8.67
MATVEC,uint32_t,4,32,1024,128,15.165667,15.339908,1.15
MATVEC,uint32_t,4,32,1024,256,15.058000,15.146945,0.59
MATVEC,uint32_t,4,32,2048,8,36.991000,37.178804,0.51
MATVEC,uint32_t,4,32,2048,16,33.698000,33.589522,-0.32
MATVEC,uint32_t,4,32,2048,32,32.126333,32.030498,-0.30
MATVEC,uint32_t,4,32,2048,64,30.694667,31.025501,1.08
MATVEC,uint32_t,4,32,2048,128,31.292667,30.582506,-2.27
MATVEC,uint32_t,4,32,2048,256,30.852333,30.193075,-2.14
MATVEC,uint32_t,4,32,4096,8,73.790667,74.260235,0.64
MATVEC,uint32_t,4,32,4096,16,66.554667,67.090518,0.81
MATVEC,uint32_t,4,32,4096,32,64.120667,63.967933,-0.24
MATVEC,uint32_t,4,32,4096,64,61.260333,61.956587,1.14
MATVEC,uint32_t,4,32,4096,128,60.288667,61.067706,1.29
MATVEC,uint32_t,4,32,4096,256,59.913000,60.285337,0.62
MATVEC,uint32_t,4,32,8192,8,147.670667,148.435295,0.52
MATVEC,uint32_t,4,32,8192,16,133.004333,134.103762,0.83
MATVEC,uint32_t,4,32,8192,32,128.188333,127.842809,-0.27
MATVEC,uint32_t,4,32,8192,64,122.380333,123.818444,1.18
MATVEC,uint32_t,4,32,8192,128,120.481333,122.038072,1.29
MATVEC,uint32_t,4,32,8192,256,119.681667,120.469861,0.66
MATVEC,uint32_t,4,64,16,8,0.692667,0.697354,0.68
MATVEC,uint32_t,4,64,16,16,0.644667,0.640805,-0.60
MATVEC,uint32_t,4,64,32,8,1.262333,1.276807,1.15
MATVEC,uint32_t,4,64,32,16,1.167667,1.164275,-0.29
MATVEC,uint32_t,4,64,32,32,1.096667,1.116058,1.77
MATVEC,uint32_t,4,64,64,8,2.425000,2.435723,0.44
MATVEC,uint32_t,4,64,64,16,2.204667,2.211077,0.29
MATVEC,uint32_t,4,64,64,32,2.138667,2.113803,-1.16
MATVEC,uint32_t,4,64,64,64,2.024667,2.051846,1.34
MATVEC,uint32_t,4,64,128,8,4.729667,4.753543,0.50
MATVEC,uint32_t,4,64,128,16,4.284333,4.305550,0.50
MATVEC,uint32_t,4,64,128,32,4.082000,4.109889,0.68
MATVEC,uint32_t,4,64,128,64,3.953667,3.985042,0.79
MATVEC,uint32_t,4,64,128,128,3.906000,3.932163,0.67
MATVEC,uint32_t,4,64,256,8,9.335333,9.389195,0.58
MATVEC,uint32_t,4,64,256,16,8.426445,8.490061,0.75
MATVEC,uint32_t,4,64,256,32,8.099889,8.102064,0.03
MATVEC,uint32_t,4,64,256,64,7.758778,7.851433,1.19
MATVEC,uint32_t,4,64,256,128,7.663333,7.742938,1.04
MATVEC,uint32_t,4,64,256,256,7.609667,7.648271,0.51
MATVEC,uint32_t,4,64,512,8,18.573778,18.660450,0.47
MATVEC,uint32_t,4,64,512,16,16.741667,16.860358,0.71
MATVEC,uint32_t,4,64,512,32,17.383333,16.086408,-7.46
MATVEC,uint32_t,4,64,512,64,15.406889,15.584213,1.15
MATVEC,uint32_t,4,64,512,128,15.186333,15.364236,1.17
MATVEC,uint32_t,4,64,512,256,15.091333,15.171276,0.53
MATVEC,uint32_t,4,64,1024,8,37.035000,37.202993,0.45
MATVEC,uint32_t,4,64,1024,16,33.374000,33.594857,0.66
MATVEC,uint32_t,4,64,1024,32,32.081667,32.055103,-0.08
MATVEC,uint32_t,4,64,1024,64,30.701333,31.049758,1.13
MATVEC,uint32_t,4,64,1024,128,30.252667,30.606831,1.17
MATVEC,uint32_t,4,64,1024,256,30.050000,30.217407,0.56
MATVEC,uint32_t,4,64,2048,8,73.887667,74.289910,0.54
MATVEC,uint32_t,4,64,2048,16,66.586000,67.101765,0.77
MATVEC,uint32_t,4,64,2048,32,64.090333,63.992493,-0.15
MATVEC,uint32_t,4,64,2048,64,61.284333,61.980849,1.14
MATVEC,uint32_t,4,64,2048,128,60.346000,61.092022,1.24
MATVEC,uint32_t,4,64,2048,256,59.935000,60.309669,0.63
MATVEC,uint32_t,4,64,4096,8,147.708667,148.452043,0.50
MATVEC,uint32_t,4,64,4096,16,133.047333,134.111417,0.80
MATVEC,uint32_t,4,64,4096,32,128.208667,127.867318,-0.27
MATVEC,uint32_t,4,64,4096,64,122.404333,123.843031,1.18
MATVEC,uint32_t,4,64,4096,128,120.528667,122.062405,1.27
MATVEC,uint32_t,4,64,4096,256,119.737667,120.494192,0.63
MATVEC,uint32_t,4,64,8192,8,295.251333,296.803792,0.53
MATVEC,uint32_t,4,64,8192,16,265.901000,268.139348,0.84
MATVEC,uint32_t,4,64,8192,32,256.226333,255.616973,-0.24
MATVEC,uint32_t,4,64,8192,64,244.640667,247.566634,1.20
MATVEC,uint32_t,4,64,8192,128,240.861000,244.003138,1.30
MATVEC,uint32_t,4,64,8192,256,239.283000,240.863239,0.66
MATVEC,uint32_t,4,128,16,8,1.322667,1.327555,0.37
MATVEC,uint32_t,4,128,16,16,1.208000,1.213789,0.48
MATVEC,uint32_t,4,128,32,8,2.476000,2.486463,0.42
MATVEC,uint32_t,4,128,32,16,2.257667,2.261429,0.17
MATVEC,uint32_t,4,128,32,32,2.134667,2.148110,0.63
MATVEC,uint32_t,4,128,64,8,4.806333,4.804292,-0.04
MATVEC,uint32_t,4,128,64,16,4.354667,4.354427,-0.01
MATVEC,uint32_t,4,128,64,32,4.279333,4.159104,-2.81
MATVEC,uint32_t,4,128,64,64,3.999000,4.032211,0.83
MATVEC,uint32_t,4,128,128,8,9.418000,9.439931,0.23
MATVEC,uint32_t,4,128,128,16,8.479667,8.535353,0.66
MATVEC,uint32_t,4,128,128,32,8.079333,8.151279,0.89
MATVEC,uint32_t,4,128,128,64,7.814333,7.900374,1.10
MATVEC,uint32_t,4,128,128,128,7.699667,7.786610,1.13
MATVEC,uint32_t,4,128,256,8,18.676667,18.711244,0.19
MATVEC,uint32_t,4,128,256,16,16.781667,16.903517,0.73
MATVEC,uint32_t,4,128,256,32,16.069333,16.135635,0.41
MATVEC,uint32_t,4,128,256,64,15.446000,15.633156,1.21
MATVEC,uint32_t,4,128,256,128,15.214667,15.411150,1.29
MATVEC,uint32_t,4,128,256,256,15.106333,15.205976,0.66
MATVEC,uint32_t,4,128,512,8,37.063333,37.253755,0.51
MATVEC,uint32_t,4,128,512,16,33.406333,33.659483,0.76
MATVEC,uint32_t,4,128,512,32,32.014000,32.104315,0.28
MATVEC,uint32_t,4,128,512,64,30.768000,31.098694,1.07
MATVEC,uint32_t,4,128,512,128,30.286000,30.652239,1.21
MATVEC,uint32_t,4,128,512,256,30.127000,30.257755,0.43
MATVEC,uint32_t,4,128,1024,8,73.962000,74.338853,0.51
MATVEC,uint32_t,4,128,1024,16,67.468333,67.114581,-0.52
MATVEC,uint32_t,4,128,1024,32,64.048333,64.041705,-0.01
MATVEC,uint32_t,4,128,1024,64,61.282333,62.029784,1.22
MATVEC,uint32_t,4,128,1024,128,60.362000,61.140580,1.29
MATVEC,uint32_t,4,128,1024,256,59.963333,60.358338,0.66
MATVEC,uint32_t,4,128,2048,8,147.715000,148.511586,0.54
MATVEC,uint32_t,4,128,2048,16,133.116000,134.140871,0.77
MATVEC,uint32_t,4,128,2048,32,128.090000,127.916484,-0.14
MATVEC,uint32_t,4,128,2048,64,122.456000,123.891966,1.17
MATVEC,uint32_t,4,128,2048,128,120.547667,122.110948,1.30
MATVEC,uint32_t,4,128,2048,256,119.762000,120.542861,0.65
MATVEC,uint32_t,4,128,4096,8,295.321333,296.838695,0.51
MATVEC,uint32_t,4,128,4096,16,265.966000,268.153197,0.82
MATVEC,uint32_t,4,128,4096,32,256.184000,255.666089,-0.20
MATVEC,uint32_t,4,128,4096,64,244.617667,247.616315,1.23
MATVEC,uint32_t,4,128,4096,128,240.830667,244.051686,1.34
MATVEC,uint32_t,4,128,4096,256,239.295333,240.911908,0.68
MATVEC,uint32_t,4,128,8192,8,590.289000,593.542129,0.55
MATVEC,uint32_t,4,128,8192,16,531.682333,536.209513,0.85
MATVEC,uint32_t,4,128,8192,32,512.353667,511.162989,-0.23
MATVEC,uint32_t,4,128,8192,64,489.119333,495.063508,1.22
MATVEC,uint32_t,4,128,8192,128,481.640000,487.933129,1.31
MATVEC,uint32_t,4,128,8192,256,478.456667,481.650002,0.67
MATVEC,uint32_t,4,256,16,8,2.572000,2.587957,0.62
MATVEC,uint32_t,4,256,16,16,2.347333,2.356383,0.39
MATVEC,uint32_t,4,256,32,8,4.885333,4.905775,0.42
MATVEC,uint32_t,4,256,32,16,4.418667,4.453329,0.78
MATVEC,uint32_t,4,256,32,32,4.194000,4.217652,0.56
MATVEC,uint32_t,4,256,64,8,9.484667,9.541430,0.60
MATVEC,uint32_t,4,256,64,16,8.604333,8.641061,0.43
MATVEC,uint32_t,4,256,64,32,8.124000,8.249711,1.55
MATVEC,uint32_t,4,256,64,64,7.912667,7.987030,0.94
MATVEC,uint32_t,4,256,128,8,18.721667,18.812708,0.49
MATVEC,uint32_t,4,256,128,16,16.914667,16.995328,0.48
MATVEC,uint32_t,4,256,128,32,17.397333,16.234067,-6.69
MATVEC,uint32_t,4,256,128,64,15.602667,15.731032,0.82
MATVEC,uint32_t,4,256,128,128,15.348667,15.484759,0.89
MATVEC,uint32_t,4,256,256,8,37.219333,37.355345,0.37
MATVEC,uint32_t,4,256,256,16,33.537667,33.730361,0.57
MATVEC,uint32_t,4,256,256,32,32.096000,32.202778,0.33
MATVEC,uint32_t,4,256,256,64,30.832333,31.196591,1.18
MATVEC,uint32_t,4,256,256,128,30.382333,30.749696,1.21
MATVEC,uint32_t,4,256,256,256,30.149667,30.293946,0.48
MATVEC,uint32_t,4,256,512,8,74.018333,74.440365,0.57
MATVEC,uint32_t,4,256,512,16,66.717333,67.257197,0.81
MATVEC,uint32_t,4,256,512,32,64.101333,64.140130,0.06
MATVEC,uint32_t,4,256,512,64,61.433000,62.127655,1.13
MATVEC,uint32_t,4,256,512,128,60.552333,61.231713,1.12
MATVEC,uint32_t,4,256,512,256,60.108667,60.412816,0.51
MATVEC,uint32_t,4,256,1024,8,147.873000,148.610573,0.50
MATVEC,uint32_t,4,256,1024,16,133.154333,134.154030,0.75
MATVEC,uint32_t,4,256,1024,32,127.943667,128.014910,0.06
MATVEC,uint32_t,4,256,1024,64,122.499667,123.989837,1.22
MATVEC,uint32_t,4,256,1024,128,120.680000,122.208546,1.27
MATVEC,uint32_t,4,256,1024,256,119.884667,120.637547,0.63
MATVEC,uint32_t,4,256,2048,8,295.375667,296.952327,0.53
MATVEC,uint32_t,4,256,2048,16,266.073333,268.220031,0.81
MATVEC,uint32_t,4,256,2048,32,256.075000,255.764471,-0.12
MATVEC,uint32_t,4,256,2048,64,244.781667,247.714186,1.20
MATVEC,uint32_t,4,256,2048,128,241.035000,244.149275,1.29
MATVEC,uint32_t,4,256,2048,256,239.430000,241.009173,0.66
MATVEC,uint32_t,4,256,4096,8,590.481333,593.611332,0.53
MATVEC,uint32_t,4,256,4096,16,532.044667,536.236675,0.79
MATVEC,uint32_t,4,256,4096,32,512.225667,511.263632,-0.19
MATVEC,uint32_t,4,256,4096,64,489.276667,495.162851,1.20
MATVEC,uint32_t,4,256,4096,128,481.698333,488.030735,1.31
MATVEC,uint32_t,4,256,4096,256,478.556667,481.747252,0.67
MATVEC,uint32_t,4,256,8192,8,1180.576667,1187.019903,0.55
MATVEC,uint32_t,4,256,8192,16,1063.205000,1072.346818,0.86
MATVEC,uint32_t,4,256,8192,32,1024.532333,1022.249407,-0.22
MATVEC,uint32_t,4,256,8192,64,978.182333,990.057254,1.21
MATVEC,uint32_t,4,256,8192,128,963.129000,975.793623,1.31
MATVEC,uint32_t,4,256,8192,256,956.692667,963.223409,0.68
MATVEC,uint32_t,4,512,16,8,5.096667,5.108762,0.24
MATVEC,uint32_t,4,512,16,16,4.644667,4.641568,-0.07
MATVEC,uint32_t,4,512,32,8,9.712667,9.744399,0.33
MATVEC,uint32_t,4,512,32,16,8.783778,8.836715,0.60
MATVEC,uint32_t,4,512,32,32,8.330667,8.356734,0.31
MATVEC,uint32_t,4,512,64,8,18.926000,19.015707,0.47
MATVEC,uint32_t,4,512,64,16,17.077000,17.214286,0.80
MATVEC,uint32_t,4,512,64,32,16.179333,16.430929,1.56
MATVEC,uint32_t,4,512,64,64,15.767667,15.896454,0.82
MATVEC,uint32_t,4,512,128,8,37.497333,37.558262,0.16
MATVEC,uint32_t,4,512,128,16,33.734000,33.915223,0.54
MATVEC,uint32_t,4,512,128,32,32.132000,32.399641,0.83
MATVEC,uint32_t,4,512,128,64,32.988333,31.392352,-4.84
MATVEC,uint32_t,4,512,128,128,30.605333,30.881054,0.90
MATVEC,uint32_t,4,512,256,8,74.301333,74.643561,0.46
MATVEC,uint32_t,4,512,256,16,66.949667,67.384050,0.65
MATVEC,uint32_t,4,512,256,32,64.152000,64.337056,0.29
MATVEC,uint32_t,4,512,256,64,61.645333,62.323460,1.10
