operation,data_type,thread,iteration,vec_length,n_length,buffer_size,measured,predicted,error_percent
MATMUL,uint32_t,4,128,64,64,4,386.189333,336.996526,-12.74
MATMUL,uint32_t,4,128,64,64,8,327.306333,297.973440,-8.96
MATMUL,uint32_t,4,128,64,64,16,303.962333,283.293359,-6.80
MATMUL,uint32_t,4,128,64,64,32,294.052667,275.298930,-6.38
MATMUL,uint32_t,4,128,32,512,32,1180.587333,1105.702318,-6.34
MATMUL,uint32_t,4,128,32,512,16,1222.046667,1138.016356,-6.88
MATMUL,uint32_t,4,128,64,64,64,289.298000,271.620550,-6.11
MATMUL,uint32_t,4,128,32,512,8,1318.502000,1197.290179,-9.19
MATMUL,uint32_t,4,128,32,512,4,1558.784333,1354.626213,-13.10
MATMUL,uint32_t,4,128,64,128,8,654.423000,595.859235,-8.95
MATMUL,uint32_t,4,128,64,128,16,607.807333,566.489624,-6.80
MATMUL,uint32_t,4,128,64,128,4,769.765667,673.905047,-12.45
MATMUL,uint32_t,4,128,64,128,32,587.911000,550.498996,-6.36
MATMUL,uint32_t,4,128,64,128,64,578.521667,543.157809,-6.11
MATMUL,uint32_t,4,128,64,256,8,1309.135667,1191.630855,-8.98
MATMUL,uint32_t,4,128,64,256,16,1215.792667,1132.882436,-6.82
MATMUL,uint32_t,4,128,64,256,4,1540.521333,1347.722090,-12.52
MATMUL,uint32_t,4,128,64,256,32,1175.838667,1100.898856,-6.37
MATMUL,uint32_t,4,128,64,256,64,1157.023000,1086.201391,-6.12
MATMUL,uint32_t,4,128,128,16,8,163.144667,148.677968,-8.87
MATMUL,uint32_t,4,128,128,16,4,192.448000,168.232729,-12.58
MATMUL,uint32_t,4,128,128,16,16,151.674667,141.500789,-6.71
MATMUL,uint32_t,4,128,128,32,16,303.280000,282.902662,-6.72
MATMUL,uint32_t,4,128,128,32,8,326.166000,297.268768,-8.86
MATMUL,uint32_t,4,128,128,32,4,384.527000,336.378680,-12.52
MATMUL,uint32_t,4,128,128,32,32,293.507667,274.716321,-6.40
MATMUL,uint32_t,4,128,128,64,8,652.044333,594.449677,-8.83
MATMUL,uint32_t,4,128,128,64,4,768.663000,672.670582,-12.49
MATMUL,uint32_t,4,128,64,512,16,2430.905000,2265.668060,-6.80
MATMUL,uint32_t,4,128,64,512,8,2617.788333,2383.174157,-8.96
MATMUL,uint32_t,4,128,128,64,16,606.384333,565.995313,-6.66
MATMUL,uint32_t,4,128,64,512,4,3078.975333,2695.356176,-12.46
MATMUL,uint32_t,4,128,128,64,32,586.594667,549.333308,-6.35
MATMUL,uint32_t,4,128,128,64,64,577.534333,541.999536,-6.15
MATMUL,uint32_t,4,128,64,512,32,2351.263000,2201.698379,-6.36
MATMUL,uint32_t,4,128,64,512,64,2313.864667,2172.307975,-6.12
MATMUL,uint32_t,4,128,128,128,16,1212.193333,1131.898777,-6.62
MATMUL,uint32_t,4,128,128,128,8,1304.094000,1188.811771,-8.84
MATMUL,uint32_t,4,128,128,128,4,1537.097333,1345.254386,-12.48
MATMUL,uint32_t,4,128,128,128,32,1173.143000,1098.567444,-6.36
MATMUL,uint32_t,4,128,128,128,64,1154.988333,1083.887782,-6.16
MATMUL,uint32_t,4,128,128,128,128,1145.329333,1076.700212,-5.99
MATMUL,uint32_t,4,128,128,256,8,2608.725667,2377.535944,-8.86
MATMUL,uint32_t,4,128,128,256,4,3074.920333,2690.421995,-12.50
MATMUL,uint32_t,4,128,128,256,16,2424.819000,2263.705705,-6.64
MATMUL,uint32_t,4,128,128,256,32,2346.423000,2197.035675,-6.37
MATMUL,uint32_t,4,128,128,256,64,2309.886000,2167.664484,-6.16
MATMUL,uint32_t,4,128,128,256,128,2290.121000,2153.290793,-5.97
MATMUL,uint32_t,4,128,256,16,4,384.381333,335.941871,-12.60
MATMUL,uint32_t,4,128,256,16,8,325.531667,296.918499,-8.79
MATMUL,uint32_t,4,128,256,16,16,302.793000,282.589774,-6.67
MATMUL,uint32_t,4,128,256,32,4,767.881000,671.796964,-12.51
MATMUL,uint32_t,4,128,256,32,8,650.937667,593.749164,-8.79
MATMUL,uint32_t,4,128,256,32,16,605.417667,565.369057,-6.62
MATMUL,uint32_t,4,128,256,32,32,586.094333,548.750507,-6.37
MATMUL,uint32_t,4,128,128,512,8,5216.539667,4754.984299,-8.85
MATMUL,uint32_t,4,128,256,64,8,1301.613333,1187.410779,-8.77
MATMUL,uint32_t,4,128,256,64,4,1535.446667,1343.507150,-12.50
MATMUL,uint32_t,4,128,128,512,4,6151.191333,5380.757212,-12.52
MATMUL,uint32_t,4,128,128,512,16,4849.174000,4527.319562,-6.64
MATMUL,uint32_t,4,128,256,64,16,1210.663333,1130.646272,-6.61
MATMUL,uint32_t,4,128,128,512,128,4580.676333,4306.475218,-5.99
MATMUL,uint32_t,4,128,128,512,32,4691.872667,4393.972098,-6.35
MATMUL,uint32_t,4,128,128,512,64,4619.617667,4335.218191,-6.16
MATMUL,uint32_t,4,128,256,64,32,1171.772000,1097.401606,-6.35
MATMUL,uint32_t,4,128,256,64,64,1153.986667,1082.859803,-6.16
MATMUL,uint32_t,4,128,256,128,16,2421.126333,2261.200703,-6.61
MATMUL,uint32_t,4,128,256,128,128,2288.716667,2151.011358,-6.02
MATMUL,uint32_t,4,128,256,128,64,2307.877000,2165.599433,-6.16
MATMUL,uint32_t,4,128,256,128,32,2344.267667,2194.704226,-6.38
MATMUL,uint32_t,4,128,256,128,8,2602.496000,2374.733969,-8.75
MATMUL,uint32_t,4,128,256,128,4,3071.145333,2686.927522,-12.51
MATMUL,uint32_t,4,128,256,256,8,5207.533000,4749.380480,-8.80
MATMUL,uint32_t,4,128,256,256,4,6139.494000,5373.768266,-12.47
MATMUL,uint32_t,4,128,256,256,128,4577.572667,4301.893462,-6.02
MATMUL,uint32_t,4,128,256,256,64,4615.662333,4331.078699,-6.17
MATMUL,uint32_t,4,128,256,256,256,4558.850333,4289.361479,-5.91
MATMUL,uint32_t,4,128,256,256,32,4688.103667,4389.309207,-6.37
MATMUL,uint32_t,4,128,256,256,16,4842.671000,4522.309563,-6.62
MATMUL,uint32_t,4,128,512,16,4,766.919333,671.360154,-12.46
MATMUL,uint32_t,4,128,512,16,8,650.366000,593.395440,-8.76
MATMUL,uint32_t,4,128,512,16,16,604.953000,565.055874,-6.60
MATMUL,uint32_t,4,128,512,32,4,1534.491000,1342.633531,-12.50
MATMUL,uint32_t,4,128,512,32,8,1300.276667,1186.702849,-8.73
MATMUL,uint32_t,4,128,512,32,16,1209.942000,1130.019964,-6.61
MATMUL,uint32_t,4,128,256,512,4,12282.700667,10747.449754,-12.50
MATMUL,uint32_t,4,128,512,32,32,1171.336333,1096.818642,-6.36
MATMUL,uint32_t,4,128,256,512,8,10412.414000,9498.673380,-8.78
MATMUL,uint32_t,4,128,256,512,16,9684.020333,9044.527284,-6.60
MATMUL,uint32_t,4,128,256,512,128,9153.520667,8603.659397,-6.01
MATMUL,uint32_t,4,128,256,512,256,9118.692000,8578.538757,-5.92
MATMUL,uint32_t,4,128,256,512,64,9231.186667,8661.344876,-6.17
MATMUL,uint32_t,4,128,256,512,32,9374.575667,8778.519169,-6.36
MATMUL,uint32_t,4,128,512,64,8,2601.230000,2373.318213,-8.76
MATMUL,uint32_t,4,128,512,64,4,3067.445333,2685.180285,-12.46
MATMUL,uint32_t,4,128,512,64,16,2420.161000,2259.948145,-6.62
MATMUL,uint32_t,4,128,512,64,32,2342.956333,2193.538251,-6.38
MATMUL,uint32_t,4,128,512,64,64,2306.882000,2164.476676,-6.17
MATMUL,uint32_t,4,128,512,128,16,4839.108667,4519.804507,-6.60
MATMUL,uint32_t,4,128,512,128,8,5202.238333,4746.548825,-8.76
MATMUL,uint32_t,4,128,512,128,32,4684.757667,4386.977565,-6.36
MATMUL,uint32_t,4,128,512,128,4,6138.392000,5370.273793,-12.51
MATMUL,uint32_t,4,128,512,128,64,4613.649333,4328.833242,-6.17
MATMUL,uint32_t,4,128,512,128,128,4574.174000,4299.901320,-6.00
MATMUL,uint32_t,4,128,512,256,8,10403.640333,9493.010044,-8.75
MATMUL,uint32_t,4,128,512,256,4,12267.164667,10740.460808,-12.45
MATMUL,uint32_t,4,128,512,256,32,9372.528000,8773.856191,-6.39
MATMUL,uint32_t,4,128,512,256,16,9679.825333,9039.517231,-6.61
MATMUL,uint32_t,4,128,512,256,64,9227.178000,8656.854288,-6.18
MATMUL,uint32_t,4,128,512,256,128,9149.925000,8599.252718,-6.02
MATMUL,uint32_t,4,128,512,256,256,9113.602000,8574.168208,-5.92
MATMUL,uint32_t,4,256,16,16,4,49.910333,42.731529,-14.38
MATMUL,uint32_t,4,256,16,16,8,41.988000,37.873298,-9.80
MATMUL,uint32_t,4,256,16,16,16,38.766333,36.000911,-7.13
MATMUL,uint32_t,4,256,16,32,4,99.439000,85.302242,-14.22
MATMUL,uint32_t,4,256,16,32,8,83.786000,75.638179,-9.72
MATMUL,uint32_t,4,256,16,32,16,77.351333,71.836458,-7.13
MATMUL,uint32_t,4,256,16,64,4,198.593000,170.711887,-14.04
MATMUL,uint32_t,4,256,16,64,8,167.332333,151.169271,-9.66
MATMUL,uint32_t,4,256,16,64,16,154.556000,143.585524,-7.10
MATMUL,uint32_t,4,256,16,128,4,397.098333,341.839795,-13.92
MATMUL,uint32_t,4,256,16,128,8,334.575000,302.230716,-9.67
MATMUL,uint32_t,4,256,16,128,16,308.880000,287.253750,-7.00
MATMUL,uint32_t,4,256,16,256,4,792.725333,683.573418,-13.77
MATMUL,uint32_t,4,256,16,256,8,669.048333,604.355284,-9.67
MATMUL,uint32_t,4,256,16,256,16,617.457000,574.399892,-6.97
MATMUL,uint32_t,4,256,16,512,4,1589.645333,1367.029415,-14.00
MATMUL,uint32_t,4,256,16,512,8,1337.760333,1208.600518,-9.65
MATMUL,uint32_t,4,256,16,512,16,1235.049667,1148.430448,-7.01
MATMUL,uint32_t,4,256,32,16,4,97.460667,84.766658,-13.02
MATMUL,uint32_t,4,256,32,16,8,82.577333,74.932862,-9.26
MATMUL,uint32_t,4,256,32,16,16,76.554333,71.237342,-6.95
MATMUL,uint32_t,4,256,32,32,4,194.938333,169.425303,-13.09
MATMUL,uint32_t,4,256,32,32,8,164.965000,149.757543,-9.22
MATMUL,uint32_t,4,256,32,32,16,152.931333,142.345365,-6.92
MATMUL,uint32_t,4,256,32,32,32,147.719667,138.316421,-6.37
MATMUL,uint32_t,4,256,32,64,4,389.127000,338.742592,-12.95
MATMUL,uint32_t,4,256,32,64,8,329.792000,299.408500,-9.21
MATMUL,uint32_t,4,256,32,64,16,305.696333,284.579796,-6.91
MATMUL,uint32_t,4,256,32,64,32,295.307333,276.485560,-6.37
MATMUL,uint32_t,4,256,32,128,4,777.940333,677.377170,-12.93
MATMUL,uint32_t,4,256,32,128,8,659.353667,598.709063,-9.20
MATMUL,uint32_t,4,256,32,128,16,611.256667,569.043375,-6.91
MATMUL,uint32_t,4,256,32,128,32,590.232333,552.850615,-6.33
MATMUL,uint32_t,4,128,512,512,4,24532.691000,21480.834839,-12.44
MATMUL,uint32_t,4,256,32,256,4,1558.017000,1354.646327,-13.05
MATMUL,uint32_t,4,256,32,256,8,1318.428667,1197.310294,-9.19
MATMUL,uint32_t,4,128,512,512,64,18454.212000,17313.598579,-6.18
MATMUL,uint32_t,4,128,512,512,32,18742.232333,17547.613445,-6.37
MATMUL,uint32_t,4,128,512,512,8,20807.830667,18985.932476,-8.76
MATMUL,uint32_t,4,128,512,512,256,18231.534667,17148.153494,-5.94
MATMUL,uint32_t,4,256,32,256,16,1222.130000,1138.036470,-6.88
MATMUL,uint32_t,4,128,512,512,128,18301.916667,17198.378002,-6.03
MATMUL,uint32_t,4,128,512,512,16,19356.527333,18078.942680,-6.60
MATMUL,uint32_t,4,256,64,16,8,163.825000,149.049784,-9.02
MATMUL,uint32_t,4,256,64,16,4,193.027667,168.562379,-12.67
MATMUL,uint32_t,4,256,32,256,32,1180.499333,1105.581079,-6.35
MATMUL,uint32_t,4,256,64,16,16,152.134667,141.715110,-6.85
MATMUL,uint32_t,4,256,64,32,8,327.320333,297.993506,-8.96
MATMUL,uint32_t,4,256,64,32,4,385.627333,337.016640,-12.61
MATMUL,uint32_t,4,256,64,32,16,304.135333,283.313474,-6.85
MATMUL,uint32_t,4,256,64,32,32,294.055000,275.320165,-6.37
MATMUL,uint32_t,4,256,64,64,16,607.864000,566.509862,-6.80
MATMUL,uint32_t,4,256,64,64,8,654.577333,595.879355,-8.97
MATMUL,uint32_t,4,256,64,64,32,587.842667,550.518886,-6.35
MATMUL,uint32_t,4,256,64,64,4,770.285000,673.925161,-12.51
MATMUL,uint32_t,4,256,64,64,64,578.526333,543.167312,-6.11
MATMUL,uint32_t,4,256,32,512,32,2361.122000,2211.331452,-6.34
MATMUL,uint32_t,4,256,32,512,16,2444.236333,2275.957487,-6.88
MATMUL,uint32_t,4,256,32,512,8,2636.620333,2394.512804,-9.18
MATMUL,uint32_t,4,256,64,128,16,1215.496000,1132.902550,-6.80
MATMUL,uint32_t,4,256,32,512,4,3114.192333,2709.184640,-13.01
MATMUL,uint32_t,4,256,64,128,8,1309.164000,1191.650946,-8.98
MATMUL,uint32_t,4,256,64,128,4,1540.552333,1347.742204,-12.52
MATMUL,uint32_t,4,256,64,128,32,1175.543667,1100.918773,-6.35
MATMUL,uint32_t,4,256,64,128,64,1156.996667,1086.240304,-6.12
MATMUL,uint32_t,4,256,64,256,32,2351.468333,2201.718337,-6.37
MATMUL,uint32_t,4,256,64,256,64,2313.851667,2172.328025,-6.12
MATMUL,uint32_t,4,256,64,256,8,2617.983667,2383.194186,-8.97
MATMUL,uint32_t,4,256,64,256,16,2431.071000,2265.688174,-6.80
MATMUL,uint32_t,4,256,64,256,4,3086.613333,2695.376290,-12.68
MATMUL,uint32_t,4,256,128,16,8,326.102000,297.288428,-8.84
MATMUL,uint32_t,4,256,128,16,4,384.603333,336.398794,-12.53
MATMUL,uint32_t,4,256,128,16,16,303.249667,282.922776,-6.70
MATMUL,uint32_t,4,256,128,32,8,652.095333,594.470046,-8.84
MATMUL,uint32_t,4,256,128,32,4,769.072000,672.690696,-12.53
MATMUL,uint32_t,4,256,128,32,16,606.273667,565.726522,-6.69
MATMUL,uint32_t,4,256,128,32,32,586.765667,549.353476,-6.38
MATMUL,uint32_t,4,256,128,64,8,1304.154667,1188.831860,-8.84
MATMUL,uint32_t,4,256,128,64,4,1537.226667,1345.274500,-12.49
MATMUL,uint32_t,4,256,128,64,16,1212.422333,1131.918891,-6.64
MATMUL,uint32_t,4,256,64,512,8,5236.306333,4766.280789,-8.98
MATMUL,uint32_t,4,256,64,512,16,4862.231667,4531.259423,-6.81
MATMUL,uint32_t,4,256,64,512,4,6165.942333,5390.644462,-12.57
MATMUL,uint32_t,4,256,128,64,32,1173.235000,1098.587424,-6.36
MATMUL,uint32_t,4,256,128,64,64,1154.989000,1083.908075,-6.15
MATMUL,uint32_t,4,256,64,512,64,4627.652667,4344.541199,-6.12
MATMUL,uint32_t,4,256,64,512,32,4701.732667,4403.317226,-6.35
MATMUL,uint32_t,4,256,128,128,16,2425.027667,2263.725819,-6.65
MATMUL,uint32_t,4,256,128,128,8,2607.865667,2377.556048,-8.83
MATMUL,uint32_t,4,256,128,128,4,3075.658000,2690.442109,-12.52
MATMUL,uint32_t,4,256,128,128,32,2345.794667,2197.055724,-6.34
MATMUL,uint32_t,4,256,128,128,64,2309.872667,2167.684739,-6.16
MATMUL,uint32_t,4,256,128,128,128,2290.264000,2153.319466,-5.98
MATMUL,uint32_t,4,256,128,256,8,5217.889000,4755.004392,-8.87
MATMUL,uint32_t,4,256,128,256,16,4849.871333,4527.339676,-6.65
MATMUL,uint32_t,4,256,128,256,32,4692.162333,4393.992212,-6.35
MATMUL,uint32_t,4,256,128,256,4,6145.909667,5380.777327,-12.45
MATMUL,uint32_t,4,256,128,256,64,4619.669667,4335.238306,-6.16
MATMUL,uint32_t,4,256,128,256,128,4580.200333,4306.495158,-5.98
MATMUL,uint32_t,4,256,256,16,4,768.215667,671.817078,-12.55
MATMUL,uint32_t,4,256,256,16,8,650.990333,593.769533,-8.79
MATMUL,uint32_t,4,256,256,16,16,605.428333,565.100755,-6.66
MATMUL,uint32_t,4,256,256,32,4,1534.653333,1343.527264,-12.45
MATMUL,uint32_t,4,256,256,32,8,1301.477000,1187.430860,-8.76
MATMUL,uint32_t,4,256,256,32,16,1210.645667,1130.666387,-6.61
MATMUL,uint32_t,4,256,256,32,32,1171.984000,1097.421862,-6.36
MATMUL,uint32_t,4,256,128,512,8,10433.410667,9509.901103,-8.85
MATMUL,uint32_t,4,256,256,64,8,2603.037000,2374.754090,-8.77
MATMUL,uint32_t,4,256,256,64,4,3070.149667,2686.947636,-12.48
MATMUL,uint32_t,4,256,128,512,4,12297.701000,10761.447761,-12.49
MATMUL,uint32_t,4,256,256,64,16,2421.683667,2261.220817,-6.63
MATMUL,uint32_t,4,256,128,512,16,9698.213000,9054.567390,-6.64
MATMUL,uint32_t,4,256,128,512,64,9239.149667,8670.345721,-6.16
MATMUL,uint32_t,4,256,128,512,128,9161.641333,8612.864113,-5.99
MATMUL,uint32_t,4,256,256,64,32,2343.987667,2194.724211,-6.37
MATMUL,uint32_t,4,256,128,512,32,9384.212000,8787.865060,-6.35
MATMUL,uint32_t,4,256,256,64,64,2307.889667,2165.619563,-6.16
MATMUL,uint32_t,4,256,256,128,16,4842.208667,4522.329677,-6.61
MATMUL,uint32_t,4,256,256,128,8,5206.056667,4749.400473,-8.77
MATMUL,uint32_t,4,256,256,128,64,4615.599333,4331.098814,-6.16
MATMUL,uint32_t,4,256,256,128,128,4577.146333,4301.914204,-6.01
MATMUL,uint32_t,4,256,256,128,32,4687.861667,4389.329321,-6.37
MATMUL,uint32_t,4,256,256,128,4,6139.642333,5373.788380,-12.47
MATMUL,uint32_t,4,256,256,256,8,10414.790333,9498.693493,-8.80
MATMUL,uint32_t,4,256,256,256,4,12274.498333,10747.469869,-12.44
MATMUL,uint32_t,4,256,256,256,256,9119.590000,8578.558872,-5.93
MATMUL,uint32_t,4,256,256,256,128,9153.177000,8603.679040,-6.00
MATMUL,uint32_t,4,256,256,256,64,9231.152667,8662.057346,-6.16
MATMUL,uint32_t,4,256,256,256,32,9374.035000,8778.539284,-6.35
MATMUL,uint32_t,4,256,256,256,16,9684.136000,9044.547398,-6.60
MATMUL,uint32_t,4,256,512,16,4,1533.835000,1342.653646,-12.46
MATMUL,uint32_t,4,256,512,16,8,1300.568333,1186.723522,-8.75
MATMUL,uint32_t,4,256,512,16,16,1209.931667,1130.040079,-6.60
MATMUL,uint32_t,4,256,512,32,4,3067.148000,2685.200399,-12.45
MATMUL,uint32_t,4,256,512,32,8,2600.787333,2373.338207,-8.75
MATMUL,uint32_t,4,256,512,32,16,2420.166000,2259.968260,-6.62
MATMUL,uint32_t,4,256,512,32,32,2342.730000,2193.558430,-6.37
MATMUL,uint32_t,4,256,256,512,4,24555.279000,21494.832846,-12.46
MATMUL,uint32_t,4,256,256,512,8,20825.444667,18997.279293,-8.78
MATMUL,uint32_t,4,256,256,512,16,19366.537000,18088.982839,-6.60
MATMUL,uint32_t,4,256,256,512,256,18239.169667,17156.913428,-5.93
MATMUL,uint32_t,4,256,256,512,128,18307.580000,17207.210440,-6.01
MATMUL,uint32_t,4,256,256,512,64,18462.189667,17322.599827,-6.17
MATMUL,uint32_t,4,256,256,512,32,18748.927000,17556.959208,-6.36
MATMUL,uint32_t,4,256,512,64,8,5202.363667,4746.568927,-8.76
MATMUL,uint32_t,4,256,512,64,4,6135.829000,5370.293907,-12.48
MATMUL,uint32_t,4,256,512,64,16,4840.165667,4519.824622,-6.62
MATMUL,uint32_t,4,256,512,64,32,4685.147333,4386.997679,-6.36
MATMUL,uint32_t,4,256,512,64,64,4613.647333,4328.853357,-6.17
MATMUL,uint32_t,4,256,512,128,16,9676.883667,9039.537346,-6.59
MATMUL,uint32_t,4,256,512,128,8,10402.245333,9493.030151,-8.74
MATMUL,uint32_t,4,256,512,128,32,9370.852667,8773.876306,-6.37
MATMUL,uint32_t,4,256,512,128,4,12280.402000,10740.480922,-12.54
MATMUL,uint32_t,4,256,512,128,64,9227.156333,8657.566489,-6.17
MATMUL,uint32_t,4,256,512,128,128,9151.315333,8599.671971,-6.03
MATMUL,uint32_t,4,256,512,256,8,20809.489333,18985.952591,-8.76
MATMUL,uint32_t,4,256,512,256,4,24540.377000,21480.854953,-12.47
MATMUL,uint32_t,4,256,512,256,32,18744.222333,17547.633559,-6.38
MATMUL,uint32_t,4,256,512,256,16,19355.107000,18078.962794,-6.59
MATMUL,uint32_t,4,256,512,256,64,18454.194000,17313.618694,-6.18
MATMUL,uint32_t,4,256,512,256,128,18301.958333,17198.398116,-6.03
MATMUL,uint32_t,4,256,512,256,256,18228.278667,17148.173765,-5.93
MATMUL,uint32_t,4,512,16,16,4,99.615000,85.394853,-14.28
MATMUL,uint32_t,4,512,16,16,8,83.954000,75.679064,-9.86
MATMUL,uint32_t,4,512,16,16,16,77.503000,71.933529,-7.19
MATMUL,uint32_t,4,512,16,32,4,198.893333,170.535689,-14.26
MATMUL,uint32_t,4,512,16,32,8,167.567333,151.208796,-9.76
MATMUL,uint32_t,4,512,16,32,16,154.649000,143.600480,-7.14
MATMUL,uint32_t,4,512,16,64,4,397.832000,341.354685,-14.20
MATMUL,uint32_t,4,512,16,64,8,334.663667,302.271005,-9.68
MATMUL,uint32_t,4,512,16,64,16,309.048667,287.099863,-7.10
MATMUL,uint32_t,4,512,16,128,4,793.930333,683.610913,-13.90
MATMUL,uint32_t,4,512,16,128,8,669.313667,604.393895,-9.70
MATMUL,uint32_t,4,512,16,128,16,617.660667,574.433861,-7.00
MATMUL,uint32_t,4,512,16,256,4,1589.564667,1367.078315,-14.00
MATMUL,uint32_t,4,512,16,256,8,1338.096333,1208.643047,-9.67
MATMUL,uint32_t,4,512,16,256,16,1234.843667,1148.725581,-6.97
MATMUL,uint32_t,4,512,16,512,4,3182.242333,2733.990297,-14.09
MATMUL,uint32_t,4,512,16,512,8,2675.364000,2417.133498,-9.65
MATMUL,uint32_t,4,512,16,512,16,2469.985000,2296.789822,-7.01
MATMUL,uint32_t,4,512,32,16,4,195.045333,169.465534,-13.11
MATMUL,uint32_t,4,512,32,16,8,165.090667,149.798102,-9.26
MATMUL,uint32_t,4,512,32,16,16,153.112000,142.399792,-7.00
MATMUL,uint32_t,4,512,32,32,4,390.315667,338.782824,-13.20
MATMUL,uint32_t,4,512,32,32,8,329.926333,299.447453,-9.24
MATMUL,uint32_t,4,512,32,32,16,305.804000,284.614474,-6.93
MATMUL,uint32_t,4,512,32,32,32,295.449667,276.562695,-6.39
MATMUL,uint32_t,4,512,32,64,4,780.545000,677.417402,-13.21
MATMUL,uint32_t,4,512,32,64,8,659.500333,598.749449,-9.21
MATMUL,uint32_t,4,512,32,64,16,611.394000,569.083581,-6.92
MATMUL,uint32_t,4,512,32,64,32,590.348333,552.891038,-6.34
MATMUL,uint32_t,4,512,32,128,4,1556.951333,1354.686558,-12.99
MATMUL,uint32_t,4,512,32,128,8,1318.504000,1197.350574,-9.19
MATMUL,uint32_t,4,512,32,128,16,1222.328000,1138.010742,-6.90
MATMUL,uint32_t,4,512,32,128,32,1180.874667,1105.621338,-6.37
MATMUL,uint32_t,4,256,512,512,4,49119.089000,42961.603014,-12.54
MATMUL,uint32_t,4,512,32,256,4,3111.515000,2709.224872,-12.93
MATMUL,uint32_t,4,512,32,256,16,2444.052000,2275.997718,-6.88
MATMUL,uint32_t,4,512,32,256,8,2637.470000,2394.553035,-9.21
MATMUL,uint32_t,4,256,512,512,64,36908.293333,34627.107277,-6.18
MATMUL,uint32_t,4,256,512,512,32,37487.765000,35095.148066,-6.38
MATMUL,uint32_t,4,256,512,512,128,36597.542333,34396.648683,-6.01
MATMUL,uint32_t,4,256,512,512,8,41601.008000,37971.797455,-8.72
MATMUL,uint32_t,4,256,512,512,256,36454.476333,34296.144494,-5.92
MATMUL,uint32_t,4,512,32,256,32,2361.383667,2211.082267,-6.36
MATMUL,uint32_t,4,256,512,512,16,38719.121667,36157.813690,-6.62
MATMUL,uint32_t,4,512,64,16,8,327.488667,298.032011,-8.99
MATMUL,uint32_t,4,512,64,16,4,386.150333,337.056871,-12.71
MATMUL,uint32_t,4,512,64,16,16,304.228333,283.353518,-6.86
MATMUL,uint32_t,4,512,64,32,16,608.106667,566.550093,-6.83
MATMUL,uint32_t,4,512,64,32,8,654.692333,595.919492,-8.98
MATMUL,uint32_t,4,512,64,32,4,771.489667,673.965393,-12.64
MATMUL,uint32_t,4,512,64,32,32,588.199000,550.560150,-6.40
MATMUL,uint32_t,4,512,64,64,8,1309.197000,1191.691188,-8.98
MATMUL,uint32_t,4,512,64,64,16,1215.869000,1132.942869,-6.82
MATMUL,uint32_t,4,512,64,64,32,1175.940000,1100.958802,-6.38
MATMUL,uint32_t,4,512,64,64,4,1542.520000,1347.782436,-12.62
MATMUL,uint32_t,4,512,64,64,64,1156.978333,1086.260838,-6.11
MATMUL,uint32_t,4,512,32,512,4,6236.589667,5418.301498,-13.12
MATMUL,uint32_t,4,512,32,512,32,4722.254667,4422.589723,-6.35
MATMUL,uint32_t,4,512,32,512,8,5272.766333,4788.958055,-9.18
MATMUL,uint32_t,4,512,32,512,16,4888.809000,4551.839751,-6.89
MATMUL,uint32_t,4,512,64,128,16,2431.081333,2265.728406,-6.80
MATMUL,uint32_t,4,512,64,128,8,2618.084000,2383.234371,-8.97
MATMUL,uint32_t,4,512,64,128,4,3079.902333,2695.416521,-12.48
MATMUL,uint32_t,4,512,64,128,32,2351.731667,2201.758330,-6.38
MATMUL,uint32_t,4,512,64,128,64,2313.874667,2172.405295,-6.11
MATMUL,uint32_t,4,512,64,256,16,4861.346000,4531.299654,-6.79
MATMUL,uint32_t,4,512,64,256,8,5236.437667,4766.320850,-8.98
MATMUL,uint32_t,4,512,64,256,64,4627.652667,4344.581295,-6.12
MATMUL,uint32_t,4,512,64,256,32,4701.379667,4403.357300,-6.34
MATMUL,uint32_t,4,512,128,16,8,652.198333,594.509350,-8.85
MATMUL,uint32_t,4,512,128,16,4,768.986333,672.730928,-12.52
MATMUL,uint32_t,4,512,64,256,4,6166.871667,5390.684693,-12.59
MATMUL,uint32_t,4,512,128,16,16,606.412333,565.766754,-6.70
MATMUL,uint32_t,4,512,128,32,8,1304.210333,1188.872605,-8.84
MATMUL,uint32_t,4,512,128,32,4,1538.005667,1345.314732,-12.53
MATMUL,uint32_t,4,512,128,32,16,1212.698333,1131.374246,-6.71
MATMUL,uint32_t,4,512,128,32,32,1173.462667,1098.627790,-6.38
MATMUL,uint32_t,4,512,128,64,8,2608.522333,2377.596230,-8.85
MATMUL,uint32_t,4,512,128,64,4,3073.840000,2690.482341,-12.47
MATMUL,uint32_t,4,512,128,64,16,2424.175667,2263.766051,-6.62
MATMUL,uint32_t,4,512,64,512,16,9722.947333,9062.442151,-6.79
MATMUL,uint32_t,4,512,64,512,8,10471.701667,9532.494056,-8.97
MATMUL,uint32_t,4,512,128,64,32,2347.068667,2197.095659,-6.39
MATMUL,uint32_t,4,512,128,64,64,2309.873000,2167.725156,-6.15
MATMUL,uint32_t,4,512,64,512,4,12324.624333,10781.221036,-12.52
MATMUL,uint32_t,4,512,64,512,32,9403.006667,8806.554922,-6.34
MATMUL,uint32_t,4,512,64,512,64,9255.240667,8689.007650,-6.12
MATMUL,uint32_t,4,512,128,128,16,4848.873000,4527.379908,-6.63
MATMUL,uint32_t,4,512,128,128,8,5215.108000,4755.044605,-8.82
MATMUL,uint32_t,4,512,128,128,4,6147.306000,5380.817558,-12.47
