operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint32_t,16,8192,8,60.362333,65.239265,8.08
ADD,uint32_t,16,8192,16,80.803333,76.961022,-4.76
ADD,uint32_t,16,4096,64,125.409000,120.332474,-4.05
ADD,uint32_t,16,8192,32,130.971333,132.594149,1.24
ADD,uint32_t,16,16384,8,120.648333,130.400773,8.08
ADD,uint32_t,16,2048,256,242.913333,235.621568,-3.00
ADD,uint32_t,16,4096,128,245.560667,238.994921,-2.67
ADD,uint32_t,16,16384,16,161.545333,153.840367,-4.77
ADD,uint64_t,1,256,8,1.176333,1.106927,-5.90
ADD,uint64_t,1,256,16,2.018333,1.949020,-3.43
ADD,uint64_t,1,256,32,3.719333,3.642863,-2.06
ADD,uint64_t,1,256,64,7.093333,7.031718,-0.87
ADD,uint64_t,1,256,128,13.851333,13.841976,-0.07
ADD,uint64_t,1,256,256,27.434333,27.457592,0.08
ADD,uint64_t,1,512,8,2.298000,2.147457,-6.55
ADD,uint64_t,1,512,16,3.979333,3.831644,-3.71
ADD,uint64_t,1,512,32,7.394667,7.219329,-2.37
ADD,uint32_t,16,8192,64,250.728000,240.543710,-4.06
ADD,uint64_t,1,512,64,14.125333,13.997039,-0.91
ADD,uint64_t,1,1024,8,4.548000,4.228518,-7.02
ADD,uint64_t,1,512,128,27.648333,27.617555,-0.11
ADD,uint64_t,1,1024,16,8.080333,7.596892,-5.98
ADD,uint64_t,1,512,256,54.828667,54.848787,0.04
ADD,uint64_t,1,1024,32,14.738000,14.372262,-2.48
ADD,uint64_t,1,1024,64,28.207667,27.927681,-0.99
ADD,uint32_t,16,32768,8,241.129667,260.723791,8.13
ADD,uint64_t,1,2048,8,9.033000,8.390639,-7.11
ADD,uint32_t,16,16384,32,261.872000,265.099260,1.23
ADD,uint64_t,1,1024,128,55.247667,55.168714,-0.14
ADD,uint64_t,1,2048,16,15.806667,15.127388,-4.30
ADD,uint64_t,1,2048,32,29.419000,28.678127,-2.52
ADD,uint64_t,1,4096,8,18.010333,16.714881,-7.19
ADD,uint64_t,1,1024,256,109.645000,109.631178,-0.01
ADD,uint64_t,1,2048,64,56.374333,55.788966,-1.04
ADD,uint64_t,1,4096,16,31.558333,30.188380,-4.34
ADD,uint64_t,1,4096,32,58.769333,57.289857,-2.52
ADD,uint64_t,1,2048,128,110.441667,110.271032,-0.15
ADD,uint64_t,1,8192,8,35.966667,33.363366,-7.24
ADD,uint64_t,1,4096,64,112.676000,111.511535,-1.03
ADD,uint32_t,16,32768,16,323.027000,307.599057,-4.78
ADD,uint64_t,1,8192,16,63.054667,60.310364,-4.35
ADD,uint64_t,1,2048,256,219.141333,219.195960,0.02
ADD,uint64_t,1,8192,32,117.498000,114.513318,-2.54
ADD,uint64_t,1,4096,128,220.794333,220.475667,-0.14
ADD,uint64_t,1,16384,8,71.910667,66.660335,-7.30
ADD,uint64_t,1,8192,64,225.286667,222.956673,-1.03
ADD,uint64_t,1,16384,16,126.026000,120.554332,-4.34
ADD,uint64_t,1,4096,256,438.176667,438.325523,0.03
ADD,uint64_t,1,16384,32,234.906667,228.960239,-2.53
ADD,uint64_t,1,32768,8,143.753000,133.254273,-7.30
ADD,uint64_t,1,8192,128,441.455333,440.884938,-0.13
ADD,uint64_t,1,16384,64,450.531333,445.846950,-1.04
ADD,uint64_t,1,32768,16,251.994333,241.042268,-4.35
ADD,uint64_t,2,256,8,1.165000,1.120879,-3.79
ADD,uint64_t,2,256,16,2.018333,2.002633,-0.78
ADD,uint64_t,2,256,32,3.727000,3.736611,0.26
ADD,uint64_t,2,256,64,7.100000,7.225831,1.77
ADD,uint64_t,1,32768,32,469.751667,457.854081,-2.53
ADD,uint64_t,2,256,128,13.852667,14.045626,1.39
ADD,uint64_t,2,256,256,27.464667,28.311791,3.08
ADD,uint64_t,2,512,8,2.298000,2.174326,-5.38
ADD,uint64_t,2,512,16,3.992333,3.937700,-1.37
ADD,uint64_t,1,8192,256,876.457667,876.584650,0.01
ADD,uint64_t,2,512,32,7.402667,7.405475,0.04
ADD,uint64_t,2,512,64,14.144000,14.383518,1.69
ADD,uint64_t,2,512,128,27.660000,28.022275,1.31
ADD,uint64_t,2,1024,8,4.546000,4.281221,-5.82
ADD,uint64_t,2,1024,16,7.936333,7.807835,-1.62
ADD,uint64_t,2,512,256,54.853667,56.552980,3.10
ADD,uint64_t,2,1024,32,14.744333,14.743203,-0.01
ADD,uint64_t,1,16384,128,882.812000,881.703480,-0.13
ADD,uint64_t,2,1024,64,28.223000,28.698891,1.69
ADD,uint64_t,2,2048,8,9.036000,8.495010,-5.99
ADD,uint64_t,2,2048,16,15.813333,15.548105,-1.68
ADD,uint64_t,2,1024,128,55.254667,55.975574,1.30
ADD,uint64_t,2,2048,32,29.411000,29.418659,0.03
ADD,uint64_t,2,2048,64,56.384000,57.329639,1.68
ADD,uint64_t,2,4096,8,18.009333,16.922589,-6.03
ADD,uint64_t,2,1024,256,109.631000,113.035357,3.11
ADD,uint64_t,2,2048,128,110.417000,111.882170,1.33
ADD,uint64_t,2,4096,16,31.556333,31.028644,-1.67
ADD,uint64_t,1,32768,64,900.942667,891.627503,-1.03
ADD,uint64_t,2,4096,32,58.776667,58.769571,-0.01
ADD,uint64_t,2,8192,8,36.020667,33.777746,-6.23
ADD,uint64_t,2,4096,64,112.691667,114.591134,1.69
ADD,uint64_t,2,2048,256,219.168667,226.000111,3.12
ADD,uint64_t,2,8192,16,63.044333,61.989723,-1.67
ADD,uint64_t,2,8192,32,117.487333,117.471395,-0.01
ADD,uint64_t,2,4096,128,220.759333,223.695363,1.33
ADD,uint64_t,2,16384,8,71.922667,67.488060,-6.17
ADD,uint64_t,2,8192,64,225.298333,229.114123,1.69
ADD,uint64_t,2,16384,16,126.034667,123.911881,-1.68
ADD,uint64_t,2,4096,256,438.250667,451.929620,3.12
ADD,uint64_t,1,16384,256,1752.603000,1753.102904,0.03
ADD,uint64_t,2,8192,128,441.468333,447.321750,1.33
ADD,uint64_t,2,16384,32,234.905667,234.875043,-0.01
ADD,uint64_t,2,32768,8,143.739667,134.908688,-6.14
ADD,uint64_t,1,32768,128,1765.563000,1763.340563,-0.13
ADD,uint64_t,2,16384,64,450.597000,458.160103,1.68
ADD,uint64_t,4,256,8,1.181333,1.123871,-4.86
ADD,uint64_t,4,256,16,2.024000,2.006052,-0.89
ADD,uint64_t,2,32768,16,252.007667,247.756196,-1.69
ADD,uint64_t,4,256,32,3.727333,3.741171,0.37
ADD,uint64_t,4,256,64,7.112333,7.232888,1.70
ADD,uint64_t,4,256,128,13.866333,14.056128,1.37
ADD,uint64_t,4,512,8,2.335000,2.177411,-6.75
ADD,uint64_t,4,256,256,27.485333,28.333636,3.09
ADD,uint64_t,4,512,16,3.995000,3.941122,-1.35
ADD,uint64_t,4,512,32,7.403333,7.410077,0.09
ADD,uint64_t,4,512,64,14.145333,14.390884,1.74
ADD,uint64_t,4,1024,8,4.630667,4.284486,-7.48
ADD,uint64_t,4,512,128,27.677667,28.032901,1.28
ADD,uint64_t,4,1024,16,7.934000,7.811257,-1.55
ADD,uint64_t,2,8192,256,876.378333,903.788637,3.13
ADD,uint64_t,4,1024,32,14.734667,14.747885,0.09
ADD,uint64_t,4,512,256,54.892667,56.574948,3.06
ADD,uint64_t,4,1024,64,28.237000,28.706870,1.66
ADD,uint64_t,2,32768,32,469.764000,469.682339,-0.02
ADD,uint64_t,4,2048,8,9.160667,8.498636,-7.23
ADD,uint64_t,4,2048,16,15.817000,15.551527,-1.68
ADD,uint64_t,4,1024,128,55.258000,55.986442,1.32
ADD,uint64_t,4,2048,32,29.419667,29.423500,0.01
ADD,uint64_t,4,4096,8,18.270000,16.926935,-7.35
ADD,uint64_t,4,2048,64,56.399333,57.338841,1.67
ADD,uint64_t,4,1024,256,109.677667,113.057568,3.08
ADD,uint64_t,4,4096,16,31.573667,31.032066,-1.72
ADD,uint64_t,4,2048,128,110.459000,111.893522,1.30
ADD,uint64_t,4,4096,32,58.784333,58.774731,-0.02
ADD,uint64_t,2,16384,128,882.867333,894.574522,1.33
ADD,uint64_t,4,8192,8,36.469000,33.783535,-7.36
ADD,uint64_t,4,4096,64,112.747333,114.602784,1.65
ADD,uint64_t,4,8192,16,63.064333,61.993145,-1.70
ADD,uint64_t,4,2048,256,219.181333,226.022808,3.12
ADD,uint64_t,4,8192,32,117.495000,117.477193,-0.02
ADD,uint64_t,2,32768,64,901.006000,916.252062,1.69
ADD,uint64_t,4,4096,128,220.799000,223.707683,1.32
ADD,uint64_t,4,16384,8,72.881000,67.496733,-7.39
ADD,uint64_t,4,16384,16,126.054333,123.915303,-1.70
ADD,uint64_t,4,8192,64,225.404667,229.130670,1.65
ADD,uint64_t,4,32768,8,145.644667,134.923130,-7.36
ADD,uint64_t,4,16384,32,234.911667,234.882116,-0.01
ADD,uint64_t,4,4096,256,438.315667,451.953288,3.11
ADD,uint64_t,8,256,8,1.374667,1.298966,-5.51
ADD,uint64_t,8,256,16,2.122333,2.156603,1.61
ADD,uint64_t,8,256,32,3.818667,3.752837,-1.72
ADD,uint64_t,8,256,64,7.201000,7.250013,0.68
ADD,uint64_t,8,256,128,13.905667,14.077819,1.24
ADD,uint64_t,8,512,8,2.697667,2.524168,-6.43
ADD,uint64_t,8,512,16,4.230667,4.236672,0.14
ADD,uint64_t,8,256,256,27.543667,28.385271,3.06
ADD,uint64_t,8,512,32,7.564000,7.423177,-1.86
ADD,uint64_t,4,32768,16,252.041000,247.759618,-1.70
ADD,uint64_t,8,512,64,14.273000,14.409533,0.96
ADD,uint64_t,4,8192,128,441.480000,447.336004,1.33
ADD,uint64_t,8,1024,8,5.336333,4.974387,-6.78
ADD,uint64_t,8,512,128,27.723667,28.054593,1.19
ADD,uint64_t,8,1024,16,8.313000,8.396665,1.01
ADD,uint64_t,8,1024,32,15.053333,14.763862,-1.92
ADD,uint64_t,8,2048,8,10.606667,9.874449,-6.90
ADD,uint64_t,8,1024,64,28.507667,28.728577,0.77
ADD,uint64_t,8,512,256,54.931333,56.627735,3.09
ADD,uint64_t,8,2048,16,16.563667,16.716347,0.92
ADD,uint64_t,4,16384,64,450.711667,458.186441,1.66
ADD,uint64_t,8,1024,128,55.335667,56.008142,1.22
ADD,uint64_t,8,2048,32,30.055333,29.445225,-2.03
ADD,uint64_t,8,4096,8,21.131000,19.675314,-6.89
ADD,uint64_t,8,2048,64,56.696000,57.366660,1.18
ADD,uint64_t,8,4096,16,33.053000,33.355711,0.92
ADD,uint64_t,8,1024,256,109.772000,113.112612,3.04
ADD,uint64_t,4,32768,32,469.778667,469.691963,-0.02
ADD,uint64_t,8,4096,32,60.017000,58.807952,-2.01
ADD,uint64_t,8,2048,128,110.592000,111.915234,1.20
ADD,uint64_t,8,8192,8,42.215000,39.278536,-6.96
ADD,uint64_t,8,8192,16,66.034000,66.635777,0.91
ADD,uint64_t,8,4096,64,113.320333,114.642825,1.17
ADD,uint64_t,8,16384,8,84.376333,78.484980,-6.98
ADD,uint64_t,8,2048,256,219.347000,226.082036,3.07
ADD,uint64_t,8,8192,32,119.982667,117.533405,-2.04
ADD,uint64_t,8,4096,128,221.008333,223.729419,1.23
ADD,uint64_t,8,16384,16,132.047667,133.197993,0.87
ADD,uint64_t,16,256,8,2.590000,2.482212,-4.16
ADD,uint64_t,16,256,16,3.790667,4.094115,8.01
ADD,uint64_t,16,256,32,6.280667,6.223490,-0.91
ADD,uint64_t,16,256,64,11.329667,11.146764,-1.61
ADD,uint64_t,16,512,8,5.108667,4.884692,-4.38
ADD,uint64_t,8,8192,64,226.655000,229.195154,1.12
ADD,uint64_t,16,256,128,21.647667,18.375798,-15.11
ADD,uint64_t,16,512,16,7.522000,8.106732,7.77
ADD,uint64_t,8,32768,8,168.668667,156.897867,-6.98
ADD,uint64_t,16,512,32,12.495000,12.361639,-1.07
ADD,uint64_t,16,256,256,43.068000,42.922620,-0.34
ADD,uint64_t,16,512,64,22.569333,22.194927,-1.66
ADD,uint64_t,16,1024,8,10.148667,9.689651,-4.52
ADD,uint64_t,16,1024,16,14.948333,16.131966,7.92
ADD,uint64_t,8,16384,32,239.909000,234.984312,-2.05
ADD,uint64_t,16,512,128,43.194667,36.591466,-15.29
ADD,uint64_t,16,1024,32,24.899333,24.637939,-1.05
ADD,uint64_t,16,2048,8,20.232333,19.298399,-4.62
ADD,uint64_t,16,1024,64,45.070667,44.291252,-1.73
ADD,uint64_t,16,2048,16,29.819667,32.180555,7.92
ADD,uint64_t,8,32768,16,263.959333,266.322427,0.90
ADD,uint64_t,16,512,256,86.038333,85.688550,-0.41
ADD,uint64_t,16,2048,32,49.711333,49.188023,-1.05
ADD,uint64_t,16,1024,128,86.312333,73.022803,-15.40
ADD,uint64_t,16,4096,8,40.401333,38.517453,-4.66
ADD,uint64_t,16,4096,16,59.563333,64.279799,7.92
ADD,uint64_t,16,2048,64,90.089333,88.479739,-1.79
ADD,uint64_t,16,4096,32,99.353000,98.288580,-1.07
ADD,uint64_t,16,8192,8,80.703000,76.957126,-4.64
ADD,uint64_t,16,1024,256,171.908667,171.220411,-0.40
ADD,uint64_t,16,2048,128,172.477667,145.881769,-15.42
ADD,uint64_t,16,8192,16,119.074000,128.481674,7.90
ADD,uint64_t,16,4096,64,180.194667,176.855925,-1.85
ADD,uint64_t,16,16384,8,161.332333,153.836471,-4.65
ADD,uint64_t,16,8192,32,198.652667,196.498940,-1.08
ADD,uint64_t,16,16384,16,238.040667,256.885422,7.92
ADD,uint64_t,16,32768,8,322.584667,307.595162,-4.65
