data_type,thread,iteration,buffer_size,measured,predicted,error_percent
uint32_t,8,2048,8,7.085667,7.500926,5.86
uint32_t,8,2048,16,9.063000,9.168844,1.17
uint32_t,8,2048,32,15.204000,14.782623,-2.77
uint32_t,8,1024,128,25.418000,26.181937,3.01
uint32_t,4,16384,64,210.563333,217.075446,3.09
uint32_t,8,4096,8,14.123000,14.937284,5.77
uint32_t,8,2048,64,26.476333,27.210582,2.77
uint32_t,8,1024,256,49.656000,52.015395,4.75
uint32_t,8,4096,16,18.069333,18.268612,1.10
uint32_t,8,4096,32,30.339667,29.490999,-2.80
uint32_t,8,2048,128,50.752000,52.281292,3.01
uint32_t,8,8192,8,28.183000,29.810002,5.77
uint32_t,8,4096,64,52.885333,54.345295,2.76
uint32_t,8,8192,16,36.070333,36.470239,1.11
uint32_t,8,2048,256,99.229000,103.946243,4.75
uint32_t,8,8192,32,60.569000,58.907749,-2.74
uint32_t,8,16384,8,56.256333,59.555437,5.86
uint32_t,8,4096,128,101.396333,104.480001,3.04
uint32_t,16,256,8,1.770000,1.924952,8.75
uint32_t,16,256,16,2.168333,2.169723,0.06
uint32_t,8,16384,16,72.092333,72.874551,1.09
uint32_t,16,256,32,2.956667,3.191829,7.95
uint32_t,16,256,64,4.644000,4.634592,-0.20
uint32_t,16,256,128,8.618000,8.368793,-2.89
uint32_t,8,8192,64,105.692667,108.614720,2.76
uint32_t,16,512,8,3.457667,3.783600,9.43
uint32_t,16,512,16,4.264333,4.272493,0.19
uint32_t,16,512,32,5.824667,6.314086,8.40
uint32_t,16,512,64,9.133667,9.192211,0.64
uint32_t,16,1024,8,6.858333,7.500896,9.37
uint32_t,16,256,256,16.895333,16.871231,-0.14
uint32_t,16,1024,16,8.454667,8.478032,0.28
uint32_t,8,16384,32,121.173000,117.743742,-2.83
uint32_t,16,1024,32,11.543667,12.559621,8.80
uint32_t,16,512,128,17.143333,16.622891,-3.04
uint32_t,16,2048,8,13.613333,14.934030,9.70
uint32_t,16,1024,64,18.214000,18.307450,0.51
uint32_t,16,512,256,33.672000,33.718196,0.14
uint32_t,16,2048,16,16.834333,16.887297,0.31
uint32_t,16,2048,32,23.013667,25.046585,8.83
uint32_t,16,1024,128,34.187333,33.131088,-3.09
uint32_t,16,4096,8,27.169667,29.801472,9.69
uint32_t,16,2048,64,36.299000,36.535521,0.65
uint32_t,16,4096,16,33.563667,33.707634,0.43
uint32_t,16,1024,256,67.230333,67.412127,0.27
uint32_t,16,4096,32,45.934667,50.024885,8.90
uint32_t,16,8192,8,54.251333,59.539623,9.75
uint32_t,16,2048,128,68.286333,66.147334,-3.13
uint32_t,16,8192,16,67.044667,67.351943,0.46
uint32_t,16,4096,64,72.409333,72.987424,0.80
uint64_t,1,256,8,0.890000,0.908620,2.09
uint64_t,1,256,16,1.447667,1.502686,3.80
uint64_t,1,256,32,2.577000,2.696304,4.63
uint64_t,1,256,64,4.842333,5.084930,5.01
uint64_t,1,512,8,1.715000,1.751225,2.11
uint64_t,1,256,128,9.354667,9.883468,5.65
uint32_t,16,8192,32,91.783000,99.987597,8.94
uint64_t,1,256,256,18.442333,19.471838,5.58
uint64_t,1,512,16,2.858333,2.939358,2.83
uint64_t,1,512,32,5.095000,5.326594,4.55
uint32_t,16,16384,8,108.439667,119.016352,9.75
uint64_t,1,512,64,9.638333,10.103847,4.83
uint64_t,1,1024,8,3.383667,3.436437,1.56
uint64_t,1,1024,16,5.660667,5.812702,2.69
uint64_t,1,512,128,18.658333,19.700921,5.59
uint64_t,1,1024,32,10.128667,10.587175,4.53
uint64_t,1,512,256,36.835000,38.877662,5.55
uint64_t,1,1024,64,19.226333,20.141680,4.76
uint64_t,1,2048,8,6.723000,6.806860,1.25
uint64_t,1,2048,16,11.335333,11.559390,1.98
uint64_t,1,1024,128,37.253667,39.335829,5.59
uint64_t,1,2048,32,20.206667,21.108336,4.46
uint32_t,16,16384,16,134.066000,134.640563,0.43
uint64_t,1,2048,64,38.396333,40.217346,4.74
uint64_t,1,1024,256,73.590000,77.689310,5.57
uint64_t,1,4096,8,13.406667,13.547705,1.05
uint64_t,1,4096,16,22.476000,23.052766,2.57
uint64_t,1,2048,128,74.444000,78.605644,5.59
uint64_t,1,4096,32,40.363333,42.150658,4.43
uint64_t,1,8192,8,26.756000,27.029397,1.02
uint64_t,1,4096,64,76.728667,80.368679,4.74
uint64_t,1,8192,16,44.896000,46.039518,2.55
uint64_t,1,2048,256,147.159667,155.312606,5.54
uint64_t,1,8192,32,80.629333,84.235303,4.47
