operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,2,1024,128,128,61.110333,60.939913,-0.28
MATVEC,uint32_t,2,1024,256,8,148.301667,134.153625,-9.54
MATVEC,uint32_t,2,1024,256,16,133.748667,129.119374,-3.46
MATVEC,uint32_t,2,1024,256,32,128.121000,125.466564,-2.07
MATVEC,uint32_t,2,1024,256,64,123.158333,122.726508,-0.35
MATVEC,uint32_t,2,1024,256,128,121.321000,121.587629,0.22
MATVEC,uint32_t,2,1024,256,256,120.415667,120.337905,-0.06
MATVEC,uint32_t,2,1024,512,8,295.713000,268.015586,-9.37
MATVEC,uint32_t,2,1024,512,16,266.545333,257.947234,-3.23
MATVEC,uint32_t,2,1024,512,32,253.963333,250.641494,-1.31
MATVEC,uint32_t,2,1024,512,64,245.455333,245.161215,-0.12
MATVEC,uint32_t,2,1024,512,128,241.672667,242.883062,0.50
MATVEC,uint32_t,2,1024,512,256,240.143333,240.383180,0.10
MATVEC,uint32_t,2,1024,1024,8,590.449000,535.739508,-9.27
MATVEC,uint32_t,2,1024,1024,16,532.227000,515.602954,-3.12
MATVEC,uint32_t,2,1024,1024,32,507.324333,500.991355,-1.25
MATVEC,uint32_t,2,1024,1024,64,489.852000,490.030627,0.04
MATVEC,uint32_t,2,1024,1024,128,482.427333,485.473929,0.63
MATVEC,uint32_t,2,1024,1024,256,479.123333,480.473731,0.28
MATVEC,uint32_t,2,1024,2048,8,1179.785333,1071.187353,-9.20
MATVEC,uint32_t,2,1024,2048,16,1063.405000,1030.914395,-3.06
MATVEC,uint32_t,2,1024,2048,32,1013.798333,1001.691076,-1.19
MATVEC,uint32_t,2,1024,2048,64,978.835333,979.769452,0.10
MATVEC,uint32_t,2,1024,2048,128,963.747333,970.655661,0.72
MATVEC,uint32_t,2,1024,2048,256,957.349333,960.654833,0.35
MATVEC,uint32_t,2,1024,4096,8,2358.728333,2142.083042,-9.18
MATVEC,uint32_t,2,1024,4096,16,2125.969333,2061.537276,-3.03
MATVEC,uint32_t,2,1024,4096,32,2027.024000,2003.090518,-1.18
MATVEC,uint32_t,2,1024,4096,64,1956.656333,1959.247103,0.13
MATVEC,uint32_t,2,1024,4096,128,1926.166667,1941.019126,0.77
MATVEC,uint32_t,2,1024,4096,256,1913.720333,1921.017036,0.38
MATVEC,uint32_t,2,2048,16,8,21.323000,17.249689,-19.10
MATVEC,uint32_t,2,2048,16,16,18.351333,16.620276,-9.43
MATVEC,uint32_t,2,2048,32,8,38.678000,33.982434,-12.14
MATVEC,uint32_t,2,2048,32,16,34.957667,32.723759,-6.39
MATVEC,uint32_t,2,2048,32,32,33.202000,31.810646,-4.19
MATVEC,uint32_t,2,2048,64,8,75.515667,67.447924,-10.68
MATVEC,uint32_t,2,2048,64,16,68.160000,64.930724,-4.74
MATVEC,uint32_t,2,2048,64,32,64.564667,63.104379,-2.26
MATVEC,uint32_t,2,2048,64,64,62.839000,61.734435,-1.76
MATVEC,uint32_t,2,2048,128,8,149.164000,134.378905,-9.91
MATVEC,uint32_t,2,2048,128,16,134.600000,129.344654,-3.90
MATVEC,uint32_t,2,2048,128,32,128.204333,125.691844,-1.96
MATVEC,uint32_t,2,2048,128,64,124.180667,122.951788,-0.99
MATVEC,uint32_t,2,2048,128,128,122.146000,121.812909,-0.27
MATVEC,uint32_t,2,2048,256,8,296.512333,268.240866,-9.53
MATVEC,uint32_t,2,2048,256,16,267.422000,258.172514,-3.46
MATVEC,uint32_t,2,2048,256,32,256.249333,250.866774,-2.10
MATVEC,uint32_t,2,2048,256,64,246.188000,245.386495,-0.33
MATVEC,uint32_t,2,2048,256,128,242.546333,243.108342,0.23
MATVEC,uint32_t,2,2048,256,256,240.703000,240.608460,-0.04
MATVEC,uint32_t,2,2048,512,8,591.178333,535.964788,-9.34
MATVEC,uint32_t,2,2048,512,16,532.939333,515.828234,-3.21
MATVEC,uint32_t,2,2048,512,32,508.280667,501.216635,-1.39
MATVEC,uint32_t,2,2048,512,64,490.720333,490.255907,-0.09
MATVEC,uint32_t,2,2048,512,128,483.191000,485.699209,0.52
MATVEC,uint32_t,2,2048,512,256,480.155000,480.699011,0.11
MATVEC,uint32_t,2,2048,1024,8,1180.883667,1071.412633,-9.27
MATVEC,uint32_t,2,2048,1024,16,1064.151000,1031.139675,-3.10
MATVEC,uint32_t,2,2048,1024,32,1015.433667,1001.916356,-1.33
MATVEC,uint32_t,2,2048,1024,64,979.576333,979.994732,0.04
MATVEC,uint32_t,2,2048,1024,128,964.703333,970.880941,0.64
MATVEC,uint32_t,2,2048,1024,256,960.379333,960.880113,0.05
MATVEC,uint32_t,2,2048,2048,8,2359.367333,2142.308322,-9.20
MATVEC,uint32_t,2,2048,2048,16,2127.387333,2061.762556,-3.08
MATVEC,uint32_t,2,2048,2048,32,2030.390000,2003.315798,-1.33
MATVEC,uint32_t,2,2048,2048,64,1957.854000,1959.472383,0.08
MATVEC,uint32_t,2,2048,2048,128,1928.232000,1941.244406,0.67
MATVEC,uint32_t,2,2048,2048,256,1915.149667,1921.242316,0.32
MATVEC,uint32_t,2,4096,16,8,40.094667,34.432994,-14.12
MATVEC,uint32_t,2,4096,16,16,36.648667,33.174319,-9.48
MATVEC,uint32_t,2,4096,32,8,77.274000,67.898484,-12.13
MATVEC,uint32_t,2,4096,32,16,69.808333,65.381284,-6.34
MATVEC,uint32_t,2,4096,32,32,66.240333,63.554939,-4.05
MATVEC,uint32_t,2,4096,64,8,151.105000,134.829465,-10.77
MATVEC,uint32_t,2,4096,64,16,136.186667,129.795214,-4.69
MATVEC,uint32_t,2,4096,64,32,129.067333,126.142404,-2.27
MATVEC,uint32_t,2,4096,64,64,125.618333,123.402348,-1.76
MATVEC,uint32_t,2,4096,128,8,298.206667,268.691426,-9.90
MATVEC,uint32_t,2,4096,128,16,269.032333,258.623074,-3.87
MATVEC,uint32_t,2,4096,128,32,256.354333,251.317334,-1.96
MATVEC,uint32_t,2,4096,128,64,248.242000,245.837055,-0.97
MATVEC,uint32_t,2,4096,128,128,244.173667,243.558902,-0.25
MATVEC,uint32_t,2,4096,256,8,593.222333,536.415348,-9.58
MATVEC,uint32_t,2,4096,256,16,534.702667,516.278794,-3.45
MATVEC,uint32_t,2,4096,256,32,512.397333,501.667195,-2.09
MATVEC,uint32_t,2,4096,256,64,492.301000,490.706467,-0.32
MATVEC,uint32_t,2,4096,256,128,484.971333,486.149769,0.24
MATVEC,uint32_t,2,4096,256,256,481.332667,481.149571,-0.04
MATVEC,uint32_t,2,4096,512,8,1182.571333,1071.863193,-9.36
MATVEC,uint32_t,2,4096,512,16,1065.864000,1031.590235,-3.22
MATVEC,uint32_t,2,4096,512,32,1017.185333,1002.366916,-1.46
MATVEC,uint32_t,2,4096,512,64,981.534667,980.445292,-0.11
MATVEC,uint32_t,2,4096,512,128,966.318333,971.331501,0.52
MATVEC,uint32_t,2,4096,512,256,960.339000,961.330673,0.10
MATVEC,uint32_t,2,4096,1024,8,2361.464000,2142.758882,-9.26
MATVEC,uint32_t,2,4096,1024,16,2128.600667,2062.213116,-3.12
MATVEC,uint32_t,2,4096,1024,32,2029.098000,2003.766358,-1.25
MATVEC,uint32_t,2,4096,1024,64,1959.111667,1959.922943,0.04
MATVEC,uint32_t,2,4096,1024,128,1929.507000,1941.694966,0.63
MATVEC,uint32_t,2,4096,1024,256,1916.331000,1921.692876,0.28
MATVEC,uint32_t,2,8192,16,8,80.156000,68.799604,-14.17
MATVEC,uint32_t,2,8192,16,16,73.220333,66.282404,-9.48
MATVEC,uint32_t,2,8192,32,8,154.441000,135.730585,-12.11
MATVEC,uint32_t,2,8192,32,16,139.524000,130.696334,-6.33
MATVEC,uint32_t,2,8192,32,32,132.445333,127.043524,-4.08
MATVEC,uint32_t,2,8192,64,8,302.209333,269.592546,-10.79
MATVEC,uint32_t,2,8192,64,16,272.320000,259.524194,-4.70
MATVEC,uint32_t,2,8192,64,32,257.996333,252.218454,-2.24
MATVEC,uint32_t,2,8192,64,64,251.077667,246.738175,-1.73
MATVEC,uint32_t,2,8192,128,8,596.494333,537.316468,-9.92
MATVEC,uint32_t,2,8192,128,16,538.047333,517.179914,-3.88
MATVEC,uint32_t,2,8192,128,32,512.496333,502.568315,-1.94
MATVEC,uint32_t,2,8192,128,64,496.397333,491.607587,-0.96
MATVEC,uint32_t,2,8192,128,128,488.278000,487.050889,-0.25
MATVEC,uint32_t,2,8192,256,8,1186.158000,1072.764313,-9.56
MATVEC,uint32_t,2,8192,256,16,1069.274000,1032.491355,-3.44
MATVEC,uint32_t,2,8192,256,32,1024.599667,1003.268036,-2.08
MATVEC,uint32_t,2,8192,256,64,984.483667,981.346412,-0.32
MATVEC,uint32_t,2,8192,256,128,969.883667,972.232621,0.24
MATVEC,uint32_t,2,8192,256,256,962.524667,962.231793,-0.03
MATVEC,uint32_t,2,8192,512,8,2365.172333,2143.660002,-9.37
MATVEC,uint32_t,2,8192,512,16,2131.689667,2063.114236,-3.22
MATVEC,uint32_t,2,8192,512,32,2035.806000,2004.667478,-1.53
MATVEC,uint32_t,2,8192,512,64,1962.914667,1960.824063,-0.11
MATVEC,uint32_t,2,8192,512,128,1932.561667,1942.596086,0.52
MATVEC,uint32_t,2,8192,512,256,1920.832333,1922.593996,0.09
MATVEC,uint32_t,4,16,16,8,0.212333,0.205366,-3.28
MATVEC,uint32_t,4,16,16,16,0.198222,0.196701,-0.77
MATVEC,uint32_t,4,16,32,8,0.358667,0.340168,-5.16
MATVEC,uint32_t,4,16,32,16,0.335333,0.322538,-3.82
MATVEC,uint32_t,4,16,32,32,0.322000,0.316439,-1.73
MATVEC,uint32_t,4,16,64,8,0.660000,0.609773,-7.61
MATVEC,uint32_t,4,16,64,16,0.594000,0.574198,-3.33
MATVEC,uint32_t,4,16,64,32,0.572000,0.560921,-1.94
MATVEC,uint32_t,4,16,64,64,0.559222,0.551460,-1.39
MATVEC,uint32_t,4,16,128,8,1.227000,1.148983,-6.36
MATVEC,uint32_t,4,16,128,16,1.121667,1.077493,-3.94
MATVEC,uint32_t,4,16,128,32,1.066667,1.049886,-1.57
MATVEC,uint32_t,4,16,128,64,1.034667,1.029724,-0.48
MATVEC,uint32_t,4,16,128,128,1.015667,1.023584,0.78
MATVEC,uint32_t,4,16,256,8,2.383000,2.227404,-6.53
MATVEC,uint32_t,4,16,256,16,2.161000,2.084054,-3.56
MATVEC,uint32_t,4,16,256,32,2.058667,2.027815,-1.50
MATVEC,uint32_t,4,16,256,64,1.991556,1.986251,-0.27
MATVEC,uint32_t,4,16,256,128,1.963333,1.971239,0.40
MATVEC,uint32_t,4,16,256,256,1.966333,1.955457,-0.55
MATVEC,uint32_t,4,16,512,8,4.924667,4.384246,-10.97
MATVEC,uint32_t,4,16,512,16,4.235000,4.097160,-3.25
MATVEC,uint32_t,4,16,512,32,4.077000,3.983673,-2.29
MATVEC,uint32_t,4,16,512,64,3.903000,3.899326,-0.09
MATVEC,uint32_t,4,16,512,128,3.995000,3.866550,-3.22
MATVEC,uint32_t,4,16,512,256,3.832000,3.831164,-0.02
MATVEC,uint32_t,4,16,1024,8,10.225000,8.697930,-14.93
MATVEC,uint32_t,4,16,1024,16,8.402000,8.123373,-3.32
MATVEC,uint32_t,4,16,1024,32,8.063667,7.895390,-2.09
MATVEC,uint32_t,4,16,1024,64,7.722000,7.725483,0.05
MATVEC,uint32_t,4,16,1024,128,7.622667,7.657131,0.45
MATVEC,uint32_t,4,16,1024,256,8.205667,7.582579,-7.59
MATVEC,uint32_t,4,16,2048,8,18.548333,17.325297,-6.59
MATVEC,uint32_t,4,16,2048,16,18.642000,16.175868,-13.23
MATVEC,uint32_t,4,16,2048,32,17.165667,15.718823,-8.43
MATVEC,uint32_t,4,16,2048,64,15.369333,15.377797,0.06
MATVEC,uint32_t,4,16,2048,128,15.146333,15.238199,0.61
MATVEC,uint32_t,4,16,2048,256,15.130667,15.085469,-0.30
MATVEC,uint32_t,4,16,4096,8,36.987000,34.580031,-6.51
MATVEC,uint32_t,4,16,4096,16,33.322667,32.282670,-3.12
MATVEC,uint32_t,4,16,4096,32,32.124333,31.365732,-2.36
MATVEC,uint32_t,4,16,4096,64,30.672667,30.682426,0.03
MATVEC,uint32_t,4,16,4096,128,30.196000,30.400333,0.68
MATVEC,uint32_t,4,16,4096,256,29.989000,30.091372,0.34
MATVEC,uint32_t,4,16,8192,8,73.878333,69.089500,-6.48
MATVEC,uint32_t,4,16,8192,16,66.553667,64.501909,-3.08
MATVEC,uint32_t,4,16,8192,32,64.145667,62.659672,-2.32
MATVEC,uint32_t,4,16,8192,64,61.234000,61.291506,0.09
MATVEC,uint32_t,4,16,8192,128,60.300333,60.724603,0.70
MATVEC,uint32_t,4,16,8192,256,59.919000,60.103176,0.31
MATVEC,uint32_t,4,32,16,8,0.374333,0.343688,-8.19
MATVEC,uint32_t,4,32,16,16,0.345667,0.326058,-5.67
MATVEC,uint32_t,4,32,32,8,0.669667,0.613293,-8.42
MATVEC,uint32_t,4,32,32,16,0.603333,0.577719,-4.25
MATVEC,uint32_t,4,32,32,32,0.580667,0.564441,-2.79
MATVEC,uint32_t,4,32,64,8,1.245667,1.152502,-7.48
MATVEC,uint32_t,4,32,64,16,1.126667,1.081013,-4.05
MATVEC,uint32_t,4,32,64,32,1.072667,1.053406,-1.80
MATVEC,uint32_t,4,32,64,64,1.047333,1.033244,-1.35
MATVEC,uint32_t,4,32,128,8,2.400333,2.230924,-7.06
MATVEC,uint32_t,4,32,128,16,2.165334,2.087566,-3.59
MATVEC,uint32_t,4,32,128,32,2.071667,2.031335,-1.95
MATVEC,uint32_t,4,32,128,64,2.004333,1.989771,-0.73
MATVEC,uint32_t,4,32,128,128,1.978667,1.974759,-0.20
MATVEC,uint32_t,4,32,256,8,4.712333,4.387766,-6.89
MATVEC,uint32_t,4,32,256,16,4.250667,4.100680,-3.53
MATVEC,uint32_t,4,32,256,32,4.063000,3.987193,-1.87
MATVEC,uint32_t,4,32,256,64,3.918333,3.902849,-0.40
MATVEC,uint32_t,4,32,256,128,3.875333,3.870070,-0.14
MATVEC,uint32_t,4,32,256,256,3.852333,3.834684,-0.46
MATVEC,uint32_t,4,32,512,8,9.320667,8.701450,-6.64
MATVEC,uint32_t,4,32,512,16,8.405000,8.126893,-3.31
MATVEC,uint32_t,4,32,512,32,8.331000,7.898910,-5.19
MATVEC,uint32_t,4,32,512,64,7.742000,7.729003,-0.17
MATVEC,uint32_t,4,32,512,128,7.631889,7.660651,0.38
MATVEC,uint32_t,4,32,512,256,7.608333,7.586099,-0.29
MATVEC,uint32_t,4,32,1024,8,18.549667,17.328817,-6.58
MATVEC,uint32_t,4,32,1024,16,16.716667,16.179319,-3.21
MATVEC,uint32_t,4,32,1024,32,16.081000,15.722343,-2.23
MATVEC,uint32_t,4,32,1024,64,17.036667,15.381317,-9.72
MATVEC,uint32_t,4,32,1024,128,15.165667,15.241719,0.50
MATVEC,uint32_t,4,32,1024,256,15.058000,15.088989,0.21
MATVEC,uint32_t,4,32,2048,8,36.991000,34.583551,-6.51
MATVEC,uint32_t,4,32,2048,16,33.698000,32.284235,-4.20
MATVEC,uint32_t,4,32,2048,32,32.126333,31.369209,-2.36
MATVEC,uint32_t,4,32,2048,64,30.694667,30.685946,-0.03
MATVEC,uint32_t,4,32,2048,128,31.292667,30.403853,-2.84
MATVEC,uint32_t,4,32,2048,256,30.852333,30.094892,-2.46
MATVEC,uint32_t,4,32,4096,8,73.790667,69.093020,-6.37
MATVEC,uint32_t,4,32,4096,16,66.554667,64.497838,-3.09
MATVEC,uint32_t,4,32,4096,32,64.120667,62.662985,-2.27
MATVEC,uint32_t,4,32,4096,64,61.260333,61.295203,0.06
MATVEC,uint32_t,4,32,4096,128,60.288667,60.728123,0.73
MATVEC,uint32_t,4,32,4096,256,59.913000,60.106696,0.32
MATVEC,uint32_t,4,32,8192,8,147.670667,138.111957,-6.47
MATVEC,uint32_t,4,32,8192,16,133.004333,128.936496,-3.06
MATVEC,uint32_t,4,32,8192,32,128.188333,125.250778,-2.29
MATVEC,uint32_t,4,32,8192,64,122.380333,122.513363,0.11
MATVEC,uint32_t,4,32,8192,128,120.481333,121.376662,0.74
MATVEC,uint32_t,4,32,8192,256,119.681667,120.130305,0.37
MATVEC,uint32_t,4,64,16,8,0.692667,0.620333,-10.44
MATVEC,uint32_t,4,64,16,16,0.644667,0.584766,-9.29
MATVEC,uint32_t,4,64,32,8,1.262333,1.159542,-8.14
MATVEC,uint32_t,4,64,32,16,1.167667,1.088054,-6.82
MATVEC,uint32_t,4,64,32,32,1.096667,1.060446,-3.30
MATVEC,uint32_t,4,64,64,8,2.425000,2.237960,-7.71
MATVEC,uint32_t,4,64,64,16,2.204667,2.094606,-4.99
MATVEC,uint32_t,4,64,64,32,2.138667,2.038375,-4.69
MATVEC,uint32_t,4,64,64,64,2.024667,1.996811,-1.38
MATVEC,uint32_t,4,64,128,8,4.729667,4.394806,-7.08
MATVEC,uint32_t,4,64,128,16,4.284333,4.107712,-4.12
MATVEC,uint32_t,4,64,128,32,4.082000,3.994233,-2.15
MATVEC,uint32_t,4,64,128,64,3.953667,3.909889,-1.11
MATVEC,uint32_t,4,64,128,128,3.906000,3.877110,-0.74
MATVEC,uint32_t,4,64,256,8,9.335333,8.708490,-6.71
MATVEC,uint32_t,4,64,256,16,8.426445,8.133933,-3.47
MATVEC,uint32_t,4,64,256,32,8.099889,7.905950,-2.39
MATVEC,uint32_t,4,64,256,64,7.758778,7.736049,-0.29
MATVEC,uint32_t,4,64,256,128,7.663333,7.667691,0.06
MATVEC,uint32_t,4,64,256,256,7.609667,7.593139,-0.22
MATVEC,uint32_t,4,64,512,8,18.573778,17.335857,-6.66
MATVEC,uint32_t,4,64,512,16,16.741667,16.186359,-3.32
MATVEC,uint32_t,4,64,512,32,17.383333,15.729383,-9.51
MATVEC,uint32_t,4,64,512,64,15.406889,15.388357,-0.12
MATVEC,uint32_t,4,64,512,128,15.186333,15.248759,0.41
MATVEC,uint32_t,4,64,512,256,15.091333,15.096029,0.03
MATVEC,uint32_t,4,64,1024,8,37.035000,34.590591,-6.60
MATVEC,uint32_t,4,64,1024,16,33.374000,32.291210,-3.24
MATVEC,uint32_t,4,64,1024,32,32.081667,31.376249,-2.20
MATVEC,uint32_t,4,64,1024,64,30.701333,30.692986,-0.03
MATVEC,uint32_t,4,64,1024,128,30.252667,30.410893,0.52
MATVEC,uint32_t,4,64,1024,256,30.050000,30.101932,0.17
MATVEC,uint32_t,4,64,2048,8,73.887667,69.100060,-6.48
MATVEC,uint32_t,4,64,2048,16,66.586000,64.500968,-3.13
MATVEC,uint32_t,4,64,2048,32,64.090333,62.669982,-2.22
MATVEC,uint32_t,4,64,2048,64,61.284333,61.302243,0.03
MATVEC,uint32_t,4,64,2048,128,60.346000,60.735163,0.64
MATVEC,uint32_t,4,64,2048,256,59.935000,60.113736,0.30
MATVEC,uint32_t,4,64,4096,8,147.708667,138.118997,-6.49
MATVEC,uint32_t,4,64,4096,16,133.047333,128.928176,-3.10
MATVEC,uint32_t,4,64,4096,32,128.208667,125.257490,-2.30
MATVEC,uint32_t,4,64,4096,64,122.404333,122.520757,0.10
MATVEC,uint32_t,4,64,4096,128,120.528667,121.383702,0.71
MATVEC,uint32_t,4,64,4096,256,119.737667,120.137345,0.33
MATVEC,uint32_t,4,64,8192,8,295.251333,276.156872,-6.47
MATVEC,uint32_t,4,64,8192,16,265.901000,257.805671,-3.04
MATVEC,uint32_t,4,64,8192,32,256.226333,250.432992,-2.26
MATVEC,uint32_t,4,64,8192,64,244.640667,244.957077,0.13
MATVEC,uint32_t,4,64,8192,128,240.861000,242.680780,0.76
MATVEC,uint32_t,4,64,8192,256,239.283000,240.184564,0.38
MATVEC,uint32_t,4,128,16,8,1.322667,1.173622,-11.27
MATVEC,uint32_t,4,128,16,16,1.208000,1.101875,-8.79
MATVEC,uint32_t,4,128,32,8,2.476000,2.252040,-9.05
MATVEC,uint32_t,4,128,32,16,2.257667,2.108687,-6.60
MATVEC,uint32_t,4,128,32,32,2.134667,2.052455,-3.85
MATVEC,uint32_t,4,128,64,8,4.806333,4.408877,-8.27
MATVEC,uint32_t,4,128,64,16,4.354667,4.121792,-5.35
MATVEC,uint32_t,4,128,64,32,4.279333,4.008313,-6.33
MATVEC,uint32_t,4,128,64,64,3.999000,3.922169,-1.92
MATVEC,uint32_t,4,128,128,8,9.418000,8.722570,-7.38
MATVEC,uint32_t,4,128,128,16,8.479667,8.148003,-3.91
MATVEC,uint32_t,4,128,128,32,8.079333,7.920030,-1.97
MATVEC,uint32_t,4,128,128,64,7.814333,7.750129,-0.82
MATVEC,uint32_t,4,128,128,128,7.699667,7.677385,-0.29
MATVEC,uint32_t,4,128,256,8,18.676667,17.349937,-7.10
MATVEC,uint32_t,4,128,256,16,16.781667,16.200439,-3.46
MATVEC,uint32_t,4,128,256,32,16.069333,15.743463,-2.03
MATVEC,uint32_t,4,128,256,64,15.446000,15.402450,-0.28
MATVEC,uint32_t,4,128,256,128,15.214667,15.262840,0.32
MATVEC,uint32_t,4,128,256,256,15.106333,15.095638,-0.07
MATVEC,uint32_t,4,128,512,8,37.063333,34.604671,-6.63
MATVEC,uint32_t,4,128,512,16,33.406333,32.305290,-3.30
MATVEC,uint32_t,4,128,512,32,32.014000,31.390329,-1.95
MATVEC,uint32_t,4,128,512,64,30.768000,30.707066,-0.20
MATVEC,uint32_t,4,128,512,128,30.286000,30.424973,0.46
MATVEC,uint32_t,4,128,512,256,30.127000,30.108685,-0.06
MATVEC,uint32_t,4,128,1024,8,73.962000,69.114140,-6.55
MATVEC,uint32_t,4,128,1024,16,67.468333,64.514992,-4.38
MATVEC,uint32_t,4,128,1024,32,64.048333,62.684062,-2.13
MATVEC,uint32_t,4,128,1024,64,61.282333,61.316323,0.06
MATVEC,uint32_t,4,128,1024,128,60.362000,60.749243,0.64
MATVEC,uint32_t,4,128,1024,256,59.963333,60.127793,0.27
MATVEC,uint32_t,4,128,2048,8,147.715000,138.132765,-6.49
MATVEC,uint32_t,4,128,2048,16,133.116000,128.934436,-3.14
MATVEC,uint32_t,4,128,2048,32,128.090000,125.271527,-2.20
MATVEC,uint32_t,4,128,2048,64,122.456000,122.534837,0.06
MATVEC,uint32_t,4,128,2048,128,120.547667,121.397782,0.71
MATVEC,uint32_t,4,128,2048,256,119.762000,120.137102,0.31
MATVEC,uint32_t,4,128,4096,8,295.321333,276.168913,-6.49
MATVEC,uint32_t,4,128,4096,16,265.966000,257.790789,-3.07
MATVEC,uint32_t,4,128,4096,32,256.184000,250.446500,-2.24
MATVEC,uint32_t,4,128,4096,64,244.617667,244.971866,0.14
MATVEC,uint32_t,4,128,4096,128,240.830667,242.694860,0.77
MATVEC,uint32_t,4,128,4096,256,239.295333,240.184090,0.37
MATVEC,uint32_t,4,128,8192,8,590.289000,552.244663,-6.45
MATVEC,uint32_t,4,128,8192,16,531.682333,515.542161,-3.04
MATVEC,uint32_t,4,128,8192,32,512.353667,500.795240,-2.26
MATVEC,uint32_t,4,128,8192,64,489.119333,489.844506,0.15
MATVEC,uint32_t,4,128,8192,128,481.640000,485.289016,0.76
MATVEC,uint32_t,4,128,8192,256,478.456667,480.278526,0.38
MATVEC,uint32_t,4,256,16,8,2.572000,2.280200,-11.35
MATVEC,uint32_t,4,256,16,16,2.347333,2.135411,-9.03
MATVEC,uint32_t,4,256,32,8,4.885333,4.437037,-9.18
MATVEC,uint32_t,4,256,32,16,4.418667,4.149955,-6.08
MATVEC,uint32_t,4,256,32,32,4.194000,4.036473,-3.76
MATVEC,uint32_t,4,256,64,8,9.484667,8.750710,-7.74
MATVEC,uint32_t,4,256,64,16,8.604333,8.176163,-4.98
MATVEC,uint32_t,4,256,64,32,8.124000,7.948190,-2.16
MATVEC,uint32_t,4,256,64,64,7.912667,7.769330,-1.81
MATVEC,uint32_t,4,256,128,8,18.721667,17.378097,-7.18
MATVEC,uint32_t,4,256,128,16,16.914667,16.228587,-4.06
MATVEC,uint32_t,4,256,128,32,17.397333,15.771623,-9.34
MATVEC,uint32_t,4,256,128,64,15.602667,15.430610,-1.10
MATVEC,uint32_t,4,256,128,128,15.348667,15.268972,-0.52
MATVEC,uint32_t,4,256,256,8,37.219333,34.632831,-6.95
MATVEC,uint32_t,4,256,256,16,33.537667,32.333450,-3.59
MATVEC,uint32_t,4,256,256,32,32.096000,31.418489,-2.11
MATVEC,uint32_t,4,256,256,64,30.832333,30.735251,-0.31
MATVEC,uint32_t,4,256,256,128,30.382333,30.453140,0.23
MATVEC,uint32_t,4,256,256,256,30.149667,30.071812,-0.26
MATVEC,uint32_t,4,256,512,8,74.018333,69.142300,-6.59
MATVEC,uint32_t,4,256,512,16,66.717333,64.543152,-3.26
MATVEC,uint32_t,4,256,512,32,64.101333,62.712222,-2.17
MATVEC,uint32_t,4,256,512,64,61.433000,61.344483,-0.14
MATVEC,uint32_t,4,256,512,128,60.552333,60.777403,0.37
MATVEC,uint32_t,4,256,512,256,60.108667,60.119341,0.02
MATVEC,uint32_t,4,256,1024,8,147.873000,138.161237,-6.57
MATVEC,uint32_t,4,256,1024,16,133.154333,128.962557,-3.15
MATVEC,uint32_t,4,256,1024,32,127.943667,125.299687,-2.07
MATVEC,uint32_t,4,256,1024,64,122.499667,122.562997,0.05
MATVEC,uint32_t,4,256,1024,128,120.680000,121.425942,0.62
MATVEC,uint32_t,4,256,1024,256,119.884667,120.179471,0.25
MATVEC,uint32_t,4,256,2048,8,295.375667,276.193947,-6.49
MATVEC,uint32_t,4,256,2048,16,266.073333,257.801370,-3.11
MATVEC,uint32_t,4,256,2048,32,256.075000,250.474617,-2.19
MATVEC,uint32_t,4,256,2048,64,244.781667,245.000026,0.09
MATVEC,uint32_t,4,256,2048,128,241.035000,242.723020,0.70
MATVEC,uint32_t,4,256,2048,256,239.430000,240.155186,0.30
MATVEC,uint32_t,4,256,4096,8,590.481333,552.264667,-6.47
MATVEC,uint32_t,4,256,4096,16,532.044667,515.509820,-3.11
MATVEC,uint32_t,4,256,4096,32,512.225667,500.824521,-2.23
MATVEC,uint32_t,4,256,4096,64,489.276667,489.874084,0.12
MATVEC,uint32_t,4,256,4096,128,481.698333,485.317176,0.75
MATVEC,uint32_t,4,256,4096,256,478.556667,480.248470,0.35
MATVEC,uint32_t,4,256,8192,8,1180.576667,1104.416167,-6.45
MATVEC,uint32_t,4,256,8192,16,1063.205000,1031.011424,-3.03
MATVEC,uint32_t,4,256,8192,32,1024.532333,1001.515384,-2.25
MATVEC,uint32_t,4,256,8192,64,978.182333,979.619363,0.15
MATVEC,uint32_t,4,256,8192,128,963.129000,970.505489,0.77
MATVEC,uint32_t,4,256,8192,256,956.692667,960.437340,0.39
MATVEC,uint32_t,4,512,16,8,5.096667,4.493360,-11.84
MATVEC,uint32_t,4,512,16,16,4.644667,4.202487,-9.52
MATVEC,uint32_t,4,512,32,8,9.712667,8.807033,-9.32
MATVEC,uint32_t,4,512,32,16,8.783778,8.232493,-6.28
MATVEC,uint32_t,4,512,32,32,8.330667,8.004513,-3.92
MATVEC,uint32_t,4,512,64,8,18.926000,17.434379,-7.88
MATVEC,uint32_t,4,512,64,16,17.077000,16.284910,-4.64
MATVEC,uint32_t,4,512,64,32,16.179333,15.827946,-2.17
MATVEC,uint32_t,4,512,64,64,15.767667,15.463655,-1.93
MATVEC,uint32_t,4,512,128,8,37.497333,34.689154,-7.49
MATVEC,uint32_t,4,512,128,16,33.734000,32.389757,-3.98
MATVEC,uint32_t,4,512,128,32,32.132000,31.474812,-2.05
MATVEC,uint32_t,4,512,128,64,32.988333,30.791574,-6.66
MATVEC,uint32_t,4,512,128,128,30.605333,30.452150,-0.50
