operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint32_t,4,2048,16,12.072000,11.632990,-3.64
ADD,uint32_t,4,1024,128,40.475000,41.848887,3.39
ADD,uint32_t,4,2048,32,21.681333,22.183816,2.32
ADD,uint32_t,4,4096,8,14.297333,13.145740,-8.05
ADD,uint32_t,4,1024,256,80.000667,81.539651,1.92
ADD,uint32_t,4,2048,64,41.527667,42.529635,2.41
ADD,uint32_t,4,4096,16,24.095000,23.196961,-3.73
ADD,uint32_t,2,8192,256,639.006333,651.719130,1.99
ADD,uint32_t,4,2048,128,80.829333,83.622277,3.46
ADD,uint32_t,4,4096,32,43.310667,44.298033,2.28
ADD,uint32_t,4,8192,8,28.570333,26.223139,-8.22
ADD,uint32_t,4,4096,64,83.148000,84.987874,2.21
ADD,uint32_t,4,8192,16,48.109333,46.324902,-3.71
ADD,uint32_t,4,2048,256,159.846000,162.998160,1.97
ADD,uint32_t,4,8192,32,86.572000,88.526467,2.26
ADD,uint32_t,2,16384,128,645.724000,668.425730,3.52
ADD,uint32_t,4,4096,128,161.574000,167.169058,3.46
ADD,uint32_t,4,16384,8,57.131000,52.377938,-8.32
ADD,uint32_t,4,8192,64,165.249667,169.904352,2.82
ADD,uint32_t,4,16384,16,96.154667,92.580785,-3.72
ADD,uint32_t,8,256,8,1.043333,1.087089,4.19
ADD,uint32_t,8,256,16,1.619333,1.519863,-6.14
ADD,uint32_t,8,256,32,2.879667,2.788195,-3.18
ADD,uint32_t,8,256,64,5.354000,5.391574,0.70
ADD,uint32_t,8,256,128,10.202000,10.541483,3.33
ADD,uint32_t,8,512,8,2.028333,2.105238,3.79
ADD,uint32_t,8,512,16,3.173000,2.965852,-6.53
ADD,uint32_t,8,512,32,5.672667,5.498171,-3.08
ADD,uint32_t,8,256,256,20.125000,20.477439,1.75
ADD,uint32_t,4,16384,32,172.980000,176.983335,2.31
ADD,uint32_t,4,4096,256,319.652333,325.915180,1.96
ADD,uint32_t,8,512,64,10.733333,10.700362,-0.31
ADD,uint32_t,8,1024,8,3.990000,4.141127,3.79
ADD,uint32_t,8,1024,16,6.283000,5.857834,-6.77
ADD,uint32_t,8,512,128,20.318000,20.987186,3.29
ADD,uint32_t,8,1024,32,11.265000,10.917942,-3.08
ADD,uint32_t,8,1024,64,21.423000,21.317940,-0.49
ADD,uint32_t,8,2048,8,7.930000,8.212519,3.56
