operation,data_type,thread,iteration,vec_length,n_length,buffer_size,measured,predicted,error_percent
MATMUL,uint32_t,4,256,256,128,4,6139.642333,5727.197192,-6.72
MATMUL,uint32_t,4,256,256,256,8,10414.790333,9743.513006,-6.45
MATMUL,uint32_t,4,256,256,256,4,12274.498333,11454.230017,-6.68
MATMUL,uint32_t,4,256,256,256,256,9119.590000,8581.045036,-5.91
MATMUL,uint32_t,4,256,256,256,128,9153.177000,8610.854311,-5.92
MATMUL,uint32_t,4,256,256,256,64,9231.152667,8678.549559,-5.99
MATMUL,uint32_t,4,256,256,256,32,9374.035000,8818.253197,-5.93
MATMUL,uint32_t,4,256,256,256,16,9684.136000,9139.845852,-5.62
MATMUL,uint32_t,4,256,512,16,4,1533.835000,1430.103164,-6.76
MATMUL,uint32_t,4,256,512,16,8,1300.568333,1217.004129,-6.43
MATMUL,uint32_t,4,256,512,16,16,1209.931667,1141.819006,-5.63
MATMUL,uint32_t,4,256,512,32,4,3067.148000,2860.034812,-6.75
MATMUL,uint32_t,4,256,512,32,8,2600.787333,2433.836080,-6.42
MATMUL,uint32_t,4,256,512,32,16,2420.166000,2283.461747,-5.65
MATMUL,uint32_t,4,256,512,32,32,2342.730000,2203.930051,-5.92
MATMUL,uint32_t,4,256,256,512,4,24555.279000,22908.274098,-6.71
MATMUL,uint32_t,4,256,256,512,8,20825.444667,19486.853794,-6.43
MATMUL,uint32_t,4,256,256,512,16,19366.537000,18279.515963,-5.61
MATMUL,uint32_t,4,256,256,512,256,18239.169667,17161.820635,-5.91
MATMUL,uint32_t,4,256,256,512,128,18307.580000,17221.498304,-5.93
MATMUL,uint32_t,4,256,256,512,64,18462.189667,17356.905133,-5.99
MATMUL,uint32_t,4,256,256,512,32,18748.927000,17636.322655,-5.93
MATMUL,uint32_t,4,256,512,64,8,5202.363667,4867.499982,-6.44
MATMUL,uint32_t,4,256,512,64,4,6135.829000,5719.898128,-6.78
MATMUL,uint32_t,4,256,512,64,16,4840.165667,4566.747229,-5.65
MATMUL,uint32_t,4,256,512,64,32,4685.147333,4406.886809,-5.94
MATMUL,uint32_t,4,256,512,64,64,4613.647333,4337.735766,-5.98
MATMUL,uint32_t,4,256,512,128,16,9676.883667,9133.318193,-5.62
MATMUL,uint32_t,4,256,512,128,8,10402.245333,9734.827787,-6.42
MATMUL,uint32_t,4,256,512,128,32,9370.852667,8813.590197,-5.95
MATMUL,uint32_t,4,256,512,128,4,12280.402000,11439.624739,-6.85
MATMUL,uint32_t,4,256,512,128,64,9227.156333,8675.266963,-5.98
MATMUL,uint32_t,4,256,512,128,128,9151.315333,8607.220186,-5.95
MATMUL,uint32_t,4,256,512,256,8,20809.489333,19469.483397,-6.44
MATMUL,uint32_t,4,256,512,256,4,24540.377000,22879.085233,-6.77
MATMUL,uint32_t,4,256,512,256,32,18744.222333,17626.996905,-5.96
MATMUL,uint32_t,4,256,512,256,16,19355.107000,18266.460121,-5.62
MATMUL,uint32_t,4,256,512,256,64,18454.194000,17350.329124,-5.98
MATMUL,uint32_t,4,256,512,256,128,18301.958333,17214.231132,-5.94
MATMUL,uint32_t,4,256,512,256,256,18228.278667,17154.884269,-5.89
MATMUL,uint32_t,4,512,16,16,4,99.615000,93.031005,-6.61
MATMUL,uint32_t,4,512,16,16,8,83.954000,78.444342,-6.56
MATMUL,uint32_t,4,512,16,16,16,77.503000,73.044582,-5.75
MATMUL,uint32_t,4,512,16,32,4,198.893333,185.825233,-6.57
MATMUL,uint32_t,4,512,16,32,8,167.567333,156.611827,-6.54
MATMUL,uint32_t,4,512,16,32,16,154.649000,145.793231,-5.73
MATMUL,uint32_t,4,512,16,64,4,397.832000,371.145471,-6.71
MATMUL,uint32_t,4,512,16,64,8,334.663667,312.946796,-6.49
MATMUL,uint32_t,4,512,16,64,16,309.048667,291.294485,-5.74
MATMUL,uint32_t,4,512,16,128,4,793.930333,741.511622,-6.60
MATMUL,uint32_t,4,512,16,128,8,669.313667,625.616735,-6.53
MATMUL,uint32_t,4,512,16,128,16,617.660667,582.381334,-5.71
MATMUL,uint32_t,4,512,16,256,4,1589.564667,1482.755407,-6.72
MATMUL,uint32_t,4,512,16,256,8,1338.096333,1250.956613,-6.51
MATMUL,uint32_t,4,512,16,256,16,1234.843667,1164.527394,-5.69
MATMUL,uint32_t,4,512,16,512,4,3182.242333,2965.322634,-6.82
MATMUL,uint32_t,4,512,16,512,8,2675.364000,2501.636368,-6.49
MATMUL,uint32_t,4,512,16,512,16,2469.985000,2328.774807,-5.72
MATMUL,uint32_t,4,512,32,16,4,195.045333,182.355665,-6.51
MATMUL,uint32_t,4,512,32,16,8,165.090667,154.428748,-6.46
MATMUL,uint32_t,4,512,32,16,16,153.112000,144.240006,-5.79
MATMUL,uint32_t,4,512,32,32,4,390.315667,364.197000,-6.69
MATMUL,uint32_t,4,512,32,32,8,329.926333,308.580642,-6.47
MATMUL,uint32_t,4,512,32,32,16,305.804000,288.167503,-5.77
MATMUL,uint32_t,4,512,32,32,32,295.449667,277.931132,-5.93
MATMUL,uint32_t,4,512,32,64,4,780.545000,728.205758,-6.71
MATMUL,uint32_t,4,512,32,64,8,659.500333,616.884432,-6.46
MATMUL,uint32_t,4,512,32,64,16,611.394000,576.079843,-5.78
MATMUL,uint32_t,4,512,32,64,32,590.348333,555.596828,-5.89
MATMUL,uint32_t,4,512,32,128,4,1556.951333,1456.144536,-6.47
MATMUL,uint32_t,4,512,32,128,8,1318.504000,1233.492011,-6.45
MATMUL,uint32_t,4,512,32,128,16,1222.328000,1151.875697,-5.76
MATMUL,uint32_t,4,512,32,128,32,1180.874667,1110.898753,-5.93
MATMUL,uint32_t,4,256,512,512,4,49119.089000,45757.984426,-6.84
MATMUL,uint32_t,4,512,32,256,4,3111.515000,2912.016924,-6.41
MATMUL,uint32_t,4,512,32,256,16,2444.052000,2303.473025,-5.75
MATMUL,uint32_t,4,512,32,256,8,2637.470000,2466.707168,-6.47
MATMUL,uint32_t,4,256,512,512,64,36908.293333,34700.453968,-5.98
MATMUL,uint32_t,4,256,512,512,32,37487.765000,35253.810457,-5.96
MATMUL,uint32_t,4,256,512,512,128,36597.542333,34428.251868,-5.93
MATMUL,uint32_t,4,256,512,512,8,41601.008000,38938.794617,-6.40
MATMUL,uint32_t,4,256,512,512,256,36454.476333,34309.500537,-5.88
MATMUL,uint32_t,4,512,32,256,32,2361.383667,2221.505469,-5.92
MATMUL,uint32_t,4,256,512,512,16,38719.121667,36532.743978,-5.65
MATMUL,uint32_t,4,512,64,16,8,327.488667,306.395558,-6.44
MATMUL,uint32_t,4,512,64,16,4,386.150333,360.860696,-6.55
MATMUL,uint32_t,4,512,64,16,16,304.228333,286.699769,-5.76
MATMUL,uint32_t,4,512,64,32,16,608.106667,573.745288,-5.65
MATMUL,uint32_t,4,512,64,32,8,654.692333,612.514472,-6.44
MATMUL,uint32_t,4,512,64,32,4,771.489667,721.528905,-6.48
MATMUL,uint32_t,4,512,64,32,32,588.199000,553.167204,-5.96
MATMUL,uint32_t,4,512,64,64,8,1309.197000,1224.751869,-6.45
MATMUL,uint32_t,4,512,64,64,16,1215.869000,1147.209671,-5.65
MATMUL,uint32_t,4,512,64,64,32,1175.940000,1106.043542,-5.94
MATMUL,uint32_t,4,512,64,64,4,1542.520000,1442.814645,-6.46
MATMUL,uint32_t,4,512,64,64,64,1156.978333,1088.143210,-5.95
MATMUL,uint32_t,4,512,32,512,4,6236.589667,5823.772108,-6.62
MATMUL,uint32_t,4,512,32,512,32,4722.254667,4442.719938,-5.92
MATMUL,uint32_t,4,512,32,512,8,5272.766333,4933.137484,-6.44
MATMUL,uint32_t,4,512,32,512,16,4888.809000,4606.661938,-5.77
MATMUL,uint32_t,4,512,64,128,16,2431.081333,2293.016166,-5.68
MATMUL,uint32_t,4,512,64,128,8,2618.084000,2449.227406,-6.45
MATMUL,uint32_t,4,512,64,128,4,3079.902333,2885.304082,-6.32
MATMUL,uint32_t,4,512,64,128,32,2351.731667,2211.798802,-5.95
MATMUL,uint32_t,4,512,64,128,64,2313.874667,2175.853468,-5.96
MATMUL,uint32_t,4,512,64,256,16,4861.346000,4585.744655,-5.67
MATMUL,uint32_t,4,512,64,256,8,5236.437667,4898.178521,-6.46
MATMUL,uint32_t,4,512,64,256,64,4627.652667,4351.405877,-5.97
MATMUL,uint32_t,4,512,64,256,32,4701.379667,4423.309569,-5.91
MATMUL,uint32_t,4,512,128,16,8,652.198333,610.327148,-6.42
MATMUL,uint32_t,4,512,128,16,4,768.986333,717.929308,-6.64
MATMUL,uint32_t,4,512,64,256,4,6166.871667,5770.344095,-6.43
MATMUL,uint32_t,4,512,128,16,16,606.412333,572.234704,-5.64
MATMUL,uint32_t,4,512,128,32,8,1304.210333,1220.377648,-6.43
MATMUL,uint32_t,4,512,128,32,4,1538.005667,1435.597322,-6.66
MATMUL,uint32_t,4,512,128,32,16,1212.698333,1144.188545,-5.65
MATMUL,uint32_t,4,512,128,32,32,1173.462667,1103.914272,-5.93
MATMUL,uint32_t,4,512,128,64,8,2608.522333,2440.478217,-6.44
MATMUL,uint32_t,4,512,128,64,4,3073.840000,2870.897292,-6.60
MATMUL,uint32_t,4,512,128,64,16,2424.175667,2286.924368,-5.66
MATMUL,uint32_t,4,512,64,512,16,9722.947333,9171.201634,-5.67
MATMUL,uint32_t,4,512,64,512,8,10471.701667,9796.080773,-6.45
MATMUL,uint32_t,4,512,128,64,32,2347.068667,2207.533479,-5.95
MATMUL,uint32_t,4,512,128,64,64,2309.873000,2171.875938,-5.97
MATMUL,uint32_t,4,512,64,512,4,12324.624333,11540.387360,-6.36
MATMUL,uint32_t,4,512,64,512,32,9403.006667,8846.329788,-5.92
MATMUL,uint32_t,4,512,64,512,64,9255.240667,8702.510487,-5.97
MATMUL,uint32_t,4,512,128,128,16,4848.873000,4573.560773,-5.68
MATMUL,uint32_t,4,512,128,128,8,5215.108000,4880.680097,-6.41
MATMUL,uint32_t,4,512,128,128,4,6147.306000,5741.518390,-6.60
MATMUL,uint32_t,4,512,128,128,32,4692.692000,4414.772863,-5.92
MATMUL,uint32_t,4,512,128,128,64,4619.651000,4343.452139,-5.98
MATMUL,uint32_t,4,512,128,128,128,4581.147667,4309.477119,-5.93
MATMUL,uint32_t,4,512,128,256,8,10433.131667,9761.083900,-6.44
MATMUL,uint32_t,4,512,128,256,32,9383.751333,8827.688925,-5.93
MATMUL,uint32_t,4,512,128,256,16,9698.799333,9146.833582,-5.69
MATMUL,uint32_t,4,512,128,256,4,12291.670667,11482.772799,-6.58
MATMUL,uint32_t,4,512,128,256,64,9239.151667,8686.604197,-5.98
MATMUL,uint32_t,4,512,128,256,128,9162.744667,8618.228031,-5.94
MATMUL,uint32_t,4,512,256,16,4,1535.341667,1432.048954,-6.73
MATMUL,uint32_t,4,512,256,16,8,1301.827000,1218.194414,-6.42
MATMUL,uint32_t,4,512,256,16,16,1210.844333,1142.678588,-5.63
MATMUL,uint32_t,4,512,256,32,4,3071.406667,2863.789077,-6.76
MATMUL,uint32_t,4,512,256,32,8,2603.845667,2436.112013,-6.44
MATMUL,uint32_t,4,512,256,32,16,2421.793000,2285.197866,-5.64
MATMUL,uint32_t,4,512,256,32,32,2344.675000,2205.200399,-5.95
MATMUL,uint32_t,4,512,128,512,8,20863.387667,19521.891524,-6.43
MATMUL,uint32_t,4,512,256,64,8,5208.273000,4871.947210,-6.46
MATMUL,uint32_t,4,512,256,64,4,6139.194000,5727.301919,-6.71
MATMUL,uint32_t,4,512,128,512,4,24584.277333,22965.244857,-6.59
MATMUL,uint32_t,4,512,256,64,16,4842.396667,4570.115393,-5.62
MATMUL,uint32_t,4,512,128,512,16,19395.740000,18293.379200,-5.68
MATMUL,uint32_t,4,512,256,64,32,4688.815667,4410.107091,-5.94
MATMUL,uint32_t,4,512,256,64,64,4615.620333,4339.476937,-5.98
MATMUL,uint32_t,4,512,128,512,128,18324.500000,17236.139178,-5.94
MATMUL,uint32_t,4,512,128,512,64,18478.188000,17372.910316,-5.98
MATMUL,uint32_t,4,512,128,512,32,18772.574667,17655.089449,-5.95
MATMUL,uint32_t,4,512,256,128,16,9685.793333,9139.950449,-5.64
MATMUL,uint32_t,4,512,256,128,32,9375.615667,8818.357794,-5.94
MATMUL,uint32_t,4,512,256,128,8,10414.359333,9743.617604,-6.44
MATMUL,uint32_t,4,512,256,128,128,9154.888000,8610.959573,-5.94
MATMUL,uint32_t,4,512,256,128,64,9231.161000,8678.654090,-5.99
MATMUL,uint32_t,4,512,256,128,4,12274.092667,11454.327550,-6.68
MATMUL,uint32_t,4,512,256,256,8,20830.247667,19486.958391,-6.45
MATMUL,uint32_t,4,512,256,256,4,24568.096000,22908.393242,-6.76
MATMUL,uint32_t,4,512,256,256,256,18237.915333,17161.925543,-5.90
MATMUL,uint32_t,4,512,256,256,128,18310.546333,17221.602236,-5.95
MATMUL,uint32_t,4,512,256,256,64,18462.183333,17357.010026,-5.99
MATMUL,uint32_t,4,512,256,256,32,18752.695333,17636.427252,-5.95
MATMUL,uint32_t,4,512,256,256,16,19371.762667,18279.620560,-5.64
MATMUL,uint32_t,4,512,512,16,4,3068.907333,2860.139517,-6.80
MATMUL,uint32_t,4,512,512,16,8,2601.153333,2433.940677,-6.43
MATMUL,uint32_t,4,512,512,16,16,2419.803000,2283.566344,-5.63
MATMUL,uint32_t,4,512,512,32,4,6131.248000,5720.002827,-6.71
MATMUL,uint32_t,4,512,512,32,8,5201.879333,4867.604579,-6.43
MATMUL,uint32_t,4,512,512,32,16,4839.256667,4566.851826,-5.63
MATMUL,uint32_t,4,512,512,32,32,4686.171667,4407.775249,-5.94
MATMUL,uint32_t,4,512,256,512,4,49132.334000,45816.481484,-6.75
MATMUL,uint32_t,4,512,256,512,8,41653.843000,38973.639967,-6.43
MATMUL,uint32_t,4,512,256,512,16,38737.983667,36558.960782,-5.63
MATMUL,uint32_t,4,512,256,512,128,36614.993333,34442.889558,-5.93
MATMUL,uint32_t,4,512,256,512,256,36473.512667,34323.476978,-5.89
MATMUL,uint32_t,4,512,256,512,64,36924.307667,34713.721374,-5.99
MATMUL,uint32_t,4,512,256,512,32,37494.401667,35272.566169,-5.93
MATMUL,uint32_t,4,512,512,64,8,10402.084000,9734.932384,-6.41
MATMUL,uint32_t,4,512,512,64,4,12277.217333,11439.729466,-6.82
MATMUL,uint32_t,4,512,512,64,16,9678.271000,9133.422790,-5.63
MATMUL,uint32_t,4,512,512,64,32,9369.777000,8813.694877,-5.93
MATMUL,uint32_t,4,512,512,64,64,9227.142333,8675.371560,-5.98
MATMUL,uint32_t,4,512,512,128,16,19359.492000,18266.564719,-5.65
MATMUL,uint32_t,4,512,512,128,8,20804.616333,19469.587994,-6.42
MATMUL,uint32_t,4,512,512,128,32,18738.429667,17627.101735,-5.93
MATMUL,uint32_t,4,512,512,128,64,18454.227333,17350.433955,-5.98
MATMUL,uint32_t,4,512,512,128,4,24564.779667,22879.182690,-6.86
MATMUL,uint32_t,4,512,512,128,128,18297.817000,17214.335151,-5.92
MATMUL,uint32_t,4,512,512,256,8,41613.179000,38938.899214,-6.43
MATMUL,uint32_t,4,512,512,256,4,49079.861333,45758.103723,-6.77
MATMUL,uint32_t,4,512,512,256,32,37487.742333,35253.915275,-5.96
MATMUL,uint32_t,4,512,512,256,16,38717.483000,36532.848575,-5.64
MATMUL,uint32_t,4,512,512,256,64,36908.307333,34700.558565,-5.98
MATMUL,uint32_t,4,512,512,256,256,36457.352333,34309.605536,-5.89
MATMUL,uint32_t,4,512,512,256,128,36602.676000,34428.356465,-5.94
MATMUL,uint32_t,8,16,16,16,4,3.181333,2.972041,-6.58
MATMUL,uint32_t,8,16,16,16,8,2.694667,2.523206,-6.36
MATMUL,uint32_t,8,16,16,16,16,2.490667,2.350930,-5.61
MATMUL,uint32_t,8,16,16,32,4,6.316667,5.865982,-7.13
MATMUL,uint32_t,8,16,16,32,8,5.307667,4.969161,-6.38
MATMUL,uint32_t,8,16,16,32,16,4.897333,4.625299,-5.55
MATMUL,uint32_t,8,16,16,64,4,12.564333,11.653555,-7.25
MATMUL,uint32_t,8,16,16,64,8,10.557667,9.857513,-6.63
MATMUL,uint32_t,8,16,16,64,16,9.727000,9.176417,-5.66
MATMUL,uint32_t,8,16,16,128,4,25.059333,23.227288,-7.31
MATMUL,uint32_t,8,16,16,128,16,19.390667,18.269828,-5.78
MATMUL,uint32_t,8,16,16,256,4,50.077333,46.376806,-7.39
MATMUL,uint32_t,8,16,16,256,8,42.042000,39.189167,-6.79
MATMUL,uint32_t,8,16,16,256,16,38.698000,36.460956,-5.78
MATMUL,uint32_t,8,16,16,512,4,100.108000,92.681172,-7.42
MATMUL,uint32_t,8,16,16,512,8,84.015667,78.296854,-6.81
MATMUL,uint32_t,8,16,16,512,16,77.337333,72.897773,-5.74
MATMUL,uint32_t,8,16,32,16,4,6.200333,5.766273,-7.00
MATMUL,uint32_t,8,16,32,16,8,5.245000,4.897952,-6.62
MATMUL,uint32_t,8,16,32,16,16,4.841667,4.577954,-5.45
MATMUL,uint32_t,8,16,32,32,4,12.319333,11.457547,-7.00
MATMUL,uint32_t,8,16,32,32,8,10.402333,9.715956,-6.60
MATMUL,uint32_t,8,16,32,32,16,9.620333,9.076283,-5.66
MATMUL,uint32_t,8,16,32,32,32,9.293000,8.761072,-5.72
MATMUL,uint32_t,8,16,32,64,4,24.577667,22.843056,-7.06
MATMUL,uint32_t,8,16,32,64,8,20.737333,19.353284,-6.67
MATMUL,uint32_t,8,16,32,64,16,19.188000,18.073664,-5.81
MATMUL,uint32_t,8,16,32,64,32,18.536000,17.436964,-5.93
MATMUL,uint32_t,8,16,32,128,4,49.347333,45.608445,-7.58
MATMUL,uint32_t,8,16,32,128,8,41.440000,38.628149,-6.79
MATMUL,uint32_t,8,16,32,128,16,38.297333,36.057056,-5.85
MATMUL,uint32_t,8,16,32,128,32,37.008667,34.798719,-5.97
MATMUL,uint32_t,8,16,32,256,4,98.127333,91.142857,-7.12
MATMUL,uint32_t,8,16,32,256,8,82.759000,77.177817,-6.74
MATMUL,uint32_t,8,16,32,256,16,76.514333,72.094719,-5.78
MATMUL,uint32_t,8,16,32,256,32,73.896667,69.522842,-5.92
MATMUL,uint32_t,8,16,32,512,4,196.168000,182.207619,-7.12
MATMUL,uint32_t,8,16,32,512,8,165.460000,154.277960,-6.76
MATMUL,uint32_t,8,16,32,512,16,152.930333,144.052169,-5.81
MATMUL,uint32_t,8,16,32,512,32,147.696333,138.967749,-5.91
MATMUL,uint32_t,8,16,64,16,4,12.204000,11.344765,-7.04
MATMUL,uint32_t,8,16,64,16,8,10.319333,9.648874,-6.50
MATMUL,uint32_t,8,16,64,16,16,9.578333,9.034863,-5.67
MATMUL,uint32_t,8,16,64,32,4,24.336000,22.611567,-7.09
MATMUL,uint32_t,8,16,64,32,8,20.597333,19.216787,-6.70
MATMUL,uint32_t,8,16,64,32,16,19.082333,17.995778,-5.69
MATMUL,uint32_t,8,16,64,32,32,18.459333,17.363597,-5.94
MATMUL,uint32_t,8,16,64,64,4,48.583333,45.146490,-7.07
MATMUL,uint32_t,8,16,64,64,8,41.113000,38.355988,-6.71
MATMUL,uint32_t,8,16,64,64,16,38.100000,35.857647,-5.89
MATMUL,uint32_t,8,16,64,64,32,36.847000,34.653210,-5.95
MATMUL,uint32_t,8,16,64,64,64,36.229667,34.079536,-5.93
MATMUL,uint32_t,8,16,64,128,4,97.126333,90.216469,-7.11
MATMUL,uint32_t,8,16,64,128,8,82.183667,76.632958,-6.75
MATMUL,uint32_t,8,16,64,128,16,76.124333,71.651714,-5.88
MATMUL,uint32_t,8,16,64,128,32,73.588000,69.210579,-5.95
MATMUL,uint32_t,8,16,64,128,64,72.380000,68.081220,-5.94
MATMUL,uint32_t,8,16,64,256,4,194.179333,180.360619,-7.12
MATMUL,uint32_t,8,16,64,256,8,164.287667,153.188411,-6.76
MATMUL,uint32_t,8,16,64,256,16,152.158000,143.207470,-5.88
MATMUL,uint32_t,8,16,64,256,32,147.115333,138.345775,-5.96
MATMUL,uint32_t,8,16,64,256,64,144.688667,136.083222,-5.95
MATMUL,uint32_t,8,16,64,512,4,388.248667,360.637604,-7.11
MATMUL,uint32_t,8,16,64,512,8,328.555333,306.299355,-6.77
MATMUL,uint32_t,8,16,64,512,16,304.167333,286.342834,-5.86
MATMUL,uint32_t,8,16,64,512,32,294.104667,276.575137,-5.96
MATMUL,uint32_t,8,16,64,512,64,289.325333,272.087706,-5.96
MATMUL,uint32_t,8,16,128,16,4,24.205000,22.501485,-7.04
MATMUL,uint32_t,8,16,128,16,8,20.517000,19.148492,-6.67
MATMUL,uint32_t,8,16,128,16,16,19.033667,17.949073,-5.70
MATMUL,uint32_t,8,16,128,32,4,48.348667,44.926078,-7.08
MATMUL,uint32_t,8,16,128,32,8,40.970000,38.219827,-6.71
MATMUL,uint32_t,8,16,128,32,16,37.980667,35.813976,-5.70
MATMUL,uint32_t,8,16,128,32,32,36.766667,34.573233,-5.97
MATMUL,uint32_t,8,16,128,64,4,96.629333,89.775535,-7.09
MATMUL,uint32_t,8,16,128,64,8,81.866667,76.361285,-6.72
MATMUL,uint32_t,8,16,128,64,16,75.925000,71.543839,-5.77
MATMUL,uint32_t,8,16,128,64,32,73.429000,69.077612,-5.93
MATMUL,uint32_t,8,16,128,64,64,72.251000,67.956295,-5.94
MATMUL,uint32_t,8,16,128,128,4,193.201333,179.474192,-7.11
MATMUL,uint32_t,8,16,128,128,8,163.679000,152.644820,-6.74
MATMUL,uint32_t,8,16,128,128,16,151.716667,143.003589,-5.74
MATMUL,uint32_t,8,16,128,128,32,146.809333,138.057690,-5.96
MATMUL,uint32_t,8,16,128,128,64,144.449000,135.835605,-5.96
MATMUL,uint32_t,8,16,128,128,128,143.293667,134.760990,-5.95
MATMUL,uint32_t,8,16,128,256,4,386.330000,358.871780,-7.11
MATMUL,uint32_t,8,16,128,256,8,327.284000,305.212445,-6.74
MATMUL,uint32_t,8,16,128,256,16,303.432000,285.923111,-5.77
MATMUL,uint32_t,8,16,128,256,32,293.559333,276.005248,-5.98
MATMUL,uint32_t,8,16,128,256,64,288.809000,271.580942,-5.97
MATMUL,uint32_t,8,16,128,256,128,286.458333,269.423320,-5.95
MATMUL,uint32_t,8,16,128,512,4,772.595000,717.668913,-7.11
MATMUL,uint32_t,8,16,128,512,8,654.540667,610.347269,-6.75
MATMUL,uint32_t,8,16,128,512,16,606.671333,571.762151,-5.75
MATMUL,uint32_t,8,16,128,512,32,586.970000,551.913679,-5.97
MATMUL,uint32_t,8,16,128,512,64,577.536667,543.056079,-5.97
MATMUL,uint32_t,8,16,128,512,128,572.698333,538.795408,-5.92
MATMUL,uint32_t,8,16,256,16,4,48.222667,44.805777,-7.09
MATMUL,uint32_t,8,16,256,16,8,40.887000,38.151370,-6.69
MATMUL,uint32_t,8,16,256,16,16,37.946667,35.756710,-5.77
MATMUL,uint32_t,8,16,256,32,4,96.363333,89.537173,-7.08
MATMUL,uint32_t,8,16,256,32,8,81.727667,76.223873,-6.73
MATMUL,uint32_t,8,16,256,32,16,75.788667,71.468038,-5.70
MATMUL,uint32_t,8,16,256,32,32,73.380000,69.004013,-5.96
MATMUL,uint32_t,8,16,256,64,4,192.687000,178.991852,-7.11
MATMUL,uint32_t,8,16,256,64,8,163.367333,152.370139,-6.73
MATMUL,uint32_t,8,16,256,64,16,151.530333,142.856466,-5.72
MATMUL,uint32_t,8,16,256,64,32,146.657000,137.909012,-5.96
MATMUL,uint32_t,8,16,256,64,64,144.323333,135.711922,-5.97
MATMUL,uint32_t,8,16,256,128,4,385.300000,357.906781,-7.11
MATMUL,uint32_t,8,16,256,128,8,326.627000,304.665046,-6.72
MATMUL,uint32_t,8,16,256,128,16,303.008000,285.633321,-5.73
MATMUL,uint32_t,8,16,256,128,32,293.226333,275.739681,-5.96
MATMUL,uint32_t,8,16,256,128,64,288.554000,271.304715,-5.98
MATMUL,uint32_t,8,16,256,128,128,286.163333,269.207434,-5.93
MATMUL,uint32_t,8,16,256,256,4,770.629333,715.736821,-7.12
MATMUL,uint32_t,8,16,256,256,8,653.337667,609.248025,-6.75
MATMUL,uint32_t,8,16,256,256,16,605.794333,571.187051,-5.71
MATMUL,uint32_t,8,16,256,256,32,586.237333,551.387005,-5.94
MATMUL,uint32_t,8,16,256,256,64,577.036333,542.515560,-5.98
MATMUL,uint32_t,8,16,256,256,128,572.216333,538.332508,-5.92
MATMUL,uint32_t,8,16,256,256,256,569.985667,536.390296,-5.89
MATMUL,uint32_t,8,16,256,512,4,1540.857333,1431.395822,-7.10
MATMUL,uint32_t,8,16,256,512,8,1306.335333,1218.420045,-6.73
MATMUL,uint32_t,8,16,256,512,16,1211.721000,1142.294512,-5.73
MATMUL,uint32_t,8,16,256,512,32,1172.479667,1102.681636,-5.95
MATMUL,uint32_t,8,16,256,512,64,1154.013667,1084.995765,-5.98
MATMUL,uint32_t,8,16,256,512,128,1144.339000,1076.541221,-5.92
MATMUL,uint32_t,8,16,256,512,256,1140.110333,1072.696075,-5.91
MATMUL,uint32_t,8,16,512,16,4,96.260333,89.359324,-7.17
MATMUL,uint32_t,8,16,512,16,8,81.660000,76.156444,-6.74
MATMUL,uint32_t,8,16,512,16,16,75.767667,71.420759,-5.74
MATMUL,uint32_t,8,16,512,32,4,192.429667,178.636435,-7.17
MATMUL,uint32_t,8,16,512,32,8,163.194333,152.234715,-6.72
MATMUL,uint32_t,8,16,512,32,16,151.401000,142.761953,-5.71
MATMUL,uint32_t,8,16,512,32,32,146.554667,137.793614,-5.98
MATMUL,uint32_t,8,16,512,64,4,384.776333,357.195299,-7.17
MATMUL,uint32_t,8,16,512,64,8,326.362333,304.393904,-6.73
MATMUL,uint32_t,8,16,512,64,16,302.730667,285.444323,-5.71
MATMUL,uint32_t,8,16,512,64,32,293.031000,275.541217,-5.97
MATMUL,uint32_t,8,16,512,64,64,288.444333,271.170401,-5.99
MATMUL,uint32_t,8,16,512,128,4,769.526667,714.312019,-7.18
MATMUL,uint32_t,8,16,512,128,8,652.730667,608.707085,-6.74
MATMUL,uint32_t,8,16,512,128,16,605.369667,570.809024,-5.71
MATMUL,uint32_t,8,16,512,128,32,586.091000,551.029440,-5.98
MATMUL,uint32_t,8,16,512,128,64,576.773333,542.246787,-5.99
MATMUL,uint32_t,8,16,512,128,128,572.037667,538.081189,-5.94
MATMUL,uint32_t,8,16,512,256,4,1538.983667,1428.546876,-7.18
MATMUL,uint32_t,8,16,512,256,8,1305.349333,1217.336993,-6.74
MATMUL,uint32_t,8,16,512,256,16,1210.525000,1141.538435,-5.70
MATMUL,uint32_t,8,16,512,256,32,1171.881000,1101.964870,-5.97
MATMUL,uint32_t,8,16,512,256,64,1153.466667,1084.389577,-5.99
MATMUL,uint32_t,8,16,512,256,128,1143.902667,1076.105545,-5.93
MATMUL,uint32_t,8,16,512,256,256,1139.653333,1072.256654,-5.91
MATMUL,uint32_t,8,16,512,512,4,3077.944333,2857.018631,-7.18
MATMUL,uint32_t,8,16,512,512,8,2610.378000,2434.597001,-6.73
MATMUL,uint32_t,8,16,512,512,16,2421.052333,2282.997257,-5.70
MATMUL,uint32_t,4,512,512,512,4,98198.375333,91515.902188,-6.81
MATMUL,uint32_t,8,16,512,512,32,2343.488000,2203.835368,-5.96
MATMUL,uint32_t,8,16,512,512,64,2306.884000,2168.574842,-6.00
MATMUL,uint32_t,8,16,512,512,128,2287.983000,2152.078613,-5.94
MATMUL,uint32_t,8,32,16,16,4,6.315667,5.872280,-7.02
MATMUL,uint32_t,8,32,16,16,8,5.323000,4.974937,-6.54
MATMUL,uint32_t,8,32,16,16,16,4.910667,4.631818,-5.68
MATMUL,uint32_t,8,32,16,32,4,12.560333,11.659935,-7.17
