operation,data_type,thread,iteration,vec_length,n_length,buffer_size,latency,correct
MATMUL,uint32_t,8,256,128,512,64,9239.166333,True
MATMUL,uint32_t,8,256,128,512,128,9163.369667,True
MATMUL,uint32_t,8,256,128,512,32,9391.780667,True
MATMUL,uint32_t,8,256,256,64,32,2344.871333,True
MATMUL,uint32_t,8,256,256,64,64,2307.891333,True
MATMUL,uint32_t,8,256,256,128,16,4846.671667,True
MATMUL,uint32_t,8,256,256,128,8,5226.870333,True
MATMUL,uint32_t,8,256,256,128,64,4615.627667,True
MATMUL,uint32_t,8,256,256,128,128,4576.838333,True
MATMUL,uint32_t,8,256,256,128,32,4691.119,True
MATMUL,uint32_t,8,256,256,128,4,6164.070667,True
MATMUL,uint32_t,8,256,256,256,8,10452.528,True
MATMUL,uint32_t,8,256,256,256,4,12325.445333,True
MATMUL,uint32_t,8,256,256,256,128,9156.100333,True
MATMUL,uint32_t,8,256,256,256,256,9120.194667,True
MATMUL,uint32_t,8,256,256,256,64,9231.150667,True
MATMUL,uint32_t,8,256,256,256,32,9379.294,True
MATMUL,uint32_t,8,256,256,256,16,9693.682667,True
MATMUL,uint32_t,8,256,512,16,4,1539.017333,True
MATMUL,uint32_t,8,256,512,16,8,1305.431667,True
MATMUL,uint32_t,8,256,512,16,16,1210.691,True
MATMUL,uint32_t,8,256,512,32,4,3077.927667,True
MATMUL,uint32_t,8,256,512,32,8,2610.477333,True
MATMUL,uint32_t,8,256,512,32,16,2421.750333,True
MATMUL,uint32_t,8,256,512,32,32,2344.596667,True
MATMUL,uint32_t,8,256,256,512,4,24647.359,True
MATMUL,uint32_t,8,256,256,512,8,20905.301667,True
MATMUL,uint32_t,8,256,256,512,16,19386.725,True
MATMUL,uint32_t,8,256,256,512,128,18307.675,True
MATMUL,uint32_t,8,256,256,512,256,18235.752667,True
MATMUL,uint32_t,8,256,256,512,64,18462.236,True
MATMUL,uint32_t,8,256,256,512,32,18760.949333,True
MATMUL,uint32_t,8,256,512,64,8,5221.763667,True
MATMUL,uint32_t,8,256,512,64,4,6152.856333,True
MATMUL,uint32_t,8,256,512,64,16,4843.987,True
MATMUL,uint32_t,8,256,512,64,32,4686.768333,True
MATMUL,uint32_t,8,256,512,64,64,4613.659667,True
MATMUL,uint32_t,8,256,512,128,16,9685.068,True
MATMUL,uint32_t,8,256,512,128,8,10444.352333,True
MATMUL,uint32_t,8,256,512,128,32,9374.180667,True
MATMUL,uint32_t,8,256,512,128,4,12308.939333,True
MATMUL,uint32_t,8,256,512,128,64,9227.171,True
MATMUL,uint32_t,8,256,512,128,128,9152.263,True
MATMUL,uint32_t,8,256,512,256,8,20885.474667,True
MATMUL,uint32_t,8,256,512,256,4,24624.550333,True
MATMUL,uint32_t,8,256,512,256,32,18752.891,True
MATMUL,uint32_t,8,256,512,256,16,19367.885,True
MATMUL,uint32_t,8,256,512,256,64,18454.188333,True
MATMUL,uint32_t,8,256,512,256,128,18300.670333,True
MATMUL,uint32_t,8,256,512,256,256,18229.45,True
MATMUL,uint32_t,8,512,16,16,4,100.154,True
MATMUL,uint32_t,8,512,16,16,8,84.171333,True
MATMUL,uint32_t,8,512,16,16,16,77.603333,True
MATMUL,uint32_t,8,512,16,32,4,200.187333,True
MATMUL,uint32_t,8,512,16,32,8,168.109667,True
MATMUL,uint32_t,8,512,16,32,16,154.824,True
MATMUL,uint32_t,8,512,16,64,4,400.351,True
MATMUL,uint32_t,8,512,16,64,8,335.98,True
MATMUL,uint32_t,8,512,16,64,16,309.307,True
MATMUL,uint32_t,8,512,16,128,4,800.54,True
MATMUL,uint32_t,8,512,16,128,8,671.690667,True
MATMUL,uint32_t,8,512,16,128,16,618.346333,True
MATMUL,uint32_t,8,512,16,256,4,1600.485,True
MATMUL,uint32_t,8,512,16,256,8,1343.331667,True
MATMUL,uint32_t,8,512,16,256,16,1236.031,True
MATMUL,uint32_t,8,512,16,512,4,3201.165667,True
MATMUL,uint32_t,8,512,16,512,8,2686.895,True
MATMUL,uint32_t,8,512,16,512,16,2471.961333,True
MATMUL,uint32_t,8,512,32,16,4,196.202667,True
MATMUL,uint32_t,8,512,32,16,8,165.666333,True
MATMUL,uint32_t,8,512,32,16,16,153.208333,True
MATMUL,uint32_t,8,512,32,32,4,392.283,True
MATMUL,uint32_t,8,512,32,32,8,331.185333,True
MATMUL,uint32_t,8,512,32,32,16,306.135333,True
MATMUL,uint32_t,8,512,32,32,32,295.640333,True
MATMUL,uint32_t,8,512,32,64,4,784.504,True
MATMUL,uint32_t,8,512,32,64,8,661.994,True
MATMUL,uint32_t,8,512,32,64,16,611.773333,True
MATMUL,uint32_t,8,512,32,64,32,590.959,True
MATMUL,uint32_t,8,512,32,128,4,1568.411,True
MATMUL,uint32_t,8,512,32,128,8,1323.483667,True
MATMUL,uint32_t,8,512,32,128,16,1223.165,True
MATMUL,uint32_t,8,512,32,128,32,1181.444333,True
MATMUL,uint32_t,8,256,512,512,4,49237.542,True
MATMUL,uint32_t,8,512,32,256,4,3138.150333,True
MATMUL,uint32_t,8,512,32,256,8,2646.627,True
MATMUL,uint32_t,8,512,32,256,16,2445.806,True
MATMUL,uint32_t,8,256,512,512,64,36908.312667,True
MATMUL,uint32_t,8,256,512,512,32,37506.358333,True
MATMUL,uint32_t,8,256,512,512,128,36608.767,True
MATMUL,uint32_t,8,256,512,512,256,36459.601333,True
MATMUL,uint32_t,8,256,512,512,8,41771.322,True
MATMUL,uint32_t,8,512,64,16,4,388.281,True
MATMUL,uint32_t,8,256,512,512,16,38737.840333,True
MATMUL,uint32_t,8,512,64,16,8,328.645333,True
MATMUL,uint32_t,8,512,32,256,32,2361.975667,True
MATMUL,uint32_t,8,512,64,16,16,304.410333,True
MATMUL,uint32_t,8,512,64,32,8,657.183667,True
MATMUL,uint32_t,8,512,64,32,16,608.496,True
MATMUL,uint32_t,8,512,64,32,4,776.602333,True
MATMUL,uint32_t,8,512,64,32,32,588.442667,True
MATMUL,uint32_t,8,512,64,64,8,1313.754667,True
MATMUL,uint32_t,8,512,64,64,16,1216.583333,True
MATMUL,uint32_t,8,512,64,64,32,1176.761667,True
MATMUL,uint32_t,8,512,64,64,4,1552.885667,True
MATMUL,uint32_t,8,512,64,64,64,1156.984,True
MATMUL,uint32_t,8,512,32,512,8,5292.872667,True
MATMUL,uint32_t,8,512,32,512,16,4891.175,True
MATMUL,uint32_t,8,512,32,512,4,6275.044,True
MATMUL,uint32_t,8,512,32,512,32,4723.484667,True
MATMUL,uint32_t,8,512,64,128,16,2432.929333,True
MATMUL,uint32_t,8,512,64,128,8,2627.492667,True
MATMUL,uint32_t,8,512,64,128,4,3105.750667,True
MATMUL,uint32_t,8,512,64,128,32,2352.279333,True
MATMUL,uint32_t,8,512,64,128,64,2313.895667,True
MATMUL,uint32_t,8,512,64,256,16,4865.487,True
MATMUL,uint32_t,8,512,64,256,8,5255.989667,True
MATMUL,uint32_t,8,512,64,256,64,4627.653333,True
MATMUL,uint32_t,8,512,64,256,32,4704.886,True
MATMUL,uint32_t,8,512,128,16,8,654.758,True
MATMUL,uint32_t,8,512,64,256,4,6210.565333,True
MATMUL,uint32_t,8,512,128,16,4,772.307333,True
MATMUL,uint32_t,8,512,128,16,16,606.782,True
MATMUL,uint32_t,8,512,128,32,8,1309.313333,True
MATMUL,uint32_t,8,512,128,32,4,1545.047667,True
MATMUL,uint32_t,8,512,128,32,16,1213.426333,True
MATMUL,uint32_t,8,512,128,32,32,1173.934,True
MATMUL,uint32_t,8,512,128,64,8,2617.758,True
MATMUL,uint32_t,8,512,128,64,4,3088.445333,True
MATMUL,uint32_t,8,512,128,64,16,2426.663333,True
MATMUL,uint32_t,8,512,64,512,16,9733.017667,True
MATMUL,uint32_t,8,512,64,512,8,10510.293,True
MATMUL,uint32_t,8,512,128,64,32,2348.283667,True
MATMUL,uint32_t,8,512,128,64,64,2309.876333,True
MATMUL,uint32_t,8,512,64,512,4,12419.346333,True
MATMUL,uint32_t,8,512,64,512,32,9409.721,True
MATMUL,uint32_t,8,512,64,512,64,9255.247667,True
MATMUL,uint32_t,8,512,128,128,16,4852.272333,True
MATMUL,uint32_t,8,512,128,128,8,5237.736667,True
MATMUL,uint32_t,8,512,128,128,4,6178.588,True
MATMUL,uint32_t,8,512,128,128,32,4694.722667,True
MATMUL,uint32_t,8,512,128,128,64,4619.644,True
MATMUL,uint32_t,8,512,128,128,128,4580.985667,True
MATMUL,uint32_t,8,512,128,256,8,10473.583667,True
MATMUL,uint32_t,8,512,128,256,4,12357.589,True
MATMUL,uint32_t,8,512,128,256,32,9391.482,True
MATMUL,uint32_t,8,512,128,256,16,9704.707333,True
MATMUL,uint32_t,8,512,128,256,64,9239.173667,True
MATMUL,uint32_t,8,512,128,256,128,9163.410667,True
MATMUL,uint32_t,8,512,256,16,4,1540.934667,True
MATMUL,uint32_t,8,512,256,16,8,1306.777,True
MATMUL,uint32_t,8,512,256,16,16,1211.674333,True
MATMUL,uint32_t,8,512,256,32,4,3081.902333,True
MATMUL,uint32_t,8,512,256,32,8,2613.608667,True
MATMUL,uint32_t,8,512,256,32,16,2423.592667,True
MATMUL,uint32_t,8,512,256,32,32,2345.033333,True
MATMUL,uint32_t,8,512,128,512,8,20952.943,True
MATMUL,uint32_t,8,512,256,64,8,5227.174333,True
MATMUL,uint32_t,8,512,256,64,4,6162.342333,True
MATMUL,uint32_t,8,512,128,512,4,24715.642,True
MATMUL,uint32_t,8,512,256,64,16,4847.189333,True
MATMUL,uint32_t,8,512,128,512,16,19407.291667,True
MATMUL,uint32_t,8,512,128,512,128,18322.235667,True
MATMUL,uint32_t,8,512,256,64,32,4691.360667,True
MATMUL,uint32_t,8,512,128,512,64,18478.26,True
MATMUL,uint32_t,8,512,256,64,64,4615.640333,True
MATMUL,uint32_t,8,512,128,512,32,18775.696667,True
MATMUL,uint32_t,8,512,256,128,16,9692.457,True
MATMUL,uint32_t,8,512,256,128,64,9231.150333,True
MATMUL,uint32_t,8,512,256,128,128,9153.383667,True
MATMUL,uint32_t,8,512,256,128,8,10452.654667,True
MATMUL,uint32_t,8,512,256,128,32,9382.054333,True
MATMUL,uint32_t,8,512,256,128,4,12325.200333,True
MATMUL,uint32_t,8,512,256,256,8,20906.713333,True
MATMUL,uint32_t,8,512,256,256,4,24644.257667,True
MATMUL,uint32_t,8,512,256,256,256,18238.507333,True
MATMUL,uint32_t,8,512,256,256,128,18310.435667,True
MATMUL,uint32_t,8,512,256,256,64,18462.195667,True
MATMUL,uint32_t,8,512,256,256,32,18763.7,True
MATMUL,uint32_t,8,512,256,256,16,19383.748667,True
MATMUL,uint32_t,8,512,512,16,4,3078.278,True
MATMUL,uint32_t,8,512,512,16,8,2610.188333,True
MATMUL,uint32_t,8,512,512,16,16,2421.981333,True
MATMUL,uint32_t,8,512,512,32,4,6156.358667,True
MATMUL,uint32_t,8,512,512,32,8,5220.375667,True
MATMUL,uint32_t,8,512,512,32,16,4842.069333,True
MATMUL,uint32_t,8,512,512,32,32,4687.164667,True
MATMUL,uint32_t,8,512,256,512,4,49290.736333,True
MATMUL,uint32_t,8,512,256,512,8,41805.966667,True
MATMUL,uint32_t,8,512,256,512,16,38775.569,True
MATMUL,uint32_t,8,512,256,512,128,36619.526333,True
MATMUL,uint32_t,8,512,256,512,256,36478.030333,True
MATMUL,uint32_t,8,512,256,512,64,36924.312,True
MATMUL,uint32_t,8,512,256,512,32,37513.944667,True
MATMUL,uint32_t,8,512,512,64,8,10442.887667,True
MATMUL,uint32_t,8,512,512,64,4,12311.861,True
MATMUL,uint32_t,8,512,512,64,16,9686.199,True
MATMUL,uint32_t,8,512,512,64,32,9375.449,True
MATMUL,uint32_t,8,512,512,64,64,9227.194,True
MATMUL,uint32_t,8,512,512,128,16,19374.327333,True
MATMUL,uint32_t,8,512,512,128,8,20883.774,True
MATMUL,uint32_t,8,512,512,128,32,18748.407667,True
MATMUL,uint32_t,8,512,512,128,4,24624.21,True
MATMUL,uint32_t,8,512,512,128,64,18454.234,True
MATMUL,uint32_t,8,512,512,128,128,18301.170333,True
MATMUL,uint32_t,8,512,512,256,8,41770.34,True
MATMUL,uint32_t,8,512,512,256,4,49219.742333,True
MATMUL,uint32_t,8,512,512,256,32,37494.595,True
MATMUL,uint32_t,8,512,512,256,16,38746.691,True
MATMUL,uint32_t,8,512,512,256,64,36908.282667,True
MATMUL,uint32_t,8,512,512,256,128,36604.678667,True
MATMUL,uint32_t,8,512,512,256,256,36460.316333,True
MATMUL,uint32_t,16,16,16,16,4,4.308333,True
MATMUL,uint32_t,16,16,16,16,8,3.753333,True
MATMUL,uint32_t,16,16,16,16,16,3.517333,True
MATMUL,uint32_t,16,16,16,32,4,8.515667,True
MATMUL,uint32_t,16,16,16,32,8,7.411333,True
MATMUL,uint32_t,16,16,16,32,16,6.94,True
MATMUL,uint32_t,16,16,16,64,4,16.956,True
MATMUL,uint32_t,16,16,16,64,8,14.726667,True
MATMUL,uint32_t,16,16,16,64,16,13.840333,True
MATMUL,uint32_t,16,16,16,128,4,33.817333,True
MATMUL,uint32_t,16,16,16,128,8,29.363333,True
MATMUL,uint32_t,16,16,16,128,16,27.504333,True
MATMUL,uint32_t,16,16,16,256,4,67.513,True
MATMUL,uint32_t,16,16,16,256,8,58.632,True
MATMUL,uint32_t,16,16,16,256,16,54.923333,True
MATMUL,uint32_t,16,16,16,512,4,134.922667,True
MATMUL,uint32_t,16,16,16,512,8,117.183667,True
MATMUL,uint32_t,16,16,16,512,16,109.746667,True
MATMUL,uint32_t,16,16,32,16,4,8.349667,True
MATMUL,uint32_t,16,16,32,16,8,7.312333,True
MATMUL,uint32_t,16,16,32,16,16,6.874667,True
MATMUL,uint32_t,16,16,32,32,4,16.614,True
MATMUL,uint32_t,16,16,32,32,8,14.528,True
MATMUL,uint32_t,16,16,32,32,16,13.669333,True
MATMUL,uint32_t,16,16,32,32,32,13.283,True
MATMUL,uint32_t,16,16,32,64,4,33.136333,True
MATMUL,uint32_t,16,16,32,64,8,28.965333,True
MATMUL,uint32_t,16,16,32,64,16,27.225333,True
MATMUL,uint32_t,16,16,32,64,32,26.478333,True
MATMUL,uint32_t,16,16,32,128,4,66.181333,True
MATMUL,uint32_t,16,16,32,128,8,57.841,True
MATMUL,uint32_t,16,16,32,128,16,54.363667,True
MATMUL,uint32_t,16,16,32,128,32,52.837,True
MATMUL,uint32_t,16,16,32,256,4,132.270333,True
MATMUL,uint32_t,16,16,32,256,8,115.563333,True
MATMUL,uint32_t,16,16,32,256,16,108.672667,True
MATMUL,uint32_t,16,16,32,256,32,105.571333,True
MATMUL,uint32_t,16,16,32,512,4,264.397,True
MATMUL,uint32_t,16,16,32,512,8,231.03,True
MATMUL,uint32_t,16,16,32,512,16,217.185333,True
MATMUL,uint32_t,16,16,32,512,32,211.048333,True
MATMUL,uint32_t,16,16,64,16,4,16.453667,True
MATMUL,uint32_t,16,16,64,16,8,14.430333,True
MATMUL,uint32_t,16,16,64,16,16,13.594,True
MATMUL,uint32_t,16,16,64,32,4,32.803,True
MATMUL,uint32_t,16,16,64,32,8,28.763667,True
MATMUL,uint32_t,16,16,64,32,16,27.107333,True
MATMUL,uint32_t,16,16,64,32,32,26.361,True
MATMUL,uint32_t,16,16,64,64,4,65.516333,True
MATMUL,uint32_t,16,16,64,64,8,57.433333,True
MATMUL,uint32_t,16,16,64,64,16,54.092,True
MATMUL,uint32_t,16,16,64,64,32,52.634,True
MATMUL,uint32_t,16,16,64,64,64,51.933,True
MATMUL,uint32_t,16,16,64,128,4,130.954333,True
MATMUL,uint32_t,16,16,64,128,8,114.742667,True
MATMUL,uint32_t,16,16,64,128,16,108.128667,True
MATMUL,uint32_t,16,16,64,128,32,105.180333,True
MATMUL,uint32_t,16,16,64,128,64,103.790667,True
MATMUL,uint32_t,16,16,64,256,4,261.762333,True
MATMUL,uint32_t,16,16,64,256,8,229.419667,True
MATMUL,uint32_t,16,16,64,256,16,216.151,True
MATMUL,uint32_t,16,16,64,256,32,210.201,True
MATMUL,uint32_t,16,16,64,256,64,207.441,True
MATMUL,uint32_t,16,16,64,512,4,523.457,True
MATMUL,uint32_t,16,16,64,512,8,458.74,True
MATMUL,uint32_t,16,16,64,512,16,432.146,True
MATMUL,uint32_t,16,16,64,512,32,420.310667,True
MATMUL,uint32_t,16,16,64,512,64,414.739667,True
MATMUL,uint32_t,16,16,128,16,4,32.636,True
MATMUL,uint32_t,16,16,128,16,8,28.661,True
MATMUL,uint32_t,16,16,128,16,16,27.033667,True
MATMUL,uint32_t,16,16,128,32,4,65.179667,True
MATMUL,uint32_t,16,16,128,32,8,57.227667,True
MATMUL,uint32_t,16,16,128,32,16,53.975333,True
MATMUL,uint32_t,16,16,128,32,32,52.53,True
MATMUL,uint32_t,16,16,128,64,4,130.298333,True
MATMUL,uint32_t,16,16,128,64,8,114.375,True
MATMUL,uint32_t,16,16,128,64,16,107.866333,True
MATMUL,uint32_t,16,16,128,64,32,104.975667,True
MATMUL,uint32_t,16,16,128,64,64,103.597667,True
MATMUL,uint32_t,16,16,128,128,4,260.460333,True
MATMUL,uint32_t,16,16,128,128,8,228.652333,True
MATMUL,uint32_t,16,16,128,128,16,215.588,True
MATMUL,uint32_t,16,16,128,128,32,209.844,True
MATMUL,uint32_t,16,16,128,128,64,207.123667,True
MATMUL,uint32_t,16,16,128,128,128,205.802667,True
MATMUL,uint32_t,16,16,128,256,4,520.799333,True
MATMUL,uint32_t,16,16,128,256,8,457.113333,True
MATMUL,uint32_t,16,16,128,256,16,431.096667,True
MATMUL,uint32_t,16,16,128,256,32,419.543333,True
MATMUL,uint32_t,16,16,128,256,64,414.129333,True
MATMUL,uint32_t,16,16,128,256,128,411.501667,True
MATMUL,uint32_t,16,16,128,512,4,1041.489,True
MATMUL,uint32_t,16,16,128,512,8,914.121333,True
MATMUL,uint32_t,16,16,128,512,16,861.910333,True
MATMUL,uint32_t,16,16,128,512,32,838.792333,True
MATMUL,uint32_t,16,16,128,512,64,827.982,True
MATMUL,uint32_t,16,16,128,512,128,822.826667,True
MATMUL,uint32_t,16,16,256,16,4,65.014,True
MATMUL,uint32_t,16,16,256,16,8,57.125,True
MATMUL,uint32_t,16,16,256,16,16,53.895333,True
MATMUL,uint32_t,16,16,256,32,4,129.926333,True
MATMUL,uint32_t,16,16,256,32,8,114.173667,True
MATMUL,uint32_t,16,16,256,32,16,107.728,True
MATMUL,uint32_t,16,16,256,32,32,104.881,True
MATMUL,uint32_t,16,16,256,64,4,259.803,True
MATMUL,uint32_t,16,16,256,64,8,228.160333,True
MATMUL,uint32_t,16,16,256,64,16,215.293333,True
MATMUL,uint32_t,16,16,256,64,32,209.613667,True
MATMUL,uint32_t,16,16,256,64,64,206.931,True
MATMUL,uint32_t,16,16,256,128,4,519.435667,True
MATMUL,uint32_t,16,16,256,128,8,456.357667,True
MATMUL,uint32_t,16,16,256,128,16,430.536333,True
MATMUL,uint32_t,16,16,256,128,32,419.116667,True
MATMUL,uint32_t,16,16,256,128,64,413.775667,True
MATMUL,uint32_t,16,16,256,128,128,411.152667,True
MATMUL,uint32_t,16,16,256,256,4,1038.723,True
MATMUL,uint32_t,16,16,256,256,8,912.595667,True
MATMUL,uint32_t,16,16,256,256,16,860.883667,True
MATMUL,uint32_t,16,16,256,256,32,838.129667,True
MATMUL,uint32_t,16,16,256,256,64,827.324333,True
MATMUL,uint32_t,16,16,256,256,128,822.270667,True
MATMUL,uint32_t,16,16,256,256,256,NA,False
MATMUL,uint32_t,16,16,256,512,4,2077.288667,True
MATMUL,uint32_t,16,16,256,512,8,1824.722,True
MATMUL,uint32_t,16,16,256,512,16,1721.621333,True
MATMUL,uint32_t,16,16,256,512,32,1676.244,True
MATMUL,uint32_t,16,16,256,512,64,1654.547667,True
MATMUL,uint32_t,16,16,256,512,128,1644.094,True
MATMUL,uint32_t,16,16,256,512,256,NA,False
MATMUL,uint32_t,16,16,512,16,4,129.784,True
MATMUL,uint32_t,16,16,512,16,8,114.045,True
MATMUL,uint32_t,16,16,512,16,16,107.674667,True
MATMUL,uint32_t,16,16,512,32,4,259.437667,True
MATMUL,uint32_t,16,16,512,32,8,227.997333,True
MATMUL,uint32_t,16,16,512,32,16,215.188333,True
MATMUL,uint32_t,16,16,512,32,32,209.505,True
MATMUL,uint32_t,16,16,512,64,4,518.802,True
MATMUL,uint32_t,16,16,512,64,8,455.932,True
MATMUL,uint32_t,16,16,512,64,16,430.234667,True
MATMUL,uint32_t,16,16,512,64,32,418.952667,True
MATMUL,uint32_t,16,16,512,64,64,413.597,True
MATMUL,uint32_t,16,16,512,128,4,1037.296667,True
MATMUL,uint32_t,16,16,512,128,8,911.593,True
MATMUL,uint32_t,16,16,512,128,16,860.303667,True
MATMUL,uint32_t,16,16,512,128,32,837.608,True
MATMUL,uint32_t,16,16,512,128,64,827.055333,True
MATMUL,uint32_t,16,16,512,128,128,821.960667,True
MATMUL,uint32_t,16,16,512,256,4,2074.929,True
MATMUL,uint32_t,16,16,512,256,8,1823.010333,True
MATMUL,uint32_t,16,16,512,256,16,1720.829,True
MATMUL,uint32_t,16,16,512,256,32,1675.446333,True
MATMUL,uint32_t,8,512,512,512,4,98443.934667,True
MATMUL,uint32_t,16,16,512,256,64,1653.72,True
MATMUL,uint32_t,16,16,512,256,256,NA,False
MATMUL,uint32_t,16,16,512,256,128,1643.355333,True
MATMUL,uint32_t,16,16,512,512,8,3646.07,True
MATMUL,uint32_t,16,16,512,512,4,4149.134333,True
MATMUL,uint32_t,8,512,512,512,64,73816.447667,True
MATMUL,uint32_t,8,512,512,512,32,74988.124,True
MATMUL,uint32_t,16,16,512,512,32,3350.286333,True
MATMUL,uint32_t,16,16,512,512,256,NA,False
MATMUL,uint32_t,16,16,512,512,16,3440.606333,True
MATMUL,uint32_t,16,32,16,16,4,8.539,True
MATMUL,uint32_t,16,32,16,16,8,7.415667,True
MATMUL,uint32_t,8,512,512,512,128,73200.283,True
MATMUL,uint32_t,16,32,16,16,16,6.96,True
MATMUL,uint32_t,16,32,16,32,4,16.975667,True
MATMUL,uint32_t,16,32,16,32,8,14.747333,True
MATMUL,uint32_t,16,32,16,32,16,13.81,True
MATMUL,uint32_t,16,32,16,64,4,33.836,True
MATMUL,uint32_t,8,512,512,512,256,72932.203333,True
MATMUL,uint32_t,16,32,16,64,8,29.382667,True
MATMUL,uint32_t,16,32,16,64,16,27.524,True
MATMUL,uint32_t,16,32,16,128,8,58.654333,True
MATMUL,uint32_t,16,32,16,128,4,67.562333,True
MATMUL,uint32_t,16,32,16,128,16,54.940667,True
MATMUL,uint32_t,16,32,16,256,4,134.977667,True
MATMUL,uint32_t,8,512,512,512,8,83546.839,True
MATMUL,uint32_t,16,32,16,256,16,109.783667,True
MATMUL,uint32_t,16,32,16,256,8,117.182333,True
MATMUL,uint32_t,16,32,32,16,4,16.632667,True
MATMUL,uint32_t,16,32,32,16,8,14.540333,True
MATMUL,uint32_t,16,32,32,16,16,13.68,True
MATMUL,uint32_t,16,32,16,512,4,269.776,True
MATMUL,uint32_t,16,32,32,32,4,33.155667,True
MATMUL,uint32_t,16,32,16,512,8,234.282333,True
MATMUL,uint32_t,16,32,32,32,8,28.982333,True
MATMUL,uint32_t,16,32,16,512,16,219.405,True
MATMUL,uint32_t,16,32,32,32,16,27.25,True
MATMUL,uint32_t,16,32,32,32,32,26.485667,True
MATMUL,uint32_t,16,32,32,64,8,57.841,True
MATMUL,uint32_t,16,32,32,64,16,54.374667,True
MATMUL,uint32_t,16,32,32,64,4,66.201667,True
MATMUL,uint32_t,16,32,32,64,32,52.853,True
MATMUL,uint32_t,16,32,32,128,4,132.275667,True
MATMUL,uint32_t,16,32,32,128,16,108.658667,True
MATMUL,uint32_t,16,32,32,128,8,115.570333,True
MATMUL,uint32_t,16,32,32,128,32,105.620333,True
MATMUL,uint32_t,8,512,512,512,16,77495.149667,True
MATMUL,uint32_t,16,32,32,256,4,264.439,True
MATMUL,uint32_t,16,32,32,256,8,231.018,True
MATMUL,uint32_t,16,32,32,256,32,211.047667,True
MATMUL,uint32_t,16,32,32,256,16,217.266667,True
MATMUL,uint32_t,16,32,64,16,8,28.769667,True
MATMUL,uint32_t,16,32,64,16,4,32.821333,True
MATMUL,uint32_t,16,32,64,16,16,27.111333,True
MATMUL,uint32_t,16,32,64,32,4,65.52,True
MATMUL,uint32_t,16,32,64,32,8,57.450667,True
MATMUL,uint32_t,16,32,32,512,4,528.796333,True
MATMUL,uint32_t,16,32,32,512,8,461.941333,True
MATMUL,uint32_t,16,32,64,32,16,54.117333,True
MATMUL,uint32_t,16,32,32,512,16,434.332333,True
MATMUL,uint32_t,16,32,64,32,32,52.654333,True
MATMUL,uint32_t,16,32,32,512,32,422.052667,True
MATMUL,uint32_t,16,32,64,64,8,114.764667,True
MATMUL,uint32_t,16,32,64,64,4,130.964667,True
MATMUL,uint32_t,16,32,64,64,16,108.138,True
MATMUL,uint32_t,16,32,64,64,32,105.210333,True
MATMUL,uint32_t,16,32,64,64,64,103.805667,True
MATMUL,uint32_t,16,16,512,512,64,3308.187,True
MATMUL,uint32_t,16,32,64,128,4,261.815667,True
MATMUL,uint32_t,16,32,64,128,32,210.252333,True
MATMUL,uint32_t,16,32,64,128,16,216.145667,True
MATMUL,uint32_t,16,32,64,128,8,229.432667,True
MATMUL,uint32_t,16,32,64,128,64,207.434,True
MATMUL,uint32_t,16,32,64,256,4,523.462,True
MATMUL,uint32_t,16,32,64,256,8,458.771333,True
MATMUL,uint32_t,16,32,64,256,64,414.780667,True
MATMUL,uint32_t,16,32,64,256,16,432.218667,True
MATMUL,uint32_t,16,32,64,256,32,420.353333,True
MATMUL,uint32_t,16,32,128,16,8,57.259,True
MATMUL,uint32_t,16,32,128,16,4,65.194,True
MATMUL,uint32_t,16,32,128,16,16,53.975,True
MATMUL,uint32_t,16,32,128,32,4,130.279,True
MATMUL,uint32_t,16,16,512,512,128,3287.220333,True
MATMUL,uint32_t,16,32,128,32,8,114.363667,True
MATMUL,uint32_t,16,32,128,32,16,107.891333,True
MATMUL,uint32_t,16,32,128,32,32,104.983667,True
MATMUL,uint32_t,16,32,64,512,8,917.407667,True
MATMUL,uint32_t,16,32,64,512,4,1046.815333,True
MATMUL,uint32_t,16,32,128,64,4,260.446667,True
MATMUL,uint32_t,16,32,128,64,8,228.591667,True
MATMUL,uint32_t,16,32,128,64,16,215.590333,True
MATMUL,uint32_t,16,32,128,64,32,209.841333,True
MATMUL,uint32_t,16,32,64,512,16,864.204333,True
MATMUL,uint32_t,16,32,64,512,64,829.489667,True
MATMUL,uint32_t,16,32,64,512,32,840.577667,True
MATMUL,uint32_t,16,32,128,64,64,207.089667,True
MATMUL,uint32_t,16,32,128,128,16,431.087333,True
MATMUL,uint32_t,16,32,128,128,8,457.055667,True
MATMUL,uint32_t,16,32,128,128,32,419.608667,True
MATMUL,uint32_t,16,32,128,128,64,414.162333,True
MATMUL,uint32_t,16,32,128,128,4,520.76,True
MATMUL,uint32_t,16,32,128,128,128,411.515,True
MATMUL,uint32_t,16,32,128,256,8,914.140667,True
MATMUL,uint32_t,16,32,128,256,4,1041.394333,True
MATMUL,uint32_t,16,32,128,256,64,828.119667,True
MATMUL,uint32_t,16,32,128,256,128,822.839,True
MATMUL,uint32_t,16,32,128,256,16,861.943667,True
MATMUL,uint32_t,16,32,128,256,32,838.879,True
MATMUL,uint32_t,16,32,256,16,8,114.181333,True
MATMUL,uint32_t,16,32,256,16,4,129.983667,True
MATMUL,uint32_t,16,32,256,16,16,107.749,True
MATMUL,uint32_t,16,32,256,32,4,259.810667,True
MATMUL,uint32_t,16,32,256,32,8,228.231333,True
MATMUL,uint32_t,16,32,256,32,16,215.359,True
